Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9864;25;53
Rust(Stadt);102;2021;1222;5;2
Eisenstadt-Umgebung;103;44488;28007;74;124
Güssing;104;25809;15749;101;81
Jennersdorf;105;17216;9683;44;31
Mattersburg;106;40731;25504;86;136
Neusiedl am See;107;61358;39425;85;191
Oberpullendorf;108;37556;23297;68;118
Oberwart;109;54682;32693;144;136
Klagenfurt Stadt;201;103297;57005;299;139
Villach Stadt;202;64125;34655;174;81
Hermagor;203;18069;10396;63;20
Klagenfurt Land;204;61114;34701;127;81
Sankt Veit an der Glan;205;53953;31949;167;52
Spittal an der Drau;206;75725;43273;275;91
Villach Land;207;65635;37518;205;82
Völkermarkt;208;41947;25624;121;28
Wolfsberg;209;52352;29513;200;62
Feldkirchen;210;29949;16885;83;30
Krems an der Donau(Stadt);301;24930;14826;74;53
Sankt Pölten(Stadt);302;56697;35711;146;129
Waidhofen an der Ybbs(Stadt);303;11187;7743;41;11
Wiener Neustadt(Stadt);304;47407;29570;212;115
Amstetten;305;117442;85389;309;195
Baden;306;148765;93322;350;464
Bruck an der Leitha;307;107297;68074;218;319
Gänserndorf;308;107504;65589;207;338
Gmünd;309;36152;21646;157;71
Hollabrunn;310;51879;30770;109;130
Horn;311;30875;18180;60;49
Korneuburg;312;92442;57999;145;296
Krems(Land);313;56840;36684;105;164
Lilienfeld;314;25491;16932;110;29
Melk;315;78779;56547;347;144
Mistelbach;316;76641;46393;107;174
Mödling;317;120412;74522;293;409
Neunkirchen;318;87048;54637;250;240
Sankt Pölten(Land);319;133497;89095;336;338
Scheibbs;320;41711;30233;95;80
Tulln;321;107723;66827;213;353
Waidhofen an der Thaya;322;25644;16020;77;45
Wiener Neustadt(Land);323;80020;51481;216;192
Zwettl;325;41757;28573;84;85
Linz(Stadt);401;208445;119919;460;344
Steyr(Stadt);402;37915;22025;75;58
Wels(Stadt);403;63542;38229;163;102
Braunau am Inn;404;108388;73968;266;121
Eferding;405;33715;22146;79;47
Freistadt;406;67638;46492;191;107
Gmunden;407;102765;67567;251;161
Grieskirchen;408;65929;45617;152;143
Kirchdorf an der Krems;409;57882;37603;160;100
Linz-Land;410;154320;96034;290;226
Perg;411;69905;48146;152;79
Ried im Innkreis;412;62535;42806;170;74
Rohrbach;413;57034;38903;164;52
Schärding;414;57750;38450;155;55
Steyr-Land;415;61494;41197;154;88
Urfahr-Umgebung;416;87466;59459;160;109
Vöcklabruck;417;139989;95659;336;178
Wels-Land;418;75514;51460;120;141
Salzburg(Stadt);501;155743;98796;317;309
Hallein;502;61262;44479;144;57
Salzburg-Umgebung;503;155982;113063;312;230
Sankt Johann im Pongau;504;81962;55794;184;107
Tamsweg;505;20327;13582;67;27
Zell am See;506;89017;54758;194;113
Graz(Stadt);601;293929;164517;571;569
Deutschlandsberg;603;61092;35241;180;56
Graz-Umgebung;606;161131;94904;425;278
Leibnitz;610;86399;50967;191;149
Leoben;611;59341;30342;193;90
Liezen;612;79739;44865;226;76
Murau;614;27343;14800;59;11
Voitsberg;616;51165;27433;189;65
Weiz;617;91844;55061;258;72
Murtal;620;71398;37990;293;67
Bruck-Mürzzuschlag;621;98394;49738;357;137
Hartberg-Fürstenfeld;622;91091;53207;299;139
Südoststeiermark;623;84024;48424;295;115
Innsbruck-Stadt;701;130599;82178;252;238
Imst;702;61843;41594;95;67
Innsbruck-Land;703;183827;119908;278;313
Kitzbühel;704;65482;40354;97;76
Kufstein;705;112301;73248;245;125
Landeck;706;44681;31183;90;64
Lienz;707;48854;33021;146;30
Reutte;708;33427;21037;29;47
Schwaz;709;85478;52245;216;104
Bludenz;801;64943;42302;95;58
Bregenz;802;136369;83789;239;116
Dornbirn;803;91344;57777;169;74
Feldkirch;804;110547;70996;176;113
Wien;900;1951354;1301142;4504;6552
