Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9943;25;32
Rust(Stadt);102;2021;1230;5;7
Eisenstadt-Umgebung;103;44488;28169;75;65
Güssing;104;25809;15871;101;61
Jennersdorf;105;17216;9750;44;32
Mattersburg;106;40731;25666;87;76
Neusiedl am See;107;61358;39792;85;161
Oberpullendorf;108;37556;23467;68;66
Oberwart;109;54682;32928;144;106
Klagenfurt Stadt;201;103297;57224;300;82
Villach Stadt;202;64125;34765;174;40
Hermagor;203;18069;10430;65;10
Klagenfurt Land;204;61114;34807;127;55
Sankt Veit an der Glan;205;53953;32015;167;25
Spittal an der Drau;206;75725;43458;276;78
Villach Land;207;65635;37652;205;60
Völkermarkt;208;41947;25688;121;19
Wolfsberg;209;52352;29635;200;68
Feldkirchen;210;29949;16924;83;16
Krems an der Donau(Stadt);301;24930;14914;74;27
Sankt Pölten(Stadt);302;56697;35942;146;95
Waidhofen an der Ybbs(Stadt);303;11187;7782;58;17
Wiener Neustadt(Stadt);304;47407;29749;213;82
Amstetten;305;117442;85810;309;158
Baden;306;148765;94009;355;264
Bruck an der Leitha;307;107297;68703;220;297
Gänserndorf;308;107504;66094;212;228
Gmünd;309;36152;21780;157;59
Hollabrunn;310;51879;30950;109;52
Horn;311;30875;18280;60;44
Korneuburg;312;92442;58564;145;252
Krems(Land);313;56840;36879;106;62
Lilienfeld;314;25491;16974;110;17
Melk;315;78779;56867;354;147
Mistelbach;316;76641;46755;107;165
Mödling;317;120412;75158;295;235
Neunkirchen;318;87048;54969;250;109
Sankt Pölten(Land);319;133497;89626;336;215
Scheibbs;320;41711;30407;96;86
Tulln;321;107723;67404;213;256
Waidhofen an der Thaya;322;25644;16138;78;56
Wiener Neustadt(Land);323;80020;51787;216;102
Zwettl;325;41757;28679;84;44
Linz(Stadt);401;208445;120563;461;278
Steyr(Stadt);402;37915;22131;75;54
Wels(Stadt);403;63542;38440;163;87
Braunau am Inn;404;108388;74355;266;193
Eferding;405;33715;22266;79;67
Freistadt;406;67638;46643;192;53
Gmunden;407;102765;67940;252;157
Grieskirchen;408;65929;45837;152;96
Kirchdorf an der Krems;409;57882;37788;160;97
Linz-Land;410;154320;96443;290;210
Perg;411;69905;48314;152;84
Ried im Innkreis;412;62535;43011;170;107
Rohrbach;413;57034;39038;164;64
Schärding;414;57750;38629;155;83
Steyr-Land;415;61494;41370;154;79
Urfahr-Umgebung;416;87466;59752;160;146
Vöcklabruck;417;139989;96134;336;239
Wels-Land;418;75514;51725;120;136
Salzburg(Stadt);501;155743;99342;321;201
Hallein;502;61262;44649;143;66
Salzburg-Umgebung;503;155982;113544;314;191
Sankt Johann im Pongau;504;81962;56004;184;84
Tamsweg;505;20327;13620;68;12
Zell am See;506;89017;55080;194;130
Graz(Stadt);601;293929;165792;577;578
Deutschlandsberg;603;61092;35400;180;54
Graz-Umgebung;606;161131;95506;430;292
Leibnitz;610;86399;51266;192;98
Leoben;611;59341;30457;193;48
Liezen;612;79739;45107;226;83
Murau;614;27343;14822;59;7
Voitsberg;616;51165;27605;189;62
Weiz;617;91844;55269;259;89
Murtal;620;71398;38158;293;75
Bruck-Mürzzuschlag;621;98394;49977;357;109
Hartberg-Fürstenfeld;622;91091;53435;300;81
Südoststeiermark;623;84024;48644;295;79
Innsbruck-Stadt;701;130599;82770;254;277
Imst;702;61843;41780;95;77
Innsbruck-Land;703;183827;120612;284;322
Kitzbühel;704;65482;40607;98;147
Kufstein;705;112301;73474;245;90
Landeck;706;44681;31329;91;66
Lienz;707;48854;33118;146;38
Reutte;708;33427;21119;29;24
Schwaz;709;85478;52450;217;100
Bludenz;801;64943;42401;95;40
Bregenz;802;136369;84035;238;96
Dornbirn;803;91344;57946;170;75
Feldkirch;804;110547;71172;177;65
Wien;900;1951354;1312395;4577;5036
