Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9150;24;97
Rust(Stadt);102;2021;1104;4;18
Eisenstadt-Umgebung;103;44488;25963;73;264
Güssing;104;25809;14765;100;146
Jennersdorf;105;17216;9240;43;61
Mattersburg;106;40731;23683;84;170
Neusiedl am See;107;61358;36324;85;333
Oberpullendorf;108;37556;21703;64;150
Oberwart;109;54682;30506;144;266
Klagenfurt Stadt;201;103297;53987;295;527
Villach Stadt;202;64125;33108;174;312
Hermagor;203;18069;10025;63;61
Klagenfurt Land;204;61114;33207;127;291
Sankt Veit an der Glan;205;53953;30920;167;267
Spittal an der Drau;206;75725;42029;275;264
Villach Land;207;65635;35964;201;344
Völkermarkt;208;41947;24750;121;162
Wolfsberg;209;52352;28461;192;203
Feldkirchen;210;29949;16428;83;110
Krems an der Donau(Stadt);301;24930;13918;74;163
Sankt Pölten(Stadt);302;56697;33159;145;332
Waidhofen an der Ybbs(Stadt);303;11187;7426;40;51
Wiener Neustadt(Stadt);304;47407;27648;197;231
Amstetten;305;117442;81796;309;536
Baden;306;148765;86754;337;765
Bruck an der Leitha;307;107297;62976;216;579
Gänserndorf;308;107504;59940;190;545
Gmünd;309;36152;20659;157;196
Hollabrunn;310;51879;28162;102;257
Horn;311;30875;17093;60;175
Korneuburg;312;92442;52925;145;583
Krems(Land);313;56840;34489;105;333
Lilienfeld;314;25491;16130;110;117
Melk;315;78779;53677;326;438
Mistelbach;316;76641;42505;104;434
Mödling;317;120412;68340;275;640
Neunkirchen;318;87048;51327;248;415
Sankt Pölten(Land);319;133497;82570;324;906
Scheibbs;320;41711;28910;94;167
Tulln;321;107723;61247;209;625
Waidhofen an der Thaya;322;25644;15052;75;133
Wiener Neustadt(Land);323;80020;48190;205;399
Zwettl;325;41757;27340;84;249
Linz(Stadt);401;208445;114476;453;1028
Steyr(Stadt);402;37915;20819;71;169
Wels(Stadt);403;63542;36766;157;226
Braunau am Inn;404;108388;72062;262;405
Eferding;405;33715;21276;77;169
Freistadt;406;67638;44737;191;320
Gmunden;407;102765;64860;243;500
Grieskirchen;408;65929;44024;149;341
Kirchdorf an der Krems;409;57882;36123;155;360
Linz-Land;410;154320;91935;285;787
Perg;411;69905;46435;151;344
Ried im Innkreis;412;62535;41534;169;254
Rohrbach;413;57034;37318;160;253
Schärding;414;57750;37259;155;168
Steyr-Land;415;61494;39396;152;349
Urfahr-Umgebung;416;87466;57010;156;466
Vöcklabruck;417;139989;92437;335;685
Wels-Land;418;75514;49297;118;396
Salzburg(Stadt);501;155743;94640;306;599
Hallein;502;61262;43150;143;270
Salzburg-Umgebung;503;155982;109217;309;647
Sankt Johann im Pongau;504;81962;54267;184;219
Tamsweg;505;20327;13194;67;79
Zell am See;506;89017;53275;192;297
Graz(Stadt);601;293929;156481;556;1230
Deutschlandsberg;603;61092;33966;179;275
Graz-Umgebung;606;161131;90283;420;728
Leibnitz;610;86399;48635;187;358
Leoben;611;59341;29143;189;242
Liezen;612;79739;43629;223;309
Murau;614;27343;14477;59;147
Voitsberg;616;51165;26408;185;168
Weiz;617;91844;52768;254;335
Murtal;620;71398;36569;279;279
Bruck-Mürzzuschlag;621;98394;47710;353;407
Hartberg-Fürstenfeld;622;91091;50618;297;388
Südoststeiermark;623;84024;46289;293;359
Innsbruck-Stadt;701;130599;78336;241;563
Imst;702;61843;40130;90;254
Innsbruck-Land;703;183827;115028;272;766
Kitzbühel;704;65482;39332;97;201
Kufstein;705;112301;71407;242;423
Landeck;706;44681;30044;90;190
Lienz;707;48854;32150;143;206
Reutte;708;33427;20246;29;101
Schwaz;709;85478;50773;216;260
Bludenz;801;64943;40961;95;233
Bregenz;802;136369;80696;232;438
Dornbirn;803;91344;55305;168;303
Feldkirch;804;110547;68389;173;344
Wien;900;1951354;1207578;4311;9048
