Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,236,275,"5631,70",6562
Baden,Niederösterreich,"220,1",323,"3221,80",4728
Bludenz,Vorarlberg,"154,40",99,"4589,20",2942
Braunau am Inn,Oberösterreich,"223,6",236,"4376,90",4620
Bregenz,Vorarlberg,"150,40",203,"4740,50",6399
Bruck an der Leitha,Niederösterreich,"124,4",129,"2857,30",2964
Bruck-Mürzzuschlag,Steiermark,"143,90",142,"3850,20",3800
Deutschlandsberg,Steiermark,"262,9",160,"3349,90",2039
Dornbirn,Vorarlberg,"192,40",173,"5876,90",5284
Eferding,Oberösterreich,"108,5",36,"6218,00",2063
Eisenstadt,Burgenland,135,20,"3611,00",535
Eisenstadt-Umgebung,Burgenland,"99,5",43,"2995,20",1295
Feldkirch,Vorarlberg,197,213,"5125,20",5542
Feldkirchen,Kärnten,"414,7",124,"4698,70",1405
Freistadt,Oberösterreich,163,109,"5596,70",3742
Gänserndorf,Niederösterreich,"163,2",171,"2400,20",2515
Gmünd,Niederösterreich,"117,6",43,"4256,80",1556
Gmunden,Oberösterreich,"285,7",291,"4827,30",4917
Graz,Steiermark,"118,2",344,"3223,90",9384
Graz-Umgebung,Steiermark,139,217,"3206,30",5004
Grieskirchen,Oberösterreich,"197,3",128,"6013,10",3901
Güssing,Burgenland,"225,7",58,"3930,10",1010
Hallein,Salzburg,"557,3",339,"6916,70",4207
Hartberg-Fürstenfeld,Steiermark,"197,6",179,"4264,60",3864
Hermagor,Kärnten,"409,9",74,"5622,00",1015
Hollabrunn,Niederösterreich,"74,5",38,"2374,90",1212
Horn,Niederösterreich,"35,6",11,"2046,20",633
Imst,Tirol,"170,3",103,"5179,10",3132
Innsbruck-Land,Tirol,"110,8",200,"5157,00",9306
Innsbruck-Stadt,Tirol,"65,9",87,"4915,80",6487
Jennersdorf,Burgenland,"157,9",27,"3866,20",661
Kirchdorf an der Krems,Oberösterreich,"304,9",174,"4510,20",2574
Kitzbühel,Tirol,"280,5",180,"4570,80",2933
Klagenfurt Land,Kärnten,"241,6",145,"4087,40",2453
Klagenfurt Stadt,Kärnten,156,158,"3975,30",4027
Korneuburg,Niederösterreich,"99,7",91,"2605,90",2378
Krems (Land),Niederösterreich,"115,1",65,"3563,70",2013
Krems an der Donau,Niederösterreich,"87,9",22,"3558,90",891
Kufstein,Tirol,156,172,"5928,20",6538
Landeck,Tirol,"211,8",94,"6148,30",2729
Leibnitz,Steiermark,"143,9",122,"3766,10",3192
Leoben,Steiermark,"150,8",90,"3556,10",2123
Lienz,Tirol,"221,6",108,"5572,70",2716
Liezen,Steiermark,"267,4",213,"4040,10",3218
Lilienfeld,Niederösterreich,"89,7",23,"3823,80",981
Linz,Oberösterreich,"107,9",223,"4295,40",8874
Linz-Land,Oberösterreich,"134,1",203,"4347,60",6581
Mattersburg,Burgenland,"137,4",55,"3094,30",1239
Melk,Niederösterreich,"147,1",115,"4177,00",3266
Mistelbach,Niederösterreich,"117,7",89,"2172,60",1643
Mödling,Niederösterreich,"123,4",147,"2945,10",3508
Murau,Steiermark,"181,5",50,"3910,20",1077
Murtal,Steiermark,"244,1",175,"4104,70",2943
Neunkirchen,Niederösterreich,"220,1",190,"3487,30",3011
Neusiedl am See,Burgenland,"203,4",122,"2922,20",1753
Oberpullendorf,Burgenland,"144,4",54,"3782,40",1414
Oberwart,Burgenland,96,52,"3579,90",1940
Perg,Oberösterreich,"204,4",141,"5405,40",3728
Reutte,Tirol,"185,8",61,"3167,10",1040
Ried im Innkreis,Oberösterreich,"212,4",131,"6130,70",3782
Rohrbach,Oberösterreich,"182,2",103,"7081,10",4004
Rust,Burgenland,303,6,"3030,30",60
Salzburg,Salzburg,"292,9",454,"4411,70",6839
Salzburg-Umgebung,Salzburg,271,416,"4984,00",7650
Sankt Johann im Pongau,Salzburg,"360,9",293,"7025,10",5704
Sankt Pölten,Niederösterreich,"122,5",68,"4103,50",2278
Sankt Pölten (Land),Niederösterreich,"110,8",146,"3364,50",4432
Sankt Veit an der Glan,Kärnten,"435,5",236,"4822,30",2613
Schärding,Oberösterreich,237,136,"6584,70",3779
Scheibbs,Niederösterreich,"188,3",78,"5198,70",2153
Schwaz,Tirol,"141,1",119,"8207,10",6921
Spittal an der Drau,Kärnten,"336,1",255,"3044,80",2310
Steyr,Oberösterreich,"107,7",41,"4249,00",1617
Steyr-Land,Oberösterreich,"148,2",90,"5150,10",3127
Südoststeiermark,Steiermark,"180,9",152,"3773,40",3171
Tamsweg,Salzburg,"518,5",105,"7802,10",1580
Tulln,Niederösterreich,"141,5",148,"2982,00",3119
Urfahr-Umgebung,Oberösterreich,"74,4",64,"5471,80",4706
Villach Land,Kärnten,"219,8",142,"3779,10",2442
Villach Stadt,Kärnten,"133,6",84,"3446,10",2167
Vöcklabruck,Oberösterreich,"188,6",259,"5071,50",6963
Voitsberg,Steiermark,"123,4",63,"3877,00",1979
Völkermarkt,Kärnten,"262,8",110,"5780,90",2420
Waidhofen an der Thaya,Niederösterreich,148,38,"3418,70",878
Waidhofen an der Ybbs,Niederösterreich,"356,4",40,"4954,60",556
Weiz,Steiermark,"136,8",124,"3216,60",2916
Wels,Oberösterreich,"113,7",71,"5072,80",3169
Wels-Land,Oberösterreich,"169,4",125,"4349,60",3209
Wien,Wien,"124,8",#ERROR!,"3938,00",75263
Wiener Neustadt,Niederösterreich,"246,6",113,"3731,80",1710
Wiener Neustadt (Land),Niederösterreich,"194,1",152,"2976,70",2331
Wolfsberg,Kärnten,"228,1",120,"4621,10",2431
Zell am See,Salzburg,"328,7",288,"5426,30",4755
Zwettl,Niederösterreich,"295,3",124,"4401,40",1848
