Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10397;25;77
Rust(Stadt);102;2021;1302;5;9
Eisenstadt-Umgebung;103;44488;29418;77;242
Güssing;104;25809;16636;101;123
Jennersdorf;105;17216;9983;44;39
Mattersburg;106;40731;26510;87;182
Neusiedl am See;107;61358;41524;85;407
Oberpullendorf;108;37556;24537;68;245
Oberwart;109;54682;34049;145;206
Klagenfurt Stadt;201;103297;58595;302;287
Villach Stadt;202;64125;35338;174;100
Hermagor;203;18069;10640;66;22
Klagenfurt Land;204;61114;35585;127;166
Sankt Veit an der Glan;205;53953;32667;167;121
Spittal an der Drau;206;75725;44253;276;108
Villach Land;207;65635;38194;205;109
Völkermarkt;208;41947;26328;121;196
Wolfsberg;209;52352;30102;201;95
Feldkirchen;210;29949;17220;83;73
Krems an der Donau(Stadt);301;24930;15492;75;120
Sankt Pölten(Stadt);302;56697;37184;146;191
Waidhofen an der Ybbs(Stadt);303;11187;7986;58;60
Wiener Neustadt(Stadt);304;47407;30594;218;130
Amstetten;305;117442;88637;309;620
Baden;306;148765;97535;361;700
Bruck an der Leitha;307;107297;72235;220;619
Gänserndorf;308;107504;69108;216;607
Gmünd;309;36152;22727;158;159
Hollabrunn;310;51879;32244;115;284
Horn;311;30875;18963;60;123
Korneuburg;312;92442;61632;145;542
Krems(Land);313;56840;38151;109;249
Lilienfeld;314;25491;17444;110;95
Melk;315;78779;58625;431;319
Mistelbach;316;76641;49080;107;404
Mödling;317;120412;79059;302;823
Neunkirchen;318;87048;56613;250;351
Sankt Pölten(Land);319;133497;93097;336;643
Scheibbs;320;41711;31022;98;176
Tulln;321;107723;70196;214;507
Waidhofen an der Thaya;322;25644;16825;80;134
Wiener Neustadt(Land);323;80020;53233;217;291
Zwettl;325;41757;29688;84;218
Linz(Stadt);401;208445;124923;469;758
Steyr(Stadt);402;37915;22866;77;166
Wels(Stadt);403;63542;39594;163;213
Braunau am Inn;404;108388;76420;269;292
Eferding;405;33715;23066;79;114
Freistadt;406;67638;47958;195;220
Gmunden;407;102765;70304;255;440
Grieskirchen;408;65929;47322;156;195
Kirchdorf an der Krems;409;57882;38926;161;195
Linz-Land;410;154320;99619;294;513
Perg;411;69905;50062;153;265
Ried im Innkreis;412;62535;44464;170;181
Rohrbach;413;57034;40389;165;204
Schärding;414;57750;39580;156;174
Steyr-Land;415;61494;42731;155;228
Urfahr-Umgebung;416;87466;61831;160;341
Vöcklabruck;417;139989;99030;340;530
Wels-Land;418;75514;53546;122;251
Salzburg(Stadt);501;155743;102305;332;498
Hallein;502;61262;45603;146;128
Salzburg-Umgebung;503;155982;116449;315;436
Sankt Johann im Pongau;504;81962;57161;184;168
Tamsweg;505;20327;13802;68;43
Zell am See;506;89017;56308;199;179
Graz(Stadt);601;293929;170897;590;785
Deutschlandsberg;603;61092;36063;182;118
Graz-Umgebung;606;161131;98396;435;439
Leibnitz;610;86399;52746;192;232
Leoben;611;59341;31246;195;190
Liezen;612;79739;46345;227;316
Murau;614;27343;15005;59;52
Voitsberg;616;51165;28128;190;80
Weiz;617;91844;56322;259;200
Murtal;620;71398;38884;294;173
Bruck-Mürzzuschlag;621;98394;51204;359;266
Hartberg-Fürstenfeld;622;91091;54620;305;178
Südoststeiermark;623;84024;49825;295;216
Innsbruck-Stadt;701;130599;85405;255;418
Imst;702;61843;42800;99;158
Innsbruck-Land;703;183827;124598;288;638
Kitzbühel;704;65482;41688;98;154
Kufstein;705;112301;75122;247;230
Landeck;706;44681;32055;93;90
Lienz;707;48854;33674;146;116
Reutte;708;33427;21500;29;70
Schwaz;709;85478;53829;219;148
Bludenz;801;64943;43097;96;134
Bregenz;802;136369;85598;240;249
Dornbirn;803;91344;59055;170;188
Feldkirch;804;110547;72274;179;180
Wien;900;1951354;1375860;4668;10917
