Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1548;13;10
Rust(Stadt);102;2000;171;0;2
Eisenstadt-Umgebung;103;43861;4466;37;42
Güssing;104;25770;3058;68;43
Jennersdorf;105;17109;2023;30;17
Mattersburg;106;40316;4464;49;117
Neusiedl am See;107;60397;5781;52;67
Oberpullendorf;108;37453;4023;46;27
Oberwart;109;54209;6042;98;50
Klagenfurt Stadt;201;101765;13053;188;132
Villach Stadt;202;63236;8959;108;111
Hermagor;203;18052;3089;36;33
Klagenfurt Land;204;60503;8292;80;106
Sankt Veit an der Glan;205;53880;6942;116;99
Spittal an der Drau;206;75628;12829;165;206
Villach Land;207;64920;10117;126;142
Völkermarkt;208;41834;6987;78;115
Wolfsberg;209;52488;8553;123;112
Feldkirchen;210;29783;4153;60;65
Krems an der Donau(Stadt);301;24837;2816;35;36
Sankt Pölten(Stadt);302;55878;7458;82;89
Waidhofen an der Ybbs(Stadt);303;11134;2098;24;32
Wiener Neustadt(Stadt);304;46456;7031;115;76
Amstetten;305;116592;21489;152;315
Baden;306;147113;18512;195;258
Bruck an der Leitha;307;105507;11062;104;123
Gänserndorf;308;105824;10011;82;150
Gmünd;309;36275;4972;65;43
Hollabrunn;310;51332;4791;64;55
Horn;311;30838;2980;28;36
Korneuburg;312;91777;8073;68;88
Krems(Land);313;56559;6697;47;74
Lilienfeld;314;25474;4165;55;62
Melk;315;78281;13683;133;180
Mistelbach;316;75655;6901;42;79
Mödling;317;119240;11376;146;161
Neunkirchen;318;86323;12808;125;131
Sankt Pölten(Land);319;132064;17079;172;243
Scheibbs;320;41567;7899;65;125
Tulln;321;105762;9874;103;135
Waidhofen an der Thaya;322;25531;3705;21;36
Wiener Neustadt(Land);323;79033;10951;122;142
Zwettl;325;41827;6607;52;80
Linz(Stadt);401;206537;28346;301;310
Steyr(Stadt);402;37952;5627;44;67
Wels(Stadt);403;62654;10861;112;95
Braunau am Inn;404;106492;23514;175;287
Eferding;405;33368;5557;57;65
Freistadt;406;66922;11658;114;131
Gmunden;407;102102;17424;155;166
Grieskirchen;408;65137;11157;108;75
Kirchdorf an der Krems;409;57163;9376;107;117
Linz-Land;410;152391;23447;173;290
Perg;411;69241;12238;109;130
Ried im Innkreis;412;61850;12960;122;91
Rohrbach;413;56623;10348;117;77
Schärding;414;57438;11516;108;94
Steyr-Land;415;60936;10101;103;178
Urfahr-Umgebung;416;86235;13628;93;112
Vöcklabruck;417;137993;27060;233;211
Wels-Land;418;74574;12850;92;151
Salzburg(Stadt);501;155416;25185;201;289
Hallein;502;60992;13791;90;140
Salzburg-Umgebung;503;154624;30526;190;396
Sankt Johann im Pongau;504;81392;16591;131;122
Tamsweg;505;20118;4336;51;25
Zell am See;506;88168;13103;125;146
Graz(Stadt);601;291134;32208;375;414
Deutschlandsberg;603;60871;7785;128;129
Graz-Umgebung;606;157853;17547;292;278
Leibnitz;610;85294;10689;132;130
Leoben;611;59151;6514;134;108
Liezen;612;79592;11371;143;151
Murau;614;27449;3136;38;23
Voitsberg;616;50947;5849;133;148
Weiz;617;90916;12430;180;140
Murtal;620;71356;9265;214;72
Bruck-Mürzzuschlag;621;98054;10551;271;162
Hartberg-Fürstenfeld;622;90619;12455;211;122
Südoststeiermark;623;83841;10834;202;107
Innsbruck-Stadt;701;131059;17593;133;273
Imst;702;60922;9961;50;217
Innsbruck-Land;703;181698;25940;164;474
Kitzbühel;704;64676;9017;53;245
Kufstein;705;111080;18527;165;443
Landeck;706;44346;6805;56;115
Lienz;707;48814;10711;64;169
Reutte;708;33054;4977;12;56
Schwaz;709;84456;14682;139;242
Bludenz;801;64368;9540;67;238
Bregenz;802;135310;20649;150;391
Dornbirn;803;90502;14686;101;360
Feldkirch;804;109057;16921;103;390
Wien;900;1920949;232964;2764;3192
