Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10656;25;19
Rust(Stadt);102;2021;1321;5;2
Eisenstadt-Umgebung;103;44488;30109;77;47
Güssing;104;25809;16900;101;4
Jennersdorf;105;17216;10073;44;0
Mattersburg;106;40731;26918;88;48
Neusiedl am See;107;61358;42617;85;80
Oberpullendorf;108;37556;25103;68;46
Oberwart;109;54682;34671;145;32
Klagenfurt Stadt;201;103297;59381;303;47
Villach Stadt;202;64125;35725;174;48
Hermagor;203;18069;10701;66;6
Klagenfurt Land;204;61114;36000;127;23
Sankt Veit an der Glan;205;53953;33052;167;23
Spittal an der Drau;206;75725;44593;275;40
Villach Land;207;65635;38598;204;33
Völkermarkt;208;41947;26624;121;13
Wolfsberg;209;52352;30355;203;9
Feldkirchen;210;29949;17366;83;14
Krems an der Donau(Stadt);301;24930;15856;75;24
Sankt Pölten(Stadt);302;56697;37899;146;38
Waidhofen an der Ybbs(Stadt);303;11187;8126;59;4
Wiener Neustadt(Stadt);304;47407;31082;222;31
Amstetten;305;117442;90065;309;65
Baden;306;148765;99613;364;146
Bruck an der Leitha;307;107297;73930;220;143
Gänserndorf;308;107504;70764;223;110
Gmünd;309;36152;23124;158;42
Hollabrunn;310;51879;32844;116;45
Horn;311;30875;19190;60;9
Korneuburg;312;92442;63240;145;137
Krems(Land);313;56840;38811;153;43
Lilienfeld;314;25491;17753;111;17
Melk;315;78779;59476;472;39
Mistelbach;316;76641;50068;107;77
Mödling;317;120412;81385;308;137
Neunkirchen;318;87048;57565;251;101
Sankt Pölten(Land);319;133497;94970;336;107
Scheibbs;320;41711;31509;98;18
Tulln;321;107723;71724;214;104
Waidhofen an der Thaya;322;25644;17073;80;23
Wiener Neustadt(Land);323;80020;54064;217;58
Zwettl;325;41757;30168;84;23
Linz(Stadt);401;208445;126992;474;126
Steyr(Stadt);402;37915;23344;84;33
Wels(Stadt);403;63542;40308;165;59
Braunau am Inn;404;108388;77118;269;53
Eferding;405;33715;23366;81;16
Freistadt;406;67638;48501;201;41
Gmunden;407;102765;71045;256;39
Grieskirchen;408;65929;47858;158;29
Kirchdorf an der Krems;409;57882;39488;167;34
Linz-Land;410;154320;101077;295;89
Perg;411;69905;50737;155;23
Ried im Innkreis;412;62535;44933;170;27
Rohrbach;413;57034;40765;165;21
Schärding;414;57750;39907;156;20
Steyr-Land;415;61494;43436;158;53
Urfahr-Umgebung;416;87466;62690;161;49
Vöcklabruck;417;139989;100205;340;69
Wels-Land;418;75514;54448;123;50
Salzburg(Stadt);501;155743;103448;340;76
Hallein;502;61262;45930;147;30
Salzburg-Umgebung;503;155982;117513;318;68
Sankt Johann im Pongau;504;81962;57505;184;18
Tamsweg;505;20327;13936;68;5
Zell am See;506;89017;56640;200;18
Graz(Stadt);601;293929;173436;607;191
Deutschlandsberg;603;61092;36374;184;26
Graz-Umgebung;606;161131;99751;440;74
Leibnitz;610;86399;53388;194;42
Leoben;611;59341;31723;196;20
Liezen;612;79739;46772;229;17
Murau;614;27343;15146;60;7
Voitsberg;616;51165;28358;191;11
Weiz;617;91844;56777;259;35
Murtal;620;71398;39274;294;31
Bruck-Mürzzuschlag;621;98394;51774;359;35
Hartberg-Fürstenfeld;622;91091;55117;311;38
Südoststeiermark;623;84024;50376;295;46
Innsbruck-Stadt;701;130599;86393;263;71
Imst;702;61843;43136;104;22
Innsbruck-Land;703;183827;125925;293;82
Kitzbühel;704;65482;41996;102;22
Kufstein;705;112301;75566;256;15
Landeck;706;44681;32266;93;11
Lienz;707;48854;33954;148;14
Reutte;708;33427;21666;34;13
Schwaz;709;85478;54196;222;24
Bludenz;801;64943;43350;98;3
Bregenz;802;136369;86034;242;6
Dornbirn;803;91344;59493;171;8
Feldkirch;804;110547;72684;179;20
Wien;900;1951354;1412102;4770;2591
