Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1899;13;168
Rust(Stadt);102;2000;182;1;4
Eisenstadt-Umgebung;103;43861;5340;38;460
Güssing;104;25770;3615;71;327
Jennersdorf;105;17109;2267;30;119
Mattersburg;106;40316;5341;53;436
Neusiedl am See;107;60397;7224;53;754
Oberpullendorf;108;37453;4590;49;248
Oberwart;109;54209;7280;98;634
Klagenfurt Stadt;201;101765;15982;190;1394
Villach Stadt;202;63236;10471;110;667
Hermagor;203;18052;3480;37;194
Klagenfurt Land;204;60503;9738;85;739
Sankt Veit an der Glan;205;53880;7933;120;523
Spittal an der Drau;206;75628;14853;169;1034
Villach Land;207;64920;11473;130;680
Völkermarkt;208;41834;7746;80;381
Wolfsberg;209;52488;9175;128;326
Feldkirchen;210;29783;5046;61;378
Krems an der Donau(Stadt);301;24837;3472;36;334
Sankt Pölten(Stadt);302;55878;9094;84;847
Waidhofen an der Ybbs(Stadt);303;11134;2331;23;96
Wiener Neustadt(Stadt);304;46456;8313;116;584
Amstetten;305;116592;24456;153;1476
Baden;306;147113;22822;197;2119
Bruck an der Leitha;307;105507;14526;106;1693
Gänserndorf;308;105824;12956;83;1402
Gmünd;309;36275;5476;71;243
Hollabrunn;310;51332;5654;64;430
Horn;311;30838;3518;29;216
Korneuburg;312;91777;10768;70;1381
Krems(Land);313;56559;8006;48;730
Lilienfeld;314;25474;4771;55;315
Melk;315;78281;15494;137;856
Mistelbach;316;75655;8524;43;778
Mödling;317;119240;14963;148;1647
Neunkirchen;318;86323;14870;127;1004
Sankt Pölten(Land);319;132064;20746;183;1738
Scheibbs;320;41567;8972;68;534
Tulln;321;105762;12702;108;1260
Waidhofen an der Thaya;322;25531;4008;28;152
Wiener Neustadt(Land);323;79033;13329;127;1091
Zwettl;325;41827;7322;54;432
Linz(Stadt);401;206537;34801;310;3268
Steyr(Stadt);402;37952;6509;46;430
Wels(Stadt);403;62654;12996;118;1217
Braunau am Inn;404;106492;26799;184;1774
Eferding;405;33368;6298;57;420
Freistadt;406;66922;13603;116;1083
Gmunden;407;102102;20251;157;1653
Grieskirchen;408;65137;12752;108;979
Kirchdorf an der Krems;409;57163;10664;108;701
Linz-Land;410;152391;28622;178;2801
Perg;411;69241;14035;111;991
Ried im Innkreis;412;61850;14454;123;780
Rohrbach;413;56623;11779;117;936
Schärding;414;57438;12393;110;495
Steyr-Land;415;60936;11490;107;715
Urfahr-Umgebung;416;86235;16091;96;1281
Vöcklabruck;417;137993;31125;237;2028
Wels-Land;418;74574;15483;93;1419
Salzburg(Stadt);501;155416;31056;210;2727
Hallein;502;60992;17757;91;1669
Salzburg-Umgebung;503;154624;36630;193;2901
Sankt Johann im Pongau;504;81392;25024;132;2990
Tamsweg;505;20118;5946;51;598
Zell am See;506;88168;19189;132;3065
Graz(Stadt);601;291134;39679;387;3177
Deutschlandsberg;603;60871;8632;132;421
Graz-Umgebung;606;157853;21076;302;1698
Leibnitz;610;85294;12204;138;829
Leoben;611;59151;7363;135;405
Liezen;612;79592;14110;147;1361
Murau;614;27449;3905;38;372
Voitsberg;616;50947;6659;138;398
Weiz;617;90916;14317;184;1005
Murtal;620;71356;10333;218;632
Bruck-Mürzzuschlag;621;98054;12296;273;1027
Hartberg-Fürstenfeld;622;90619;13873;217;762
Südoststeiermark;623;83841;12071;209;674
Innsbruck-Stadt;701;131059;23114;137;2596
Imst;702;60922;14402;51;2350
Innsbruck-Land;703;181698;33631;167;3992
Kitzbühel;704;64676;15881;53;2318
Kufstein;705;111080;25625;167;3281
Landeck;706;44346;11238;57;1904
Lienz;707;48814;12443;67;895
Reutte;708;33054;6075;13;516
Schwaz;709;84456;19021;141;1959
Bludenz;801;64368;12621;68;1556
Bregenz;802;135310;24692;156;1884
Dornbirn;803;90502;17495;104;1492
Feldkirch;804;109057;20275;108;1663
Wien;900;1920949;320842;2843;42624
