Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9434;25;68
Rust(Stadt);102;2021;1159;4;10
Eisenstadt-Umgebung;103;44488;26731;74;188
Güssing;104;25809;15161;101;121
Jennersdorf;105;17216;9409;44;35
Mattersburg;106;40731;24371;86;162
Neusiedl am See;107;61358;37327;85;292
Oberpullendorf;108;37556;22150;66;95
Oberwart;109;54682;31218;144;172
Klagenfurt Stadt;201;103297;55387;297;349
Villach Stadt;202;64125;33723;174;161
Hermagor;203;18069;10147;63;31
Klagenfurt Land;204;61114;33889;127;155
Sankt Veit an der Glan;205;53953;31360;167;94
Spittal an der Drau;206;75725;42513;275;134
Villach Land;207;65635;36609;207;147
Völkermarkt;208;41947;25099;121;98
Wolfsberg;209;52352;28889;195;99
Feldkirchen;210;29949;16625;83;36
Krems an der Donau(Stadt);301;24930;14267;74;81
Sankt Pölten(Stadt);302;56697;34023;145;223
Waidhofen an der Ybbs(Stadt);303;11187;7536;40;27
Wiener Neustadt(Stadt);304;47407;28361;205;188
Amstetten;305;117442;83211;309;329
Baden;306;148765;89023;340;572
Bruck an der Leitha;307;107297;64717;216;417
Gänserndorf;308;107504;62108;193;537
Gmünd;309;36152;21128;157;133
Hollabrunn;310;51879;29010;105;218
Horn;311;30875;17526;60;99
Korneuburg;312;92442;55009;145;568
Krems(Land);313;56840;35330;105;188
Lilienfeld;314;25491;16485;110;74
Melk;315;78779;54840;328;283
Mistelbach;316;76641;44089;106;414
Mödling;317;120412;70509;281;573
Neunkirchen;318;87048;52453;250;303
Sankt Pölten(Land);319;133497;85088;327;623
Scheibbs;320;41711;29389;94;148
Tulln;321;107723;63158;213;532
Waidhofen an der Thaya;322;25644;15482;76;103
Wiener Neustadt(Land);323;80020;49397;209;312
Zwettl;325;41757;27782;84;107
Linz(Stadt);401;208445;116540;458;483
Steyr(Stadt);402;37915;21426;72;147
Wels(Stadt);403;63542;37275;159;124
Braunau am Inn;404;108388;72980;265;188
Eferding;405;33715;21609;79;58
Freistadt;406;67638;45443;191;171
Gmunden;407;102765;65959;246;284
Grieskirchen;408;65929;44578;150;107
Kirchdorf an der Krems;409;57882;36832;158;158
Linz-Land;410;154320;93512;287;400
Perg;411;69905;47136;151;172
Ried im Innkreis;412;62535;42134;170;119
Rohrbach;413;57034;38142;162;220
Schärding;414;57750;37694;155;139
Steyr-Land;415;61494;40217;152;207
Urfahr-Umgebung;416;87466;58024;158;247
Vöcklabruck;417;139989;93747;336;280
Wels-Land;418;75514;50098;118;211
Salzburg(Stadt);501;155743;96176;311;408
Hallein;502;61262;43643;143;84
Salzburg-Umgebung;503;155982;110671;311;332
Sankt Johann im Pongau;504;81962;54883;184;154
Tamsweg;505;20327;13350;67;25
Zell am See;506;89017;53860;194;153
Graz(Stadt);601;293929;159116;560;655
Deutschlandsberg;603;61092;34485;179;108
Graz-Umgebung;606;161131;91873;423;339
Leibnitz;610;86399;49555;187;189
Leoben;611;59341;29583;190;105
Liezen;612;79739;44159;226;100
Murau;614;27343;14633;59;24
Voitsberg;616;51165;26796;186;79
Weiz;617;91844;53766;254;268
Murtal;620;71398;37187;281;108
Bruck-Mürzzuschlag;621;98394;48554;354;235
Hartberg-Fürstenfeld;622;91091;51594;297;273
Südoststeiermark;623;84024;47172;293;205
Innsbruck-Stadt;701;130599;79701;247;408
Imst;702;61843;40747;93;131
Innsbruck-Land;703;183827;116873;276;511
Kitzbühel;704;65482;39674;97;79
Kufstein;705;112301;72171;243;167
Landeck;706;44681;30417;90;90
Lienz;707;48854;32516;145;92
Reutte;708;33427;20688;29;134
Schwaz;709;85478;51322;216;124
Bludenz;801;64943;41423;95;161
Bregenz;802;136369;81898;235;340
Dornbirn;803;91344;56275;168;279
Feldkirch;804;110547;69264;175;222
Wien;900;1951354;1236766;4380;8733
