Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;3674;13;312
Rust(Stadt);102;2000;369;1;29
Eisenstadt-Umgebung;103;43861;10344;42;917
Güssing;104;25770;6588;72;434
Jennersdorf;105;17109;4160;31;383
Mattersburg;106;40316;10329;59;865
Neusiedl am See;107;60397;14938;59;1284
Oberpullendorf;108;37453;8974;50;992
Oberwart;109;54209;14083;103;1294
Klagenfurt Stadt;201;101765;28810;203;1748
Villach Stadt;202;63236;18516;122;996
Hermagor;203;18052;5820;38;310
Klagenfurt Land;204;60503;18127;86;1200
Sankt Veit an der Glan;205;53880;15412;129;1275
Spittal an der Drau;206;75628;25252;176;1372
Villach Land;207;64920;20520;138;1297
Völkermarkt;208;41834;14171;86;864
Wolfsberg;209;52488;15971;132;1435
Feldkirchen;210;29783;9504;71;479
Krems an der Donau(Stadt);301;24837;6296;38;561
Sankt Pölten(Stadt);302;55878;15767;89;1129
Waidhofen an der Ybbs(Stadt);303;11134;3889;24;263
Wiener Neustadt(Stadt);304;46456;14312;141;1011
Amstetten;305;116592;44302;154;3828
Baden;306;147113;41409;208;3220
Bruck an der Leitha;307;105507;27785;107;2367
Gänserndorf;308;105824;24979;90;2159
Gmünd;309;36275;9882;73;1028
Hollabrunn;310;51332;11436;67;1086
Horn;311;30838;7256;33;775
Korneuburg;312;91777;21717;73;1843
Krems(Land);313;56559;15689;49;1518
Lilienfeld;314;25474;8003;56;753
Melk;315;78281;28548;142;2514
Mistelbach;316;75655;17458;43;1934
Mödling;317;119240;28798;151;2473
Neunkirchen;318;86323;25807;132;2059
Sankt Pölten(Land);319;132064;38813;187;3279
Scheibbs;320;41567;16132;71;1416
Tulln;321;105762;24620;111;2266
Waidhofen an der Thaya;322;25531;7168;28;666
Wiener Neustadt(Land);323;79033;23925;137;2209
Zwettl;325;41827;13554;55;979
Linz(Stadt);401;206537;59997;328;3644
Steyr(Stadt);402;37952;11468;50;732
Wels(Stadt);403;62654;21364;122;1232
Braunau am Inn;404;106492;41617;194;2381
Eferding;405;33368;10925;57;873
Freistadt;406;66922;24854;120;2063
Gmunden;407;102102;36018;172;2509
Grieskirchen;408;65137;23788;114;1690
Kirchdorf an der Krems;409;57163;19015;111;1455
Linz-Land;410;152391;49155;191;3028
Perg;411;69241;24450;116;1737
Ried im Innkreis;412;61850;23009;125;1569
Rohrbach;413;56623;21343;127;1290
Schärding;414;57438;20164;116;1363
Steyr-Land;415;60936;20359;116;1598
Urfahr-Umgebung;416;86235;28666;100;2133
Vöcklabruck;417;137993;51457;252;3440
Wels-Land;418;74574;27267;96;2024
Salzburg(Stadt);501;155416;50030;223;3060
Hallein;502;60992;26891;93;1348
Salzburg-Umgebung;503;154624;59640;210;4300
Sankt Johann im Pongau;504;81392;36087;136;1464
Tamsweg;505;20118;8476;52;495
Zell am See;506;88168;33901;144;2023
Graz(Stadt);601;291134;74168;415;5586
Deutschlandsberg;603;60871;16632;135;1535
Graz-Umgebung;606;157853;42661;319;3649
Leibnitz;610;85294;25041;145;2112
Leoben;611;59151;14120;142;1130
Liezen;612;79592;24143;160;1541
Murau;614;27449;7245;40;699
Voitsberg;616;50947;14335;147;1241
Weiz;617;90916;28770;194;2402
Murtal;620;71356;20938;225;1697
Bruck-Mürzzuschlag;621;98054;24998;284;1838
Hartberg-Fürstenfeld;622;90619;28199;225;2432
Südoststeiermark;623;83841;23479;219;2211
Innsbruck-Stadt;701;131059;42294;145;2898
Imst;702;60922;25395;54;1563
Innsbruck-Land;703;181698;64070;177;5185
Kitzbühel;704;64676;24732;53;1494
Kufstein;705;111080;44819;170;2578
Landeck;706;44346;19717;60;1075
Lienz;707;48814;19637;74;1195
Reutte;708;33054;10597;13;691
Schwaz;709;84456;32163;143;2051
Bludenz;801;64368;23009;74;1512
Bregenz;802;135310;44684;174;3086
Dornbirn;803;90502;32046;117;2309
Feldkirch;804;109057;37053;127;2606
Wien;900;1920949;580575;3071;37181
