Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"80,7",94,"6437,50",7501
Baden,Niederösterreich,"284,2",417,"4419,00",6485
Bludenz,Vorarlberg,"81,1",52,"5375,40",3446
Braunau am Inn,Oberösterreich,252,266,"5667,30",5982
Bregenz,Vorarlberg,"54,8",74,"5368,70",7247
Bruck an der Leitha,Niederösterreich,"205,3",213,"3730,70",3870
Bruck-Mürzzuschlag,Steiermark,"129,7",128,"4792,40",4730
Deutschlandsberg,Steiermark,"142,9",87,"4501,60",2740
Dornbirn,Vorarlberg,"82,3",74,"6761,10",6079
Eferding,Oberösterreich,"90,4",30,"6802,70",2257
Eisenstadt,Burgenland,"128,2",19,"4157,70",616
Eisenstadt-Umgebung,Burgenland,"189,7",82,"3739,90",1617
Feldkirch,Vorarlberg,"84,2",91,"5948,20",6432
Feldkirchen,Kärnten,"210,7",63,"5742,10",1717
Freistadt,Oberösterreich,"82,3",55,"6278,70",4198
Gänserndorf,Niederösterreich,"249,1",261,"3613,20",3786
Gmünd,Niederösterreich,"213,4",78,"5222,60",1909
Gmunden,Oberösterreich,"91,3",93,"5805,10",5913
Graz,Steiermark,"122,3",356,"3934,10",11451
Graz-Umgebung,Steiermark,"141,6",221,"4003,30",6248
Grieskirchen,Oberösterreich,"101,7",66,"6706,70",4351
Güssing,Burgenland,"206,2",53,"5295,90",1361
Hallein,Salzburg,"174,3",106,"8435,80",5131
Hartberg-Fürstenfeld,Steiermark,"292,5",265,"5669,60",5137
Hermagor,Kärnten,"664,7",120,"8751,50",1580
Hollabrunn,Niederösterreich,"260,6",133,"3462,50",1767
Horn,Niederösterreich,"132,5",41,"2912,50",901
Imst,Tirol,"168,7",102,"5810,80",3514
Innsbruck-Land,Tirol,"53,2",96,"5635,30",10169
Innsbruck-Stadt,Tirol,"40,2",53,"5345,50",7054
Jennersdorf,Burgenland,"304,1",52,"5679,40",971
Kirchdorf an der Krems,Oberösterreich,"92,9",53,"5163,70",2947
Kitzbühel,Tirol,106,68,"5498,10",3528
Klagenfurt Land,Kärnten,155,93,"5168,80",3102
Klagenfurt Stadt,Kärnten,"146,1",148,"4730,50",4792
Korneuburg,Niederösterreich,"115,1",105,"3254,70",2970
Krems (Land),Niederösterreich,"86,7",49,"4360,30",2463
Krems an der Donau,Niederösterreich,"75,9",19,"3998,20",1001
Kufstein,Tirol,"88,9",98,"6591,90",7270
Landeck,Tirol,"105,9",47,"6718,30",2982
Leibnitz,Steiermark,"228,9",194,"4750,10",4026
Leoben,Steiermark,"107,2",64,"4197,70",2506
Lienz,Tirol,"268,8",131,"7343,30",3579
Liezen,Steiermark,"164,5",131,"5102,20",4064
Lilienfeld,Niederösterreich,"167,6",43,"4463,10",1145
Linz,Oberösterreich,"110,8",229,"4851,00",10022
Linz-Land,Oberösterreich,"126,2",191,"4958,00",7505
Mattersburg,Burgenland,"209,8",84,"3975,80",1592
Melk,Niederösterreich,"180,3",141,"5024,90",3929
Mistelbach,Niederösterreich,"265,8",201,"3325,60",2515
Mödling,Niederösterreich,"175,5",209,"3651,90",4350
Murau,Steiermark,"119,8",33,"4890,50",1347
Murtal,Steiermark,106,76,"4891,30",3507
Neunkirchen,Niederösterreich,"252,5",218,"4513,40",3897
Neusiedl am See,Burgenland,"191,7",115,"3887,30",2332
Oberpullendorf,Burgenland,"104,3",39,"4397,60",1644
Oberwart,Burgenland,"225,1",122,"4340,10",2352
Perg,Oberösterreich,116,80,"6239,10",4303
Reutte,Tirol,"112,7",37,"4248,10",1395
Ried im Innkreis,Oberösterreich,"175,1",108,"7090,30",4374
Rohrbach,Oberösterreich,"132,6",75,"7921,10",4479
Rust,Burgenland,0,±0,"3434,30",68
Salzburg,Salzburg,"124,5",193,"5492,20",8514
Salzburg-Umgebung,Salzburg,"153,8",236,"6017,30",9236
Sankt Johann im Pongau,Salzburg,"423,7",344,"9094,30",7384
Sankt Pölten,Niederösterreich,"167,5",93,"4701,50",2610
Sankt Pölten (Land),Niederösterreich,"131,3",173,"4007,50",5279
Sankt Veit an der Glan,Kärnten,"156,9",85,"5590,00",3029
Schärding,Oberösterreich,"181,2",104,"7485,50",4296
Scheibbs,Niederösterreich,"161,8",67,"6328,80",2621
Schwaz,Tirol,"194,5",164,"9444,00",7964
Spittal an der Drau,Kärnten,"204,3",155,"4936,20",3745
Steyr,Oberösterreich,"60,4",23,"4582,70",1744
Steyr-Land,Oberösterreich,"110,3",67,"5650,80",3431
Südoststeiermark,Steiermark,"199,9",168,"5193,00",4364
Tamsweg,Salzburg,"143,2",29,"10093,30",2044
Tulln,Niederösterreich,"144,4",151,"3785,10",3959
Urfahr-Umgebung,Oberösterreich,"87,2",75,"5935,70",5105
Villach Land,Kärnten,"187,3",121,"4884,10",3156
Villach Stadt,Kärnten,"133,6",84,"4172,90",2624
Vöcklabruck,Oberösterreich,118,162,"5806,40",7972
Voitsberg,Steiermark,"64,7",33,"4486,30",2290
Völkermarkt,Kärnten,"150,5",63,"6767,50",2833
Waidhofen an der Thaya,Niederösterreich,"311,5",80,"4583,00",1177
Waidhofen an der Ybbs,Niederösterreich,"133,7",15,"5845,70",656
Weiz,Steiermark,"215,1",195,"4298,80",3897
Wels,Oberösterreich,"219,3",137,"6209,40",3879
Wels-Land,Oberösterreich,"166,7",123,"5199,50",3836
Wien,Wien,"185,7",#ERROR!,"4782,40",91400
Wiener Neustadt,Niederösterreich,"408,1",187,"5558,30",2547
Wiener Neustadt (Land),Niederösterreich,"263,1",206,"4165,70",3262
Wolfsberg,Kärnten,"89,3",47,"5189,40",2730
Zell am See,Salzburg,"122,1",107,"6338,20",5554
Zwettl,Niederösterreich,"178,6",75,"5866,10",2463
