Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"359,6",419,"7579,00",8831
Baden,Niederösterreich,"280,7",412,"6051,70",8881
Bludenz,Vorarlberg,"96,7",62,"5762,20",3694
Braunau am Inn,Oberösterreich,"371,4",392,"7351,80",7760
Bregenz,Vorarlberg,"103,7",140,"5833,90",7875
Bruck an der Leitha,Niederösterreich,"237,1",246,"5072,50",5262
Bruck-Mürzzuschlag,Steiermark,152,150,"5569,60",5497
Deutschlandsberg,Steiermark,"152,8",93,"5446,30",3315
Dornbirn,Vorarlberg,"160,2",144,"7223,70",6495
Eferding,Oberösterreich,"102,5",34,"7640,60",2535
Eisenstadt,Burgenland,"283,5",42,"5851,80",867
Eisenstadt-Umgebung,Burgenland,"168,8",73,"4905,60",2121
Feldkirch,Vorarlberg,"108,2",117,"6462,40",6988
Feldkirchen,Kärnten,"307,7",92,"6889,20",2060
Freistadt,Oberösterreich,"200,4",134,"7373,50",4930
Gänserndorf,Niederösterreich,"252,9",265,"4828,10",5059
Gmünd,Niederösterreich,"287,3",105,"6664,30",2436
Gmunden,Oberösterreich,"261,1",266,"6875,20",7003
Graz,Steiermark,"135,7",395,"4658,30",13559
Graz-Umgebung,Steiermark,"145,4",227,"4749,80",7413
Grieskirchen,Oberösterreich,111,72,"7287,90",4728
Güssing,Burgenland,"116,7",30,"6552,80",1684
Hallein,Salzburg,"202,2",123,"9665,60",5879
Hartberg-Fürstenfeld,Steiermark,"251,6",228,"7005,10",6347
Hermagor,Kärnten,"182,8",33,"10064,30",1817
Hollabrunn,Niederösterreich,"180,3",92,"4491,20",2292
Horn,Niederösterreich,"206,9",64,"4114,90",1273
Imst,Tirol,"195,1",118,"7108,80",4299
Innsbruck-Land,Tirol,"239,4",432,"6544,10",11809
Innsbruck-Stadt,Tirol,"237,2",313,"6202,60",8185
Jennersdorf,Burgenland,"228,1",39,"6966,10",1191
Kirchdorf an der Krems,Oberösterreich,"254,1",145,"6618,10",3777
Kitzbühel,Tirol,"149,6",96,"6334,90",4065
Klagenfurt Land,Kärnten,"133,3",80,"6060,30",3637
Klagenfurt Stadt,Kärnten,"185,6",188,"5486,70",5558
Korneuburg,Niederösterreich,"176,4",161,"4295,70",3920
Krems (Land),Niederösterreich,"159,3",90,"5169,30",2920
Krems an der Donau,Niederösterreich,"111,8",28,"4869,00",1219
Kufstein,Tirol,194,214,"7547,60",8324
Landeck,Tirol,"155,5",69,"7500,10",3329
Leibnitz,Steiermark,"191,1",162,"5990,10",5077
Leoben,Steiermark,129,77,"4996,60",2983
Lienz,Tirol,"346,8",169,"9210,50",4489
Liezen,Steiermark,"193,3",154,"6047,60",4817
Lilienfeld,Niederösterreich,"233,9",60,"5511,60",1414
Linz,Oberösterreich,"172,3",356,"5573,20",11514
Linz-Land,Oberösterreich,"194,2",294,"5767,30",8730
Mattersburg,Burgenland,"117,4",47,"5139,60",2058
Melk,Niederösterreich,"460,4",360,"6431,70",5029
Mistelbach,Niederösterreich,"177,2",134,"4462,80",3375
Mödling,Niederösterreich,267,318,"4830,60",5754
Murau,Steiermark,"246,9",68,"5903,50",1626
Murtal,Steiermark,"199,4",143,"5704,50",4090
Neunkirchen,Niederösterreich,"272,2",235,"6221,70",5372
Neusiedl am See,Burgenland,160,96,"4902,50",2941
Oberpullendorf,Burgenland,"181,9",68,"5569,20",2082
Oberwart,Burgenland,"328,5",178,"6004,60",3254
Perg,Oberösterreich,"217,5",150,"7586,10",5232
Reutte,Tirol,"152,3",50,"4814,50",1581
Ried im Innkreis,Oberösterreich,"264,2",163,"8330,40",5139
Rohrbach,Oberösterreich,"113,2",64,"8573,70",4848
Rust,Burgenland,0,±0,"3585,90",71
Salzburg,Salzburg,"231,6",359,"6671,40",10342
Salzburg-Umgebung,Salzburg,"240,4",369,"7253,10",11133
Sankt Johann im Pongau,Salzburg,"225,4",183,"10950,30",8891
Sankt Pölten,Niederösterreich,"257,6",143,"5921,00",3287
Sankt Pölten (Land),Niederösterreich,"229,3",302,"5175,00",6817
Sankt Veit an der Glan,Kärnten,"177,2",96,"6409,40",3473
Schärding,Oberösterreich,"155,1",89,"8231,30",4724
Scheibbs,Niederösterreich,"439,5",182,"8052,80",3335
Schwaz,Tirol,"126,9",107,"10386,70",8759
Spittal an der Drau,Kärnten,261,198,"6288,60",4771
Steyr,Oberösterreich,"228,6",87,"5384,20",2049
Steyr-Land,Oberösterreich,"113,6",69,"6248,70",3794
Südoststeiermark,Steiermark,"185,6",156,"6225,90",5232
Tamsweg,Salzburg,"202,5",41,"11352,50",2299
Tulln,Niederösterreich,218,228,"4642,80",4856
Urfahr-Umgebung,Oberösterreich,"113,9",98,"6524,00",5611
Villach Land,Kärnten,"198,1",128,"6083,40",3931
Villach Stadt,Kärnten,"233,8",147,"5174,80",3254
Vöcklabruck,Oberösterreich,"254,9",350,"7145,10",9810
Voitsberg,Steiermark,"199,8",102,"5462,00",2788
Völkermarkt,Kärnten,"207,8",87,"7751,70",3245
Waidhofen an der Thaya,Niederösterreich,"202,5",52,"6078,20",1561
Waidhofen an der Ybbs,Niederösterreich,"320,8",36,"7066,50",793
Weiz,Steiermark,"218,4",198,"5628,00",5102
Wels,Oberösterreich,"233,7",146,"7483,60",4675
Wels-Land,Oberösterreich,"238,6",176,"6531,80",4819
Wien,Wien,318,#ERROR!,"6233,90",119142
Wiener Neustadt,Niederösterreich,"342,6",157,"7762,50",3557
Wiener Neustadt (Land),Niederösterreich,"300,1",235,"6046,70",4735
Wolfsberg,Kärnten,"237,6",125,"5949,80",3130
Zell am See,Salzburg,"235,1",206,"7503,30",6575
Zwettl,Niederösterreich,"271,5",114,"7040,30",2956
