Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"91,8",107,"6275,30",7312
Baden,Niederösterreich,"141,7",208,"3928,40",5765
Bludenz,Vorarlberg,"93,6",60,"5211,60",3341
Braunau am Inn,Oberösterreich,"154,4",163,"5194,50",5483
Bregenz,Vorarlberg,"50,4",68,"5285,00",7134
Bruck an der Leitha,Niederösterreich,108,112,"3354,70",3480
Bruck-Mürzzuschlag,Steiermark,155,153,"4500,60",4442
Deutschlandsberg,Steiermark,"118,3",72,"4186,20",2548
Dornbirn,Vorarlberg,"94,5",85,"6606,50",5940
Eferding,Oberösterreich,"54,3",18,"6685,20",2218
Eisenstadt,Burgenland,"101,2",15,"3955,20",586
Eisenstadt-Umgebung,Burgenland,"106,4",46,"3395,30",1468
Feldkirch,Vorarlberg,"114,7",124,"5780,80",6251
Feldkirchen,Kärnten,"113,7",34,"5457,80",1632
Freistadt,Oberösterreich,"80,8",54,"6130,60",4099
Gänserndorf,Niederösterreich,"135,5",142,"3156,10",3307
Gmünd,Niederösterreich,"79,3",29,"4782,10",1748
Gmunden,Oberösterreich,109,111,"5582,20",5686
Graz,Steiermark,"96,2",280,"3649,60",10623
Graz-Umgebung,Steiermark,"111,5",174,"3715,00",5798
Grieskirchen,Oberösterreich,"67,8",44,"6540,30",4243
Güssing,Burgenland,"155,6",40,"4906,80",1261
Hallein,Salzburg,143,87,"8143,20",4953
Hartberg-Fürstenfeld,Steiermark,"280,3",254,"5112,20",4632
Hermagor,Kärnten,432,78,"7427,70",1341
Hollabrunn,Niederösterreich,"237,1",121,"2976,50",1519
Horn,Niederösterreich,"100,2",31,"2598,90",804
Imst,Tirol,"49,6",30,"5544,50",3353
Innsbruck-Land,Tirol,"38,8",70,"5526,10",9972
Innsbruck-Stadt,Tirol,"42,4",56,"5250,80",6929
Jennersdorf,Burgenland,"321,7",55,"5059,40",865
Kirchdorf an der Krems,Oberösterreich,"78,8",45,"4990,30",2848
Kitzbühel,Tirol,"96,6",62,"5290,80",3395
Klagenfurt Land,Kärnten,"118,3",71,"4908,90",2946
