Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"240,30",280,"5699,50",6641
Baden,Niederösterreich,"189,4",278,"3248,40",4767
Bludenz,Vorarlberg,"145,10",93,"4612,60",2957
Braunau am Inn,Oberösterreich,"209,4",221,"4415,80",4661
Bregenz,Vorarlberg,"149,60",202,"4776,00",6447
Bruck an der Leitha,Niederösterreich,"111,8",116,"2877,50",2985
Bruck-Mürzzuschlag,Steiermark,"131,7",130,"3878,50",3828
Deutschlandsberg,Steiermark,"248,1",151,"3379,50",2057
Dornbirn,Vorarlberg,"176,8",159,"5911,30",5315
Eferding,Oberösterreich,"114,5",38,"6260,20",2077
Eisenstadt,Burgenland,"94,5",14,"3644,70",540
Eisenstadt-Umgebung,Burgenland,"83,3",36,"3020,60",1306
Feldkirch,Vorarlberg,"196,1",212,"5176,00",5597
Feldkirchen,Kärnten,398,119,"4748,80",1420
Freistadt,Oberösterreich,"158,5",106,"5626,60",3762
Gänserndorf,Niederösterreich,"147,9",155,"2421,20",2537
Gmünd,Niederösterreich,"134,1",49,"4303,30",1573
Gmunden,Oberösterreich,"252,3",257,"4861,60",4952
Graz,Steiermark,"104,1",303,"3241,50",9435
Graz-Umgebung,Steiermark,"148,7",232,"3241,50",5059
Grieskirchen,Oberösterreich,"180,3",117,"6039,30",3918
Güssing,Burgenland,"221,8",57,"3984,60",1024
Hallein,Salzburg,"437,3",266,"6984,10",4248
Hartberg-Fürstenfeld,Steiermark,"194,2",176,"4302,10",3898
Hermagor,Kärnten,"387,7",70,"5671,90",1024
Hollabrunn,Niederösterreich,"50,9",26,"2386,70",1218
Horn,Niederösterreich,"32,3",10,"2055,90",636
Imst,Tirol,"160,4",97,"5218,80",3156
Innsbruck-Land,Tirol,"97,5",176,"5179,20",9346
Innsbruck-Stadt,Tirol,"66,7",88,"4936,30",6514
Jennersdorf,Burgenland,"140,4",24,"3895,40",666
Kirchdorf an der Krems,Oberösterreich,"210,3",120,"4557,50",2601
Kitzbühel,Tirol,"275,8",177,"4622,20",2966
Klagenfurt Land,Kärnten,"229,9",138,"4145,70",2488
Klagenfurt Stadt,Kärnten,"147,1",149,"4003,00",4055
Korneuburg,Niederösterreich,"88,8",81,"2621,30",2392
Krems (Land),Niederösterreich,"115,1",65,"3588,40",2027
Krems an der Donau,Niederösterreich,"87,9",22,"3590,80",899
Kufstein,Tirol,"124,2",137,"5961,70",6575
Landeck,Tirol,"202,8",90,"6206,90",2755
Leibnitz,Steiermark,"140,4",119,"3803,90",3224
Leoben,Steiermark,139,83,"3589,60",2143
Lienz,Tirol,"229,8",112,"5638,30",2748
Liezen,Steiermark,"264,9",211,"4115,40",3278
Lilienfeld,Niederösterreich,"93,5",24,"3839,40",985
Linz,Oberösterreich,"109,4",226,"4321,50",8928
Linz-Land,Oberösterreich,"126,2",191,"4373,40",6620
Mattersburg,Burgenland,"119,9",48,"3106,70",1244
Melk,Niederösterreich,"147,1",115,"4212,80",3294
Mistelbach,Niederösterreich,"101,8",77,"2184,50",1652
Mödling,Niederösterreich,"108,3",129,"2968,60",3536
Murau,Steiermark,"170,6",47,"3928,40",1082
Murtal,Steiermark,"206,4",148,"4146,60",2973
Neunkirchen,Niederösterreich,"209,6",181,"3517,40",3037
Neusiedl am See,Burgenland,"196,7",118,"2945,50",1767
Oberpullendorf,Burgenland,"131,1",49,"3827,80",1431
Oberwart,Burgenland,"97,8",53,"3590,90",1946
Perg,Oberösterreich,"198,6",137,"5440,20",3752
Reutte,Tirol,"213,2",70,"3240,10",1064
Ried im Innkreis,Oberösterreich,167,103,"6156,60",3798
Rohrbach,Oberösterreich,"178,6",101,"7112,90",4022
Rust,Burgenland,"50,5",1,"3080,80",61
Salzburg,Salzburg,"305,8",474,"4473,60",6935
Salzburg-Umgebung,Salzburg,"245,6",377,"5027,00",7716
Sankt Johann im Pongau,Salzburg,"330,1",268,"7086,70",5754
Sankt Pölten,Niederösterreich,"124,3",69,"4103,50",2278
Sankt Pölten (Land),Niederösterreich,"103,2",136,"3379,70",4452
Sankt Veit an der Glan,Kärnten,"396,8",215,"4855,50",2631
Schärding,Oberösterreich,"219,5",126,"6623,00",3801
Scheibbs,Niederösterreich,198,82,"5234,90",2168
Schwaz,Tirol,"138,7",117,"8243,90",6952
Spittal an der Drau,Kärnten,"332,2",252,"3121,20",2368
Steyr,Oberösterreich,"107,7",41,"4264,80",1623
Steyr-Land,Oberösterreich,"159,8",97,"5194,60",3154
Südoststeiermark,Steiermark,"192,8",162,"3797,20",3191
Tamsweg,Salzburg,"464,2",94,"7935,40",1607
Tulln,Niederösterreich,"158,7",166,"3027,90",3167
Urfahr-Umgebung,Oberösterreich,"79,1",68,"5486,90",4719
Villach Land,Kärnten,"205,8",133,"3807,00",2460
Villach Stadt,Kärnten,"117,7",74,"3463,60",2178
Vöcklabruck,Oberösterreich,"168,2",231,"5096,30",6997
Voitsberg,Steiermark,"178,3",91,"3941,70",2012
Völkermarkt,Kärnten,258,108,"5816,70",2435
Waidhofen an der Thaya,Niederösterreich,"140,2",36,"3442,10",884
Waidhofen an der Ybbs,Niederösterreich,"320,8",36,"5016,90",563
Weiz,Steiermark,"144,5",131,"3244,20",2941
Wels,Oberösterreich,"99,2",62,"5082,40",3175
Wels-Land,Oberösterreich,"153,2",113,"4364,50",3220
Wien,Wien,"130,2",#ERROR!,"3964,40",75768
Wiener Neustadt,Niederösterreich,"255,3",117,"3805,90",1744
Wiener Neustadt (Land),Niederösterreich,"180,1",141,"3015,10",2361
Wolfsberg,Kärnten,"203,4",107,"4645,80",2444
Zell am See,Salzburg,"288,7",253,"5478,80",4801
Zwettl,Niederösterreich,"304,9",128,"4458,50",1872
