Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8682;24;175
Rust(Stadt);102;2021;1060;4;11
Eisenstadt-Umgebung;103;44488;24885;72;458
Güssing;104;25809;14070;100;267
Jennersdorf;105;17216;8897;43;144
Mattersburg;106;40731;22712;83;460
Neusiedl am See;107;61358;34944;87;429
Oberpullendorf;108;37556;21010;63;363
Oberwart;109;54682;29162;145;562
Klagenfurt Stadt;201;103297;51215;289;1146
Villach Stadt;202;64125;31665;174;701
Hermagor;203;18069;9673;62;214
Klagenfurt Land;204;61114;31711;127;663
Sankt Veit an der Glan;205;53953;29124;167;828
Spittal an der Drau;206;75725;40505;271;751
Villach Land;207;65635;34506;197;678
Völkermarkt;208;41947;23929;122;435
Wolfsberg;209;52352;27510;187;442
Feldkirchen;210;29949;15804;83;349
Krems an der Donau(Stadt);301;24930;13225;74;271
Sankt Pölten(Stadt);302;56697;31733;144;566
Waidhofen an der Ybbs(Stadt);303;11187;7230;41;109
Wiener Neustadt(Stadt);304;47407;26699;193;362
Amstetten;305;117442;79259;311;1137
Baden;306;148765;83385;330;1541
Bruck an der Leitha;307;107297;60535;216;1090
Gänserndorf;308;107504;57547;182;947
Gmünd;309;36152;19791;155;348
Hollabrunn;310;51879;27064;98;486
Horn;311;30875;16245;60;353
Korneuburg;312;92442;50230;145;1016
Krems(Land);313;56840;33013;105;629
Lilienfeld;314;25491;15571;113;234
Melk;315;78779;51717;315;808
Mistelbach;316;76641;40822;103;735
Mödling;317;120412;65385;269;1371
Neunkirchen;318;87048;49315;248;890
Sankt Pölten(Land);319;133497;79024;322;1465
Scheibbs;320;41711;28020;94;371
Tulln;321;107723;58493;209;1194
Waidhofen an der Thaya;322;25644;14474;73;272
Wiener Neustadt(Land);323;80020;46341;201;796
Zwettl;325;41757;26310;85;445
Linz(Stadt);401;208445;109365;451;2140
Steyr(Stadt);402;37915;19909;70;351
Wels(Stadt);403;63542;35540;157;589
Braunau am Inn;404;108388;69588;258;1372
Eferding;405;33715;20422;75;460
Freistadt;406;67638;43011;189;725
Gmunden;407;102765;62320;238;1316
Grieskirchen;408;65929;42364;146;974
Kirchdorf an der Krems;409;57882;34577;151;764
Linz-Land;410;154320;88134;289;1912
Perg;411;69905;44715;150;859
Ried im Innkreis;412;62535;39879;168;822
Rohrbach;413;57034;35961;160;719
Schärding;414;57750;36079;155;775
Steyr-Land;415;61494;37707;151;761
Urfahr-Umgebung;416;87466;54362;157;1181
Vöcklabruck;417;139989;88691;334;1762
Wels-Land;418;75514;47310;117;916
Salzburg(Stadt);501;155743;91390;303;1817
Hallein;502;61262;41679;143;828
Salzburg-Umgebung;503;155982;105411;307;2095
Sankt Johann im Pongau;504;81962;53039;188;777
Tamsweg;505;20327;12769;67;194
Zell am See;506;89017;51541;188;879
Graz(Stadt);601;293929;149993;551;3016
Deutschlandsberg;603;61092;32641;179;668
Graz-Umgebung;606;161131;86293;421;1726
Leibnitz;610;86399;46752;186;941
Leoben;611;59341;27929;188;547
Liezen;612;79739;41805;223;767
Murau;614;27343;13644;59;215
Voitsberg;616;51165;25392;184;406
Weiz;617;91844;51034;255;777
Murtal;620;71398;35188;274;551
Bruck-Mürzzuschlag;621;98394;45822;354;729
Hartberg-Fürstenfeld;622;91091;48719;306;848
Südoststeiermark;623;84024;44715;292;785
Innsbruck-Stadt;701;130599;75401;237;1620
Imst;702;61843;38831;88;664
Innsbruck-Land;703;183827;110482;273;2355
Kitzbühel;704;65482;38019;97;926
Kufstein;705;112301;69156;241;1461
Landeck;706;44681;29186;89;450
Lienz;707;48854;31040;142;779
Reutte;708;33427;19605;28;343
Schwaz;709;85478;49289;213;834
Bludenz;801;64943;39854;94;634
Bregenz;802;136369;78385;230;1173
Dornbirn;803;91344;53757;167;690
Feldkirch;804;110547;66490;173;1132
Wien;900;1951354;1168542;4267;18105
