Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Steyr-Land,Oberösterreich,"69,2",42,"5715,00",3470
Südoststeiermark,Steiermark,"198,7",167,"5378,60",4520
Tamsweg,Salzburg,"261,7",53,"10271,10",2080
Tulln,Niederösterreich,"122,4",128,"3897,00",4076
Urfahr-Umgebung,Oberösterreich,"97,7",84,"6020,60",5178
Villach Land,Kärnten,"227,5",147,"5091,50",3290
Villach Stadt,Kärnten,"154,3",97,"4314,40",2713
Vöcklabruck,Oberösterreich,"179,2",246,"5971,00",8198
Voitsberg,Steiermark,"99,9",51,"4594,10",2345
Völkermarkt,Kärnten,"188,7",79,"6918,00",2896
Waidhofen an der Thaya,Niederösterreich,"350,4",90,"4902,30",1259
Waidhofen an der Ybbs,Niederösterreich,196,22,"6015,00",675
Weiz,Steiermark,"266,9",242,"4561,30",4135
Wels,Oberösterreich,"217,7",136,"6412,70",4006
Wels-Land,Oberösterreich,"207,4",153,"5379,70",3969
Wien,Wien,"210,1",#ERROR!,"4980,80",95193
Wiener Neustadt,Niederösterreich,"530,3",243,"6064,60",2779
Wiener Neustadt (Land),Niederösterreich,"310,3",243,"4455,50",3489
Wolfsberg,Kärnten,"121,7",64,"5280,70",2778
Zell am See,Salzburg,"187,2",164,"6496,80",5693
Zwettl,Niederösterreich,"233,4",98,"6090,00",2557
