Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"128,7",150,"8288,70",9658
Baden,Niederösterreich,"93,4",137,"6569,60",9641
Bludenz,Vorarlberg,117,75,"6233,30",3996
Braunau am Inn,Oberösterreich,"215,1",227,"8328,50",8791
Bregenz,Vorarlberg,"288,9",390,"6728,10",9082
Bruck an der Leitha,Niederösterreich,"119,5",124,"5692,40",5905
Bruck-Mürzzuschlag,Steiermark,"89,2",88,"5942,40",5865
Deutschlandsberg,Steiermark,"236,6",144,"6285,80",3826
Dornbirn,Vorarlberg,"233,6",210,"8006,70",7199
Eferding,Oberösterreich,"150,7",50,"8204,20",2722
Eisenstadt,Burgenland,"74,2",11,"6310,70",935
Eisenstadt-Umgebung,Burgenland,81,35,"5340,50",2309
Feldkirch,Vorarlberg,"240,4",260,"7209,60",7796
Feldkirchen,Kärnten,"220,7",66,"7691,80",2300
Freistadt,Oberösterreich,"158,5",106,"7977,70",5334
Gänserndorf,Niederösterreich,"108,8",114,"5370,20",5627
Gmünd,Niederösterreich,"82,1",30,"7233,30",2644
Gmunden,Oberösterreich,"80,5",82,"7423,00",7561
Graz,Steiermark,"165,6",482,"5291,80",15403
Graz-Umgebung,Steiermark,"135,2",211,"5303,40",8277
Grieskirchen,Oberösterreich,"141,8",92,"7827,40",5078
Güssing,Burgenland,"136,2",35,"7058,60",1814
Hallein,Salzburg,"322,2",196,"10578,10",6434
Hartberg-Fürstenfeld,Steiermark,"200,9",182,"7739,00",7012
Hermagor,Kärnten,"27,7",5,"10302,40",1860
Hollabrunn,Niederösterreich,"92,1",47,"4936,00",2519
Horn,Niederösterreich,"135,8",42,"4748,50",1469
Imst,Tirol,"297,6",180,"7909,20",4783
Innsbruck-Land,Tirol,"182,9",330,"7265,60",13111
Innsbruck-Stadt,Tirol,216,285,"6993,70",9229
Jennersdorf,Burgenland,"140,4",24,"7510,10",1284
Kirchdorf an der Krems,Oberösterreich,"120,9",69,"7082,40",4042
Kitzbühel,Tirol,"88,8",57,"6760,40",4338
Klagenfurt Land,Kärnten,"153,3",92,"6776,80",4067
Klagenfurt Stadt,Kärnten,"133,3",135,"5970,40",6048
Korneuburg,Niederösterreich,"66,8",61,"4592,70",4191
Krems (Land),Niederösterreich,"104,4",59,"5610,10",3169
Krems an der Donau,Niederösterreich,"111,8",28,"5336,30",1336
Kufstein,Tirol,"186,8",206,"8367,30",9228
Landeck,Tirol,"117,2",52,"7932,70",3521
Leibnitz,Steiermark,"149,8",127,"6665,00",5649
Leoben,Steiermark,"93,8",56,"5447,20",3252
Lienz,Tirol,"283,1",138,"10577,00",5155
Liezen,Steiermark,113,90,"6636,40",5286
Lilienfeld,Niederösterreich,191,49,"6072,90",1558
Linz,Oberösterreich,"180,1",372,"6319,10",13055
Linz-Land,Oberösterreich,"140,1",212,"6422,60",9722
Mattersburg,Burgenland,"79,9",32,"5571,60",2231
Melk,Niederösterreich,"150,9",118,"7176,00",5611
Mistelbach,Niederösterreich,"60,8",46,"4813,20",3640
Mödling,Niederösterreich,"71,4",85,"5251,20",6255
Murau,Steiermark,"268,7",74,"6771,20",1865
Murtal,Steiermark,"251,1",180,"6524,60",4678
Neunkirchen,Niederösterreich,88,76,"6739,40",5819
Neusiedl am See,Burgenland,"93,3",56,"5367,60",3220
Oberpullendorf,Burgenland,"77,6",29,"5943,70",2222
Oberwart,Burgenland,"123,6",67,"6646,70",3602
Perg,Oberösterreich,"124,7",86,"8195,10",5652
Reutte,Tirol,"213,2",70,"5834,70",1916
Ried im Innkreis,Oberösterreich,"204,2",126,"9319,20",5749
