Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Neunkirchen,Niederösterreich,"250,20",216,"1.951,50",1.685
Neusiedl am See,Burgenland,"296,70",178,"1.833,60",1.100
Oberpullendorf,Burgenland,"460,10",172,"2.669,60",998
Oberwart,Burgenland,"406,00",220,"2.672,00",1.448
Perg,Oberösterreich,"649,60",448,"3.619,10",2.496
Reutte,Tirol,"304,50",100,"1.927,60",633
Ried im Innkreis,Oberösterreich,"760,30",469,"4.391,30",2.709
Rohrbach,Oberösterreich,"924,90",523,"5.314,40",3.005
Rust,Burgenland,"404,00",8,"2.272,70",45
Salzburg,Salzburg,"568,30",881,"2.564,80",3.976
Salzburg-Umgebung,Salzburg,"551,20",846,"3.063,40",4.702
Sankt Johann im Pongau,Salzburg,"745,10",605,"4.585,30",3.723
Sankt Pölten,Niederösterreich,"482,80",268,"2.559,70",1.421
Sankt Pölten (Land),Niederösterreich,"377,30",497,"2.220,50",2.925
Sankt Veit an der Glan,Kärnten,"729,00",395,"2.469,30",1.338
Schärding,Oberösterreich,680,390,"4.023,30",2.309
Scheibbs,Niederösterreich,"852,4",353,"3.296,00",1.365
Schwaz,Tirol,"1.074,40",906,"6.328,80",5.337
Spittal an der Drau,Kärnten,377,286,"1.232,40",935
Steyr,Oberösterreich,"528,2",201,"2.940,40",1.119
Steyr-Land,Oberösterreich,"584,7",355,3.548,2.154
Südoststeiermark,Steiermark,"424,8",357,2.388,2.007
Tamsweg,Salzburg,"918,5",186,"3.673,90",744
Tulln,Niederösterreich,"237,1",248,2.052,2.146
Urfahr-Umgebung,Oberösterreich,"702,3",604,"4.121,90",3.545
Villach Land,Kärnten,"451,9",292,"1.796,70",1.161
Villach Stadt,Kärnten,"521,6",328,1.947,1.224
Vöcklabruck,Oberösterreich,"565,9",777,"3.278,30",4.501
Voitsberg,Steiermark,"634,7",324,"2.644,80",1.350
Völkermarkt,Kärnten,"960,3",402,"3.265,50",1.367
Waidhofen an der Thaya,Niederösterreich,"307,6",79,"2.379,10",611
Waidhofen an der Ybbs,Niederösterreich,"552,5",62,"2.593,10",291
Weiz,Steiermark,"376,2",341,"1.996,60",1.810
Wels,Oberösterreich,"648,3",405,"3.512,10",2.194
Wels-Land,Oberösterreich,530,391,"2.834,20",2.091
Wien,Wien,"313,4",#ERROR!,"2.862,50",54.708
Wiener Neustadt,Niederösterreich,"357,9",164,"2.568,60",1.177
Wiener Neustadt (Land),Niederösterreich,"297,5",233,"1.831,30",1.434
Wolfsberg,Kärnten,"710,9",374,"2.364,70",1.244
Zell am See,Salzburg,"826,2",724,3.047,2.670
Zwettl,Niederösterreich,"562,1",236,"2.512,70",1.055
