Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6650;22;130
Rust(Stadt);102;2000;852;2;23
Eisenstadt-Umgebung;103;43861;18763;67;295
Güssing;104;25770;11163;93;90
Jennersdorf;105;17109;7448;41;42
Mattersburg;106;40316;17131;82;280
Neusiedl am See;107;60397;26051;83;422
Oberpullendorf;108;37453;15671;63;245
Oberwart;109;54209;23265;144;269
Klagenfurt Stadt;201;101765;40816;270;337
Villach Stadt;202;63236;25801;172;139
Hermagor;203;18052;8127;60;67
Klagenfurt Land;204;60503;25781;124;226
Sankt Veit an der Glan;205;53880;23494;162;195
Spittal an der Drau;206;75628;34409;262;189
Villach Land;207;64920;28537;189;208
Völkermarkt;208;41834;19628;116;218
Wolfsberg;209;52488;23194;176;152
Feldkirchen;210;29783;13385;82;93
Krems an der Donau(Stadt);301;24837;10425;72;108
Sankt Pölten(Stadt);302;55878;25649;130;384
Waidhofen an der Ybbs(Stadt);303;11134;6025;37;37
Wiener Neustadt(Stadt);304;46456;21489;174;165
Amstetten;305;116592;66652;297;641
Baden;306;147113;65869;307;852
Bruck an der Leitha;307;105507;45947;214;743
Gänserndorf;308;105824;43787;161;717
Gmünd;309;36275;16315;145;188
Hollabrunn;310;51332;20919;90;319
Horn;311;30838;13249;60;137
Korneuburg;312;91777;37491;134;697
Krems(Land);313;56559;26622;96;356
Lilienfeld;314;25474;13310;113;159
Melk;315;78281;43122;260;438
Mistelbach;316;75655;30838;96;474
Mödling;317;119240;49299;255;749
Neunkirchen;318;86323;39789;246;372
Sankt Pölten(Land);319;132064;62506;286;769
Scheibbs;320;41567;23993;93;181
Tulln;321;105762;43975;200;718
Waidhofen an der Thaya;322;25531;11806;65;134
Wiener Neustadt(Land);323;79033;37444;193;336
Zwettl;325;41827;21829;84;217
Linz(Stadt);401;206537;88850;424;659
Steyr(Stadt);402;37952;16614;65;176
Wels(Stadt);403;62654;30099;154;179
Braunau am Inn;404;106492;58920;252;429
Eferding;405;33368;16508;73;139
Freistadt;406;66922;35991;181;193
Gmunden;407;102102;52078;225;361
Grieskirchen;408;65137;34848;142;266
Kirchdorf an der Krems;409;57163;28685;146;255
Linz-Land;410;152391;71782;273;532
Perg;411;69241;37371;145;310
Ried im Innkreis;412;61850;33421;166;255
Rohrbach;413;56623;30043;156;195
Schärding;414;57438;30077;153;244
Steyr-Land;415;60936;31116;144;366
Urfahr-Umgebung;416;86235;43616;150;400
Vöcklabruck;417;137993;74202;324;549
Wels-Land;418;74574;39390;114;219
Salzburg(Stadt);501;155416;73102;282;663
Hallein;502;60992;35497;136;183
Salzburg-Umgebung;503;154624;87690;293;648
Sankt Johann im Pongau;504;81392;45852;184;160
Tamsweg;505;20118;10758;64;33
Zell am See;506;88168;44228;182;244
Graz(Stadt);601;291134;118138;530;1042
Deutschlandsberg;603;60871;27698;172;183
Graz-Umgebung;606;157853;70188;412;555
Leibnitz;610;85294;39450;178;313
Leoben;611;59151;22818;183;160
Liezen;612;79592;35754;213;244
Murau;614;27449;11578;59;51
Voitsberg;616;50947;21857;177;171
Weiz;617;90916;43889;250;267
Murtal;620;71356;30071;268;214
Bruck-Mürzzuschlag;621;98054;38168;345;271
Hartberg-Fürstenfeld;622;90619;41708;300;201
Südoststeiermark;623;83841;38297;282;267
Innsbruck-Stadt;701;131059;60084;217;395
Imst;702;60922;33136;85;133
Innsbruck-Land;703;181698;89679;260;646
Kitzbühel;704;64676;31889;94;187
Kufstein;705;111080;57888;233;281
Landeck;706;44346;25226;84;96
Lienz;707;48814;25830;132;140
Reutte;708;33054;15699;23;148
Schwaz;709;84456;41891;200;195
Bludenz;801;64368;33935;87;165
Bregenz;802;135310;66751;225;520
Dornbirn;803;90502;46022;157;273
Feldkirch;804;109057;55704;164;346
Wien;900;1920949;875035;3958;11716
