Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8539;24;116
Rust(Stadt);102;2021;1050;4;7
Eisenstadt-Umgebung;103;44488;24538;72;317
Güssing;104;25809;13856;100;184
Jennersdorf;105;17216;8775;43;118
Mattersburg;106;40731;22364;83;387
Neusiedl am See;107;61358;34588;87;335
Oberpullendorf;108;37556;20726;63;349
Oberwart;109;54682;28733;145;420
Klagenfurt Stadt;201;103297;50327;288;871
Villach Stadt;202;64125;31102;174;638
Hermagor;203;18069;9520;62;171
Klagenfurt Land;204;61114;31236;128;606
Sankt Veit an der Glan;205;53953;28473;167;596
Spittal an der Drau;206;75725;39965;270;601
Villach Land;207;65635;34006;197;668
Völkermarkt;208;41947;23621;122;436
Wolfsberg;209;52352;27196;187;468
Feldkirchen;210;29949;15536;83;277
Krems an der Donau(Stadt);301;24930;12999;74;160
Sankt Pölten(Stadt);302;56697;31308;142;491
Waidhofen an der Ybbs(Stadt);303;11187;7155;41;121
Wiener Neustadt(Stadt);304;47407;26420;193;316
Amstetten;305;117442;78469;309;1262
Baden;306;148765;82162;329;1250
Bruck an der Leitha;307;107297;59688;215;823
Gänserndorf;308;107504;56825;181;776
Gmünd;309;36152;19467;151;269
Hollabrunn;310;51879;26687;98;385
Horn;311;30875;15956;60;203
Korneuburg;312;92442;49454;145;837
Krems(Land);313;56840;32517;104;481
Lilienfeld;314;25491;15374;113;190
Melk;315;78779;51122;314;748
Mistelbach;316;76641;40274;103;616
Mödling;317;120412;64333;269;1076
Neunkirchen;318;87048;48672;248;699
Sankt Pölten(Land);319;133497;77951;320;1318
Scheibbs;320;41711;27743;94;332
Tulln;321;107723;57577;209;994
Waidhofen an der Thaya;322;25644;14253;73;219
Wiener Neustadt(Land);323;80020;45737;200;674
Zwettl;325;41757;25965;85;386
Linz(Stadt);401;208445;107860;450;1841
Steyr(Stadt);402;37915;19651;70;289
Wels(Stadt);403;63542;35100;156;544
Braunau am Inn;404;108388;68582;258;1265
Eferding;405;33715;20099;75;496
Freistadt;406;67638;42538;189;631
Gmunden;407;102765;61339;238;1125
Grieskirchen;408;65929;41613;146;917
Kirchdorf an der Krems;409;57882;34026;150;712
Linz-Land;410;154320;86882;288;1851
Perg;411;69905;44065;150;848
Ried im Innkreis;412;62535;39231;168;744
Rohrbach;413;57034;35452;159;551
Schärding;414;57750;35510;155;911
Steyr-Land;415;61494;37139;151;732
Urfahr-Umgebung;416;87466;53507;157;1016
Vöcklabruck;417;139989;87458;334;1453
Wels-Land;418;75514;46646;116;843
Salzburg(Stadt);501;155743;89983;300;1511
Hallein;502;61262;41022;143;636
Salzburg-Umgebung;503;155982;103752;306;1907
Sankt Johann im Pongau;504;81962;52453;188;738
Tamsweg;505;20327;12614;67;196
Zell am See;506;89017;50840;188;780
Graz(Stadt);601;293929;147723;547;2493
Deutschlandsberg;603;61092;32146;179;522
Graz-Umgebung;606;161131;85034;419;1552
Leibnitz;610;86399;46040;186;826
Leoben;611;59341;27529;188;488
Liezen;612;79739;41220;222;539
Murau;614;27343;13509;60;236
Voitsberg;616;51165;25094;183;409
Weiz;617;91844;50472;255;633
Murtal;620;71398;34773;274;433
Bruck-Mürzzuschlag;621;98394;45291;354;607
Hartberg-Fürstenfeld;622;91091;48107;306;652
Südoststeiermark;623;84024;44164;292;647
Innsbruck-Stadt;701;130599;74098;237;1327
Imst;702;61843;38321;88;581
Innsbruck-Land;703;183827;108623;272;2037
Kitzbühel;704;65482;37282;97;692
Kufstein;705;112301;68037;239;1280
Landeck;706;44681;28837;89;352
Lienz;707;48854;30361;142;535
Reutte;708;33427;19316;28;247
Schwaz;709;85478;48635;213;758
Bludenz;801;64943;39364;93;613
Bregenz;802;136369;77530;230;887
Dornbirn;803;91344;53245;167;575
Feldkirch;804;110547;65643;173;1051
Wien;900;1951354;1154432;4252;14984
