Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10409;25;78
Rust(Stadt);102;2021;1306;5;13
Eisenstadt-Umgebung;103;44488;29459;77;258
Güssing;104;25809;16657;101;120
Jennersdorf;105;17216;9988;44;37
Mattersburg;106;40731;26528;87;168
Neusiedl am See;107;61358;41573;85;389
Oberpullendorf;108;37556;24566;68;242
Oberwart;109;54682;34079;145;197
Klagenfurt Stadt;201;103297;58649;302;296
Villach Stadt;202;64125;35358;174;105
Hermagor;203;18069;10646;66;21
Klagenfurt Land;204;61114;35607;127;159
Sankt Veit an der Glan;205;53953;32689;167;117
Spittal an der Drau;206;75725;44269;276;102
Villach Land;207;65635;38219;205;123
Völkermarkt;208;41947;26351;121;179
Wolfsberg;209;52352;30113;201;93
Feldkirchen;210;29949;17229;83;69
Krems an der Donau(Stadt);301;24930;15520;75;130
Sankt Pölten(Stadt);302;56697;37221;146;194
Waidhofen an der Ybbs(Stadt);303;11187;7996;58;60
Wiener Neustadt(Stadt);304;47407;30626;218;135
Amstetten;305;117442;88696;309;590
Baden;306;148765;97614;361;685
Bruck an der Leitha;307;107297;72305;220;572
Gänserndorf;308;107504;69188;216;556
Gmünd;309;36152;22755;158;163
Hollabrunn;310;51879;32274;115;261
Horn;311;30875;18977;60;109
Korneuburg;312;92442;61705;145;518
Krems(Land);313;56840;38201;109;264
Lilienfeld;314;25491;17461;110;96
Melk;315;78779;58671;431;313
Mistelbach;316;76641;49134;107;384
Mödling;317;120412;79172;303;824
Neunkirchen;318;87048;56653;250;330
Sankt Pölten(Land);319;133497;93200;336;661
Scheibbs;320;41711;31051;98;188
Tulln;321;107723;70279;214;508
Waidhofen an der Thaya;322;25644;16842;80;126
Wiener Neustadt(Land);323;80020;53281;217;293
Zwettl;325;41757;29724;84;216
Linz(Stadt);401;208445;125034;469;713
Steyr(Stadt);402;37915;22902;77;172
Wels(Stadt);403;63542;39615;163;202
Braunau am Inn;404;108388;76459;269;278
Eferding;405;33715;23082;79;115
Freistadt;406;67638;47988;195;200
Gmunden;407;102765;70353;255;399
Grieskirchen;408;65929;47351;156;197
Kirchdorf an der Krems;409;57882;38979;161;213
Linz-Land;410;154320;99695;294;472
Perg;411;69905;50107;153;273
Ried im Innkreis;412;62535;44496;170;178
Rohrbach;413;57034;40409;165;185
Schärding;414;57750;39593;156;151
Steyr-Land;415;61494;42770;155;231
Urfahr-Umgebung;416;87466;61879;160;329
Vöcklabruck;417;139989;99107;340;492
Wels-Land;418;75514;53583;122;247
Salzburg(Stadt);501;155743;102352;333;470
Hallein;502;61262;45621;146;118
Salzburg-Umgebung;503;155982;116502;315;423
Sankt Johann im Pongau;504;81962;57180;184;163
Tamsweg;505;20327;13810;68;44
Zell am See;506;89017;56321;199;159
Graz(Stadt);601;293929;171017;590;766
Deutschlandsberg;603;61092;36077;182;111
Graz-Umgebung;606;161131;98449;435;429
Leibnitz;610;86399;52784;192;248
Leoben;611;59341;31280;195;192
Liezen;612;79739;46391;227;299
Murau;614;27343;15015;59;55
Voitsberg;616;51165;28140;190;76
Weiz;617;91844;56340;259;188
Murtal;620;71398;38910;294;176
Bruck-Mürzzuschlag;621;98394;51233;359;259
Hartberg-Fürstenfeld;622;91091;54645;306;162
Südoststeiermark;623;84024;49859;295;219
Innsbruck-Stadt;701;130599;85449;255;395
Imst;702;61843;42828;99;151
Innsbruck-Land;703;183827;124688;288;621
Kitzbühel;704;65482;41705;98;151
Kufstein;705;112301;75145;247;215
Landeck;706;44681;32065;93;80
Lienz;707;48854;33692;146;126
Reutte;708;33427;21512;29;67
Schwaz;709;85478;53846;219;149
Bludenz;801;64943;43127;96;133
Bregenz;802;136369;85619;240;215
Dornbirn;803;91344;59072;170;175
Feldkirch;804;110547;72305;179;181
Wien;900;1951354;1377429;4672;11289
