Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"316,7",369,"5505,50",6415
Baden,Niederösterreich,"188,8",277,"3085,50",4528
Bludenz,Vorarlberg,"140,40",90,"4486,20",2876
Braunau am Inn,Oberösterreich,"174,3",184,"4257,60",4494
Bregenz,Vorarlberg,"165,9",224,4659,6289
Bruck an der Leitha,Niederösterreich,"114,7",119,"2776,30",2880
Bruck-Mürzzuschlag,Steiermark,"138,80",137,"3765,10",3716
Deutschlandsberg,Steiermark,"231,7",141,"3156,10",1921
Dornbirn,Vorarlberg,"301,4",271,"5775,60",5193
Eferding,Oberösterreich,"90,4",30,"6148,70",2040
Eisenstadt,Burgenland,"175,50",26,"3543,50",525
Eisenstadt-Umgebung,Burgenland,"152,7",66,"2960,50",1280
Feldkirch,Vorarlberg,"218,20",236,"5014,20",5422
Feldkirchen,Kärnten,"344,5",103,"4447,90",1330
Freistadt,Oberösterreich,"176,50",118,"5498,00",3676
Gänserndorf,Niederösterreich,"180,4",189,"2303,80",2414
Gmünd,Niederösterreich,"123,10",45,"4172,00",1525
Gmunden,Oberösterreich,"288,6",294,"4664,30",4751
Graz,Steiermark,123,358,"3161,10",9201
Graz-Umgebung,Steiermark,148,231,"3123,60",4875
Grieskirchen,Oberösterreich,"175,7",114,"5879,00",3814
Güssing,Burgenland,"241,3",62,"3828,90",984
Hallein,Salzburg,"577,1",351,"6592,80",4010
Hartberg-Fürstenfeld,Steiermark,"176,6",160,"4149,80",3760
Hermagor,Kärnten,"526,2",95,"5378,30",971
Hollabrunn,Niederösterreich,"70,5",36,"2337,70",1193
Horn,Niederösterreich,55,17,"2023,50",626
Imst,Tirol,"180,2",109,"5079,90",3072
Innsbruck-Land,Tirol,"144,1",260,"5096,60",9197
Innsbruck-Stadt,Tirol,"91,7",121,"4879,50",6439
Jennersdorf,Burgenland,"146,2",25,"3772,60",645
Kirchdorf an der Krems,Oberösterreich,"301,4",172,"4373,50",2496
Kitzbühel,Tirol,"277,4",178,"4402,50",2825
Klagenfurt Land,Kärnten,"258,3",155,"3965,70",2380
Klagenfurt Stadt,Kärnten,152,154,"3880,60",3931
Korneuburg,Niederösterreich,"83,3",76,"2551,10",2328
Krems (Land),Niederösterreich,"97,4",55,"3484,00",1968
Krems an der Donau,Niederösterreich,"95,9",24,"3518,90",881
Kufstein,Tirol,"159,6",176,"5846,60",6448
Landeck,Tirol,"254,6",113,"6042,40",2682
Leibnitz,Steiermark,"154,6",131,"3672,90",3113
Leoben,Steiermark,"132,3",79,"3487,40",2082
Lienz,Tirol,"215,4",105,"5439,30",2651
Liezen,Steiermark,"282,5",225,"3886,90",3096
Lilienfeld,Niederösterreich,"66,3",17,"3765,30",966
Linz,Oberösterreich,"110,4",228,"4220,30",8719
Linz-Land,Oberösterreich,"111,6",169,"4258,40",6446
Mattersburg,Burgenland,"114,9",46,"3021,80",1210
Melk,Niederösterreich,"161,1",126,"4090,00",3198
Mistelbach,Niederösterreich,"108,4",82,"2086,60",1578
Mödling,Niederösterreich,"125,1",149,"2872,90",3422
Murau,Steiermark,"214,2",59,"3783,20",1042
Murtal,Steiermark,"267,8",192,"3976,40",2851
Neunkirchen,Niederösterreich,"230,5",199,"3351,70",2894
Neusiedl am See,Burgenland,"186,7",112,"2797,10",1678
Oberpullendorf,Burgenland,"171,2",64,"3747,60",1401
Oberwart,Burgenland,"77,5",42,"3511,60",1903
Perg,Oberösterreich,"179,8",124,"5273,50",3637
Reutte,Tirol,"176,6",58,"3048,30",1001
Ried im Innkreis,Oberösterreich,"205,9",127,"6041,50",3727
Rohrbach,Oberösterreich,"171,5",97,"6964,40",3938
Rust,Burgenland,"454,5",9,"3030,30",60
Salzburg,Salzburg,"261,3",405,"4210,40",6527
Salzburg-Umgebung,Salzburg,"276,2",424,"4810,70",7384
Sankt Johann im Pongau,Salzburg,"378,1",307,"6796,10",5518
Sankt Pölten,Niederösterreich,"108,1",60,"4026,00",2235
Sankt Pölten (Land),Niederösterreich,"119,9",158,"3287,10",4330
Sankt Veit an der Glan,Kärnten,"284,2",154,"4545,50",2463
Schärding,Oberösterreich,"243,9",140,"6436,50",3694
Scheibbs,Niederösterreich,198,82,"5070,70",2100
Schwaz,Tirol,"167,2",141,"8120,60",6848
Spittal an der Drau,Kärnten,286,217,"2829,90",2147
Steyr,Oberösterreich,"99,9",38,"4191,20",1595
Steyr-Land,Oberösterreich,"135,1",82,"5057,90",3071
Südoststeiermark,Steiermark,"166,6",140,"3652,00",3069
Tamsweg,Salzburg,"597,5",121,"7500,90",1519
Tulln,Niederösterreich,"137,7",144,"2884,50",3017
Urfahr-Umgebung,Oberösterreich,"61,6",53,"5419,50",4661
Villach Land,Kärnten,"201,2",130,"3644,50",2355
Villach Stadt,Kärnten,"165,4",104,"3366,60",2117
Vöcklabruck,Oberösterreich,"232,3",319,"4955,00",6803
Voitsberg,Steiermark,94,48,"3785,00",1932
