Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Voitsberg,Steiermark,"62,7",32,"4423,60",2258
Völkermarkt,Kärnten,"191,1",80,"6617,00",2770
Waidhofen an der Thaya,Niederösterreich,"264,8",68,"4252,00",1092
Waidhofen an der Ybbs,Niederösterreich,"151,5",17,"5712,00",641
Weiz,Steiermark,"206,3",187,"4062,70",3683
Wels,Oberösterreich,"195,3",122,"5986,90",3740
Wels-Land,Oberösterreich,"119,3",88,"5026,00",3708
Wien,Wien,"139,1",#ERROR!,"4596,00",87839
Wiener Neustadt,Niederösterreich,"340,4",156,"5135,00",2353
Wiener Neustadt (Land),Niederösterreich,"236,2",185,"3896,20",3051
Wolfsberg,Kärnten,"58,9",31,"5077,30",2671
Zell am See,Salzburg,"114,1",100,"6222,90",5453
Zwettl,Niederösterreich,"197,7",83,"5687,50",2388
