Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"325,30",379,"4997,40",5823
Baden,Niederösterreich,"161,50",237,"2813,60",4129
Bludenz,Vorarlberg,"176,30",113,"4297,50",2755
Braunau am Inn,Oberösterreich,"142,10",150,"3958,20",4178
Bregenz,Vorarlberg,184,248,"4409,30",5952
Bruck an der Leitha,Niederösterreich,"117,60",122,"2614,40",2712
Bruck-Mürzzuschlag,Steiermark,"158,10",156,"3563,40",3517
Deutschlandsberg,Steiermark,"318,70",194,"2802,80",1706
Dornbirn,Vorarlberg,"212,4",191,"5373,00",4831
Eferding,Oberösterreich,"159,7",53,"6022,10",1998
Eisenstadt,Burgenland,"195,7",29,3166,469
Eisenstadt-Umgebung,Burgenland,"99,5",43,"2752,30",1190
Feldkirch,Vorarlberg,246,266,4707,5090
Feldkirchen,Kärnten,301,90,3936,1177
Freistadt,Oberösterreich,"197,4",132,"5194,40",3473
Gänserndorf,Niederösterreich,"152,7",160,"2037,60",2135
Gmünd,Niederösterreich,"180,6",66,"3914,90",1431
Gmunden,Oberösterreich,"293,5",299,"4234,30",4313
Graz,Steiermark,"146,7",427,"2990,30",8704
Graz-Umgebung,Steiermark,"149,9",234,2902,4529
Grieskirchen,Oberösterreich,"154,1",100,"5583,00",3622
Güssing,Burgenland,"272,4",70,"3490,40",897
Hallein,Salzburg,"327,20",199,"5741,20",3492
Hartberg-Fürstenfeld,Steiermark,"206,4",187,"3901,50",3535
Hermagor,Kärnten,"598,2",108,"4553,00",822
Hollabrunn,Niederösterreich,"66,6",34,"2228,00",1137
Horn,Niederösterreich,"32,3",10,"1907,20",590
Imst,Tirol,"191,80",116,"4739,20",2866
Innsbruck-Land,Tirol,"148,5",268,"4824,00",8705
Innsbruck-Stadt,Tirol,94,124,4729,6241
Jennersdorf,Burgenland,193,33,"3585,40",613
Kirchdorf an der Krems,Oberösterreich,"245,30",140,"3921,40",2238
Kitzbühel,Tirol,"163,6",105,"3997,30",2565
Klagenfurt Land,Kärnten,"281,6",169,"3589,20",2154
Klagenfurt Stadt,Kärnten,"203,4",206,"3619,00",3666
Korneuburg,Niederösterreich,"94,20",86,"2432,80",2220
Krems (Land),Niederösterreich,69,39,"3296,30",1862
Krems an der Donau,Niederösterreich,"71,90",18,"3363,20",842
Kufstein,Tirol,"116,10",128,"5510,20",6077
Landeck,Tirol,"243,3",108,"5483,70",2434
Leibnitz,Steiermark,"195,90",166,"3435,70",2912
Leoben,Steiermark,"164,2",98,"3326,60",1986
Lienz,Tirol,199,97,"5133,60",2502
Liezen,Steiermark,"239,8",191,"3462,60",2758
Lilienfeld,Niederösterreich,"136,4",35,"3601,60",924
Linz,Oberösterreich,"132,6",274,"4050,40",8368
Linz-Land,Oberösterreich,"105,7",160,"4080,00",6176
Mattersburg,Burgenland,"87,4",35,"2837,00",1136
Melk,Niederösterreich,"216,1",169,"3826,50",2992
Mistelbach,Niederösterreich,"43,6",33,"1926,60",1457
Mödling,Niederösterreich,"132,6",158,"2692,40",3207
Murau,Steiermark,"181,5",50,"3481,80",959
Murtal,Steiermark,"200,8",144,"3578,90",2566
Neunkirchen,Niederösterreich,"174,9",151,"3041,40",2626
Neusiedl am See,Burgenland,"121,7",73,"2523,80",1514
Oberpullendorf,Burgenland,99,37,"3514,90",1314
Oberwart,Burgenland,"125,5",68,"3393,50",1839
Perg,Oberösterreich,"168,2",116,"4973,30",3430
Reutte,Tirol,"112,7",37,"2725,50",895
Ried im Innkreis,Oberösterreich,"170,2",105,"5697,80",3515
Rohrbach,Oberösterreich,"160,9",91,"6624,80",3746
Rust,Burgenland,0,±0,"2525,30",50
Salzburg,Salzburg,189,293,"3835,60",5946
Salzburg-Umgebung,Salzburg,"232,6",357,"4393,10",6743
Sankt Johann im Pongau,Salzburg,"264,8",215,"6254,20",5078
Sankt Pölten,Niederösterreich,"169,3",94,"3890,90",2160
Sankt Pölten (Land),Niederösterreich,"87,3",115,"3089,70",4070
Sankt Veit an der Glan,Kärnten,"164,2",89,"4128,40",2237
Schärding,Oberösterreich,"271,8",156,"6027,10",3459
Scheibbs,Niederösterreich,"214,9",89,"4766,50",1974
Schwaz,Tirol,"171,9",145,"7826,50",6600
Spittal an der Drau,Kärnten,"137,1",104,"2392,30",1815
Steyr,Oberösterreich,"176,1",67,"3994,10",1520
Steyr-Land,Oberösterreich,"177,9",108,"4812,50",2922
Südoststeiermark,Steiermark,"160,6",135,"3485,40",2929
Tamsweg,Salzburg,"276,5",56,"6686,10",1354
Tulln,Niederösterreich,"124,3",130,"2664,60",2787
Urfahr-Umgebung,Oberösterreich,"119,8",103,"5297,40",4556
Villach Land,Kärnten,"174,9",113,"3327,20",2150
Villach Stadt,Kärnten,"302,2",190,"3097,90",1948
Vöcklabruck,Oberösterreich,"225,1",309,"4595,10",6309
Voitsberg,Steiermark,"109,7",56,"3653,70",1865
Völkermarkt,Kärnten,"207,8",87,"5210,00",2181
Waidhofen an der Thaya,Niederösterreich,"97,3",25,"3181,20",817
Waidhofen an der Ybbs,Niederösterreich,"365,4",41,"4054,50",455
Weiz,Steiermark,"114,7",104,"2946,40",2671
Wels,Oberösterreich,"148,9",93,"4816,70",3009
Wels-Land,Oberösterreich,"188,4",139,"4001,20",2952
Wien,Wien,"125,6",#ERROR!,"3667,10",70086
Wiener Neustadt,Niederösterreich,"115,7",53,"3347,70",1534
Wiener Neustadt (Land),Niederösterreich,"148,1",116,"2600,00",2036
Wolfsberg,Kärnten,"209,1",110,"4208,60",2214
Zell am See,Salzburg,"214,5",188,"4668,60",4091
Zwettl,Niederösterreich,"290,6",122,"3886,90",1632
