Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"77,2",90,"6369,70",7422
Baden,Niederösterreich,"219,4",322,"4169,00",6118
Bludenz,Vorarlberg,"81,1",52,"5297,40",3396
Braunau am Inn,Oberösterreich,"191,4",202,"5429,50",5731
Bregenz,Vorarlberg,"32,6",44,"5320,50",7182
Bruck an der Leitha,Niederösterreich,"154,2",160,"3528,20",3660
Bruck-Mürzzuschlag,Steiermark,"137,8",136,"4656,70",4596
Deutschlandsberg,Steiermark,"142,9",87,"4355,40",2651
Dornbirn,Vorarlberg,"70,1",63,"6682,10",6008
Eferding,Oberösterreich,"99,5",33,"6796,70",2255
Eisenstadt,Burgenland,54,8,"4029,40",597
Eisenstadt-Umgebung,Burgenland,"194,3",84,"3615,00",1563
Feldkirch,Vorarlberg,"87,9",95,"5869,60",6347
Feldkirchen,Kärnten,"100,3",30,"5571,50",1666
Freistadt,Oberösterreich,"73,3",49,"6194,90",4142
Gänserndorf,Niederösterreich,231,242,"3397,50",3560
Gmünd,Niederösterreich,"218,9",80,"5025,60",1837
Gmunden,Oberösterreich,"113,9",116,"5719,70",5826
Graz,Steiermark,"133,6",389,"3809,70",11089
Graz-Umgebung,Steiermark,"128,1",200,"3864,30",6031
Grieskirchen,Oberösterreich,"78,6",51,"6637,40",4306
Güssing,Burgenland,"206,2",53,"5120,80",1316
Hallein,Salzburg,"156,2",95,"8305,90",5052
Hartberg-Fürstenfeld,Steiermark,"238,4",216,"5376,00",4871
Hermagor,Kärnten,"614,8",111,"8131,20",1468
Hollabrunn,Niederösterreich,"244,9",125,"3241,00",1654
Horn,Niederösterreich,"171,3",53,"2792,90",864
Imst,Tirol,"97,6",59,"5661,90",3424
Innsbruck-Land,Tirol,"52,1",94,"5584,30",10077
Innsbruck-Stadt,Tirol,"46,2",61,"5305,40",7001
Jennersdorf,Burgenland,"280,8",48,"5375,20",919
