Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"72,9",85,"6338,00",7385
Baden,Niederösterreich,"184,7",271,"4085,80",5996
Bludenz,Vorarlberg,"81,1",52,"5263,10",3374
Braunau am Inn,Oberösterreich,"167,7",177,"5349,90",5647
Bregenz,Vorarlberg,"32,6",44,"5306,40",7163
Bruck an der Leitha,Niederösterreich,"143,6",149,"3472,30",3602
Bruck-Mürzzuschlag,Steiermark,"146,9",145,"4609,10",4549
Deutschlandsberg,Steiermark,"142,9",87,"4311,00",2624
Dornbirn,Vorarlberg,"84,5",76,"6659,80",5988
Eferding,Oberösterreich,"78,4",26,"6739,40",2236
Eisenstadt,Burgenland,108,16,"4029,40",597
Eisenstadt-Umgebung,Burgenland,"97,1",42,"3492,50",1510
Feldkirch,Vorarlberg,98,106,"5841,00",6316
Feldkirchen,Kärnten,"83,6",25,"5504,60",1646
Freistadt,Oberösterreich,"91,2",61,"6194,90",4142
Gänserndorf,Niederösterreich,"177,5",186,"3305,00",3463
Gmünd,Niederösterreich,"194,2",71,"4938,00",1805
Gmunden,Oberösterreich,"131,6",134,"5683,30",5789
Graz,Steiermark,157,457,"3762,30",10951
Graz-Umgebung,Steiermark,"116,6",182,"3809,80",5946
Grieskirchen,Oberösterreich,"95,6",62,"6611,20",4289
Güssing,Burgenland,"190,7",49,"5058,60",1300
Hallein,Salzburg,148,90,"8263,20",5026
Hartberg-Fürstenfeld,Steiermark,"247,2",224,"5276,70",4781
Hermagor,Kärnten,"625,9",113,"7942,80",1434
Hollabrunn,Niederösterreich,"207,7",106,"3141,10",1603
Horn,Niederösterreich,"171,3",53,"2737,90",847
Imst,Tirol,"82,7",50,"5615,60",3396
Innsbruck-Land,Tirol,"41,6",75,"5556,00",10026
Innsbruck-Stadt,Tirol,"47,7",63,"5285,70",6975
Jennersdorf,Burgenland,"292,4",50,"5269,90",901
Kirchdorf an der Krems,Oberösterreich,"66,6",38,"5042,80",2878
Kitzbühel,Tirol,81,52,"5351,60",3434
Klagenfurt Land,Kärnten,"101,6",61,"4980,50",2989
Klagenfurt Stadt,Kärnten,"129,3",131,"4541,00",4600
Korneuburg,Niederösterreich,"122,7",112,"3106,70",2835
Krems (Land),Niederösterreich,"58,4",33,"4254,10",2403
Krems an der Donau,Niederösterreich,"39,9",10,"3922,40",982
Kufstein,Tirol,"68,9",76,"6469,50",7135
Landeck,Tirol,"49,6",22,"6585,40",2923
Leibnitz,Steiermark,"120,3",102,"4451,60",3773
Leoben,Steiermark,"113,9",68,"4031,80",2407
Lienz,Tirol,"168,2",82,"7054,00",3438
Liezen,Steiermark,"55,2",44,"4917,60",3917
Lilienfeld,Niederösterreich,"101,3",26,"4260,40",1093
Linz,Oberösterreich,"76,5",158,"4701,50",9713
Linz-Land,Oberösterreich,"87,9",133,"4808,10",7278
Mattersburg,Burgenland,"124,9",50,"3713,60",1487
Melk,Niederösterreich,"176,5",138,"4810,00",3761
Mistelbach,Niederösterreich,"191,7",145,"3005,60",2273
Mödling,Niederösterreich,"97,4",116,"3427,80",4083
Murau,Steiermark,"94,4",26,"4745,30",1307
Murtal,Steiermark,"92,1",66,"4765,80",3417
Neunkirchen,Niederösterreich,"181,8",157,"4238,90",3660
Neusiedl am See,Burgenland,145,87,"3615,60",2169
Oberpullendorf,Burgenland,"74,9",28,"4250,50",1589
Oberwart,Burgenland,"112,6",61,"4063,30",2202
Perg,Oberösterreich,"114,5",79,"6073,80",4189
Reutte,Tirol,"179,7",59,"4114,10",1351
Ried im Innkreis,Oberösterreich,"100,5",62,"6874,70",4241
Rohrbach,Oberösterreich,145,82,"7756,70",4386
Rust,Burgenland,0,±0,"3434,30",68
Salzburg,Salzburg,"103,2",160,"5345,10",8286
Salzburg-Umgebung,Salzburg,"122,5",188,"5838,10",8961
Sankt Johann im Pongau,Salzburg,"240,2",195,"8607,80",6989
Sankt Pölten,Niederösterreich,"82,9",46,"4512,40",2505
Sankt Pölten (Land),Niederösterreich,"90,3",119,"3841,20",5060
Sankt Veit an der Glan,Kärnten,"114,4",62,"5388,80",2920
Schärding,Oberösterreich,"137,7",79,"7227,60",4148
Scheibbs,Niederösterreich,"103,8",43,"6138,00",2542
Schwaz,Tirol,"163,6",138,"9209,20",7766
Spittal an der Drau,Kärnten,"238,6",181,"4689,70",3558
Steyr,Oberösterreich,"57,8",22,"4506,50",1715
Steyr-Land,Oberösterreich,"59,3",36,"5497,60",3338
Südoststeiermark,Steiermark,"176,1",148,"4918,10",4133
Tamsweg,Salzburg,"128,4",26,"9925,40",2010
Tulln,Niederösterreich,"85,1",89,"3611,10",3777
Urfahr-Umgebung,Oberösterreich,50,43,"5814,80",5001
Villach Land,Kärnten,"114,5",74,"4672,10",3019
Villach Stadt,Kärnten,"117,7",74,"4013,90",2524
Vöcklabruck,Oberösterreich,"107,8",148,"5665,80",7779
Voitsberg,Steiermark,49,25,"4396,20",2244
Völkermarkt,Kärnten,"205,4",86,"6609,80",2767
Waidhofen an der Thaya,Niederösterreich,"206,4",53,"4178,00",1073
Waidhofen an der Ybbs,Niederösterreich,"115,8",13,"5667,40",636
Weiz,Steiermark,"208,5",189,"4009,80",3635
Wels,Oberösterreich,"216,1",135,"5948,50",3716
Wels-Land,Oberösterreich,"124,7",92,"4990,70",3682
Wien,Wien,"131,3",#ERROR!,"4565,80",87262
Wiener Neustadt,Niederösterreich,"285,9",131,"5041,10",2310
Wiener Neustadt (Land),Niederösterreich,"217,1",170,"3838,70",3006
Wolfsberg,Kärnten,"58,9",31,"5064,00",2664
Zell am See,Salzburg,"102,7",90,"6192,10",5426
Zwettl,Niederösterreich,"183,4",77,"5630,30",2364
