Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10602;25;39
Rust(Stadt);102;2021;1316;5;2
Eisenstadt-Umgebung;103;44488;29935;77;110
Güssing;104;25809;16860;101;42
Jennersdorf;105;17216;10068;44;8
Mattersburg;106;40731;26819;88;57
Neusiedl am See;107;61358;42314;85;159
Oberpullendorf;108;37556;24960;68;78
Oberwart;109;54682;34544;145;92
Klagenfurt Stadt;201;103297;59215;303;93
Villach Stadt;202;64125;35611;174;50
Hermagor;203;18069;10689;66;6
Klagenfurt Land;204;61114;35927;127;55
Sankt Veit an der Glan;205;53953;32974;167;50
Spittal an der Drau;206;75725;44464;276;38
Villach Land;207;65635;38494;205;43
Völkermarkt;208;41947;26560;121;46
Wolfsberg;209;52352;30308;203;48
Feldkirchen;210;29949;17333;83;22
Krems an der Donau(Stadt);301;24930;15780;75;43
Sankt Pölten(Stadt);302;56697;37774;146;108
Waidhofen an der Ybbs(Stadt);303;11187;8102;59;20
Wiener Neustadt(Stadt);304;47407;30953;221;58
Amstetten;305;117442;89798;309;245
Baden;306;148765;99084;363;302
Bruck an der Leitha;307;107297;73480;220;234
Gänserndorf;308;107504;70399;222;224
Gmünd;309;36152;23007;158;37
Hollabrunn;310;51879;32699;116;84
Horn;311;30875;19149;60;25
Korneuburg;312;92442;62819;145;240
Krems(Land);313;56840;38659;111;91
Lilienfeld;314;25491;17694;110;38
Melk;315;78779;59324;448;132
Mistelbach;316;76641;49810;107;122
Mödling;317;120412;80860;307;299
Neunkirchen;318;87048;57263;250;134
Sankt Pölten(Land);319;133497;94592;336;283
Scheibbs;320;41711;31423;98;87
Tulln;321;107723;71370;214;244
Waidhofen an der Thaya;322;25644;17010;80;29
Wiener Neustadt(Land);323;80020;53830;217;114
Zwettl;325;41757;30070;84;64
Linz(Stadt);401;208445;126525;474;257
Steyr(Stadt);402;37915;23250;80;63
Wels(Stadt);403;63542;40121;164;110
Braunau am Inn;404;108388;76981;269;102
Eferding;405;33715;23316;80;35
Freistadt;406;67638;48386;200;63
Gmunden;407;102765;70904;256;87
Grieskirchen;408;65929;47746;157;60
Kirchdorf an der Krems;409;57882;39359;164;71
Linz-Land;410;154320;100786;295;214
Perg;411;69905;50640;155;95
Ried im Innkreis;412;62535;44843;170;65
Rohrbach;413;57034;40703;165;46
Schärding;414;57750;39824;156;36
Steyr-Land;415;61494;43287;158;114
Urfahr-Umgebung;416;87466;62519;160;106
Vöcklabruck;417;139989;99958;340;145
Wels-Land;418;75514;54261;122;138
Salzburg(Stadt);501;155743;103143;339;145
Hallein;502;61262;45849;146;47
Salzburg-Umgebung;503;155982;117274;316;142
Sankt Johann im Pongau;504;81962;57431;184;52
Tamsweg;505;20327;13911;68;13
Zell am See;506;89017;56566;200;50
Graz(Stadt);601;293929;172785;601;349
Deutschlandsberg;603;61092;36292;183;42
Graz-Umgebung;606;161131;99451;439;222
Leibnitz;610;86399;53253;192;99
Leoben;611;59341;31595;196;56
Liezen;612;79739;46707;229;33
Murau;614;27343;15123;60;14
Voitsberg;616;51165;28304;191;39
Weiz;617;91844;56668;259;52
Murtal;620;71398;39182;294;50
Bruck-Mürzzuschlag;621;98394;51656;359;80
Hartberg-Fürstenfeld;622;91091;54984;308;75
Südoststeiermark;623;84024;50266;295;70
Innsbruck-Stadt;701;130599;86113;256;144
Imst;702;61843;43050;102;35
Innsbruck-Land;703;183827;125643;288;201
Kitzbühel;704;65482;41935;100;48
Kufstein;705;112301;75475;250;65
Landeck;706;44681;32210;93;33
Lienz;707;48854;33910;146;33
Reutte;708;33427;21631;29;19
Schwaz;709;85478;54132;219;47
Bludenz;801;64943;43310;97;43
Bregenz;802;136369;85970;241;64
Dornbirn;803;91344;59424;171;67
Feldkirch;804;110547;72607;179;46
Wien;900;1951354;1402890;4725;5717
