Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6342;14;173
Rust(Stadt);102;2000;803;2;60
Eisenstadt-Umgebung;103;43861;17871;45;482
Güssing;104;25770;10798;77;236
Jennersdorf;105;17109;7323;35;94
Mattersburg;106;40316;16525;65;424
Neusiedl am See;107;60397;24635;68;776
Oberpullendorf;108;37453;14887;54;405
Oberwart;109;54209;22498;111;416
Klagenfurt Stadt;201;101765;39798;224;493
Villach Stadt;202;63236;25279;126;318
Hermagor;203;18052;7882;43;105
Klagenfurt Land;204;60503;25168;91;335
Sankt Veit an der Glan;205;53880;22898;136;307
Spittal an der Drau;206;75628;33693;194;490
Villach Land;207;64920;27820;144;366
Völkermarkt;208;41834;19090;94;256
Wolfsberg;209;52488;22728;145;252
Feldkirchen;210;29783;13105;75;159
Krems an der Donau(Stadt);301;24837;10209;55;227
Sankt Pölten(Stadt);302;55878;24873;101;521
Waidhofen an der Ybbs(Stadt);303;11134;5917;27;105
Wiener Neustadt(Stadt);304;46456;20995;155;365
Amstetten;305;116592;65566;208;1177
Baden;306;147113;63445;247;1353
Bruck an der Leitha;307;105507;44126;151;1157
Gänserndorf;308;105824;41952;121;1314
Gmünd;309;36275;15872;117;447
Hollabrunn;310;51332;20141;77;623
Horn;311;30838;12960;50;335
Korneuburg;312;91777;35736;107;1060
Krems(Land);313;56559;25916;79;637
Lilienfeld;314;25474;12900;90;251
Melk;315;78281;42309;196;686
Mistelbach;316;75655;30090;73;928
Mödling;317;119240;46997;198;1407
Neunkirchen;318;86323;38987;195;745
Sankt Pölten(Land);319;132064;60516;212;1290
Scheibbs;320;41567;23574;85;311
Tulln;321;105762;42526;149;1301
Waidhofen an der Thaya;322;25531;11486;47;227
Wiener Neustadt(Land);323;79033;36729;160;673
Zwettl;325;41827;21250;65;599
Linz(Stadt);401;206537;86841;377;1389
Steyr(Stadt);402;37952;16150;55;273
Wels(Stadt);403;62654;29552;136;410
Braunau am Inn;404;106492;57624;208;842
Eferding;405;33368;16125;60;223
Freistadt;406;66922;35294;138;524
Gmunden;407;102102;50989;186;622
Grieskirchen;408;65137;34111;121;540
Kirchdorf an der Krems;409;57163;28005;124;504
Linz-Land;410;152391;70203;218;1136
Perg;411;69241;36414;128;604
Ried im Innkreis;412;61850;32648;133;460
Rohrbach;413;56623;29494;136;398
Schärding;414;57438;29346;123;419
Steyr-Land;415;60936;30197;127;543
Urfahr-Umgebung;416;86235;42449;114;742
Vöcklabruck;417;137993;72468;279;1072
Wels-Land;418;74574;38584;102;610
Salzburg(Stadt);501;155416;71329;247;1068
Hallein;502;60992;34912;98;292
Salzburg-Umgebung;503;154624;85691;231;1286
Sankt Johann im Pongau;504;81392;45336;146;352
Tamsweg;505;20118;10632;55;125
Zell am See;506;88168;43472;156;337
Graz(Stadt);601;291134;115292;463;1983
Deutschlandsberg;603;60871;27124;147;350
Graz-Umgebung;606;157853;68536;351;1064
Leibnitz;610;85294;38588;156;511
Leoben;611;59151;22302;149;361
Liezen;612;79592;35006;174;478
Murau;614;27449;11377;47;192
Voitsberg;616;50947;21366;161;220
Weiz;617;90916;43151;218;524
Murtal;620;71356;29489;241;367
Bruck-Mürzzuschlag;621;98054;37298;294;560
Hartberg-Fürstenfeld;622;90619;41052;242;424
Südoststeiermark;623;83841;37546;235;481
Innsbruck-Stadt;701;131059;58746;177;935
Imst;702;60922;32677;63;322
Innsbruck-Land;703;181698;87747;191;1148
Kitzbühel;704;64676;31392;59;264
Kufstein;705;111080;56941;184;596
Landeck;706;44346;24872;69;250
Lienz;707;48814;25351;95;278
Reutte;708;33054;15291;18;218
Schwaz;709;84456;41201;163;404
Bludenz;801;64368;33305;76;439
Bregenz;802;135310;65068;193;1184
Dornbirn;803;90502;45131;125;642
Feldkirch;804;109057;54430;137;942
Wien;900;1920949;843105;3365;21249
