Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10193;25;65
Rust(Stadt);102;2021;1275;5;8
Eisenstadt-Umgebung;103;44488;28759;76;191
Güssing;104;25809;16262;101;108
Jennersdorf;105;17216;9895;44;29
Mattersburg;106;40731;26036;87;143
Neusiedl am See;107;61358;40496;85;222
Oberpullendorf;108;37556;23807;68;118
Oberwart;109;54682;33532;144;205
Klagenfurt Stadt;201;103297;57828;300;178
Villach Stadt;202;64125;35035;174;94
Hermagor;203;18069;10580;66;24
Klagenfurt Land;204;61114;35142;127;101
Sankt Veit an der Glan;205;53953;32306;167;104
Spittal an der Drau;206;75725;43896;276;121
Villach Land;207;65635;37899;205;96
Völkermarkt;208;41947;25915;121;67
Wolfsberg;209;52352;29880;201;72
Feldkirchen;210;29949;17033;83;28
Krems an der Donau(Stadt);301;24930;15195;75;102
Sankt Pölten(Stadt);302;56697;36555;146;241
Waidhofen an der Ybbs(Stadt);303;11187;7833;58;24
Wiener Neustadt(Stadt);304;47407;30187;217;151
Amstetten;305;117442;87001;309;499
Baden;306;148765;95723;358;546
Bruck an der Leitha;307;107297;70373;220;553
Gänserndorf;308;107504;67392;214;448
Gmünd;309;36152;22244;157;166
Hollabrunn;310;51879;31453;111;182
Horn;311;30875;18608;60;121
Korneuburg;312;92442;60107;145;534
Krems(Land);313;56840;37469;107;219
Lilienfeld;314;25491;17165;110;100
Melk;315;78779;57721;413;328
Mistelbach;316;76641;47920;107;376
Mödling;317;120412;77108;296;712
Neunkirchen;318;87048;55755;250;223
Sankt Pölten(Land);319;133497;91413;336;644
Scheibbs;320;41711;30612;96;96
Tulln;321;107723;68817;214;450
Waidhofen an der Thaya;322;25644;16429;80;98
Wiener Neustadt(Land);323;80020;52431;217;230
Zwettl;325;41757;29096;84;177
Linz(Stadt);401;208445;122794;465;739
Steyr(Stadt);402;37915;22459;77;135
Wels(Stadt);403;63542;39042;163;220
Braunau am Inn;404;108388;75457;266;373
Eferding;405;33715;22700;79;171
Freistadt;406;67638;47361;194;255
Gmunden;407;102765;68955;252;340
Grieskirchen;408;65929;46670;153;284
Kirchdorf an der Krems;409;57882;38347;160;204
Linz-Land;410;154320;98155;291;576
Perg;411;69905;49278;153;335
Ried im Innkreis;412;62535;43865;170;246
Rohrbach;413;57034;39724;165;249
Schärding;414;57750;39159;156;177
Steyr-Land;415;61494;42050;155;244
Urfahr-Umgebung;416;87466;60871;160;413
Vöcklabruck;417;139989;97623;337;472
Wels-Land;418;75514;52768;121;307
Salzburg(Stadt);501;155743;100961;327;515
Hallein;502;61262;45164;144;156
Salzburg-Umgebung;503;155982;115116;314;522
Sankt Johann im Pongau;504;81962;56659;184;198
Tamsweg;505;20327;13711;68;28
Zell am See;506;89017;55762;198;193
Graz(Stadt);601;293929;168690;586;880
Deutschlandsberg;603;61092;35762;181;111
Graz-Umgebung;606;161131;97189;433;542
Leibnitz;610;86399;52056;192;266
Leoben;611;59341;30745;193;111
Liezen;612;79739;45549;226;149
Murau;614;27343;14903;59;27
Voitsberg;616;51165;27929;190;96
Weiz;617;91844;55803;259;195
Murtal;620;71398;38475;293;127
Bruck-Mürzzuschlag;621;98394;50542;357;187
Hartberg-Fürstenfeld;622;91091;54083;303;226
Südoststeiermark;623;84024;49264;295;257
Innsbruck-Stadt;701;130599;84222;254;506
Imst;702;61843;42317;97;200
Innsbruck-Land;703;183827;122685;285;675
Kitzbühel;704;65482;41236;98;190
Kufstein;705;112301;74359;245;267
Landeck;706;44681;31793;92;123
Lienz;707;48854;33349;146;67
Reutte;708;33427;21298;29;48
Schwaz;709;85478;53258;218;263
Bludenz;801;64943;42735;96;115
Bregenz;802;136369;84857;238;215
Dornbirn;803;91344;58547;170;175
Feldkirch;804;110547;71759;179;177
Wien;900;1951354;1345049;4619;11067
