Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"223,1",260,"8056,10",9387
Baden,Niederösterreich,"156,7",230,"6382,90",9367
Bludenz,Vorarlberg,"90,5",58,"6004,00",3849
Braunau am Inn,Oberösterreich,"264,3",279,"7894,60",8333
Bregenz,Vorarlberg,"215,6",291,"6229,50",8409
Bruck an der Leitha,Niederösterreich,"184,1",191,"5452,40",5656
Bruck-Mürzzuschlag,Steiermark,"89,2",88,"5772,20",5697
Deutschlandsberg,Steiermark,"213,6",130,"5845,50",3558
Dornbirn,Vorarlberg,"162,4",146,"7568,50",6805
Eferding,Oberösterreich,"123,6",41,"7981,20",2648
Eisenstadt,Burgenland,135,20,"6189,30",917
Eisenstadt-Umgebung,Burgenland,"94,8",41,"5169,30",2235
Feldkirch,Vorarlberg,"181,3",196,"6812,90",7367
Feldkirchen,Kärnten,"244,1",73,"7354,00",2199
Freistadt,Oberösterreich,"206,4",138,"7723,50",5164
Gänserndorf,Niederösterreich,"155,6",163,"5144,00",5390
Gmünd,Niederösterreich,"175,1",64,"7058,20",2580
Gmunden,Oberösterreich,163,166,"7268,90",7404
Graz,Steiermark,"189,6",552,"4976,10",14484
Graz-Umgebung,Steiermark,"165,3",258,"5050,90",7883
Grieskirchen,Oberösterreich,"149,5",97,"7548,40",4897
Güssing,Burgenland,144,37,"6821,30",1753
Hallein,Salzburg,"223,6",136,"10033,90",6103
Hartberg-Fürstenfeld,Steiermark,"203,1",184,"7393,60",6699
Hermagor,Kärnten,"38,8",7,"10241,50",1849
Hollabrunn,Niederösterreich,"121,5",62,"4745,90",2422
Horn,Niederösterreich,181,56,"4480,20",1386
Imst,Tirol,"221,6",134,"7442,90",4501
Innsbruck-Land,Tirol,230,415,"6943,10",12529
Innsbruck-Stadt,Tirol,"242,5",320,"6635,30",8756
Jennersdorf,Burgenland,"146,2",25,"7264,40",1242
Kirchdorf an der Krems,Oberösterreich,"101,6",58,"6870,40",3921
Kitzbühel,Tirol,"118,4",76,"6587,40",4227
Klagenfurt Land,Kärnten,"219,9",132,"6448,50",3870
Klagenfurt Stadt,Kärnten,"192,5",195,"5830,20",5906
Korneuburg,Niederösterreich,"62,5",57,"4475,40",4084
Krems (Land),Niederösterreich,"141,6",80,"5438,40",3072
Krems an der Donau,Niederösterreich,"123,8",31,"5088,70",1274
Kufstein,Tirol,"253,9",280,"8033,60",8860
Landeck,Tirol,"96,9",43,"7714,10",3424
Leibnitz,Steiermark,"171,1",145,"6358,30",5389
Leoben,Steiermark,"144,1",86,"5283,10",3154
Lienz,Tirol,"373,4",182,"10016,80",4882
Liezen,Steiermark,"141,9",113,"6395,30",5094
Lilienfeld,Niederösterreich,78,20,"5796,10",1487
Linz,Oberösterreich,213,440,"5973,50",12341
Linz-Land,Oberösterreich,185,280,"6140,50",9295
Mattersburg,Burgenland,"104,9",42,"5386,80",2157
Melk,Niederösterreich,"214,9",168,"6902,30",5397
Mistelbach,Niederösterreich,"101,8",77,"4679,70",3539
Mödling,Niederösterreich,"131,8",157,"5106,80",6083
Murau,Steiermark,"196,1",54,"6350,10",1749
Murtal,Steiermark,"150,6",108,"6099,20",4373
Neunkirchen,Niederösterreich,"114,7",99,"6587,70",5688
Neusiedl am See,Burgenland,"103,4",62,"5179,20",3107
Oberpullendorf,Burgenland,"93,6",35,"5804,60",2170
Oberwart,Burgenland,"158,7",86,"6471,40",3507
Perg,Oberösterreich,187,129,"7948,60",5482
Reutte,Tirol,"368,5",121,"5420,50",1780
Ried im Innkreis,Oberösterreich,"264,2",163,"8930,10",5509
Rohrbach,Oberösterreich,"97,3",55,"8766,50",4957
Rust,Burgenland,0,±0,"3636,40",72
Salzburg,Salzburg,"187,7",291,"7067,40",10956
Salzburg-Umgebung,Salzburg,"184,4",283,"7658,40",11755
Sankt Johann im Pongau,Salzburg,"190,9",155,"11266,80",9148
Sankt Pölten,Niederösterreich,"171,1",95,"6259,70",3475
Sankt Pölten (Land),Niederösterreich,"145,8",192,"5482,50",7222
Sankt Veit an der Glan,Kärnten,"195,6",106,"6832,00",3702
Schärding,Oberösterreich,"271,8",156,"8787,10",5043
Scheibbs,Niederösterreich,"241,5",100,"8613,00",3567
Schwaz,Tirol,"96,1",81,"10542,00",8890
Spittal an der Drau,Kärnten,"241,2",183,"6861,90",5206
Steyr,Oberösterreich,155,59,"5791,50",2204
Steyr-Land,Oberösterreich,"164,7",100,"6578,10",3994
Südoststeiermark,Steiermark,"136,8",115,"6547,20",5502
Tamsweg,Salzburg,"187,6",38,"11717,90",2373
Tulln,Niederösterreich,"103,3",108,"4866,50",5090
Urfahr-Umgebung,Oberösterreich,"126,7",109,"6774,00",5826
Villach Land,Kärnten,178,115,"6431,60",4156
Villach Stadt,Kärnten,"176,5",111,"5532,60",3479
Vöcklabruck,Oberösterreich,276,379,"7676,10",10539
Voitsberg,Steiermark,"186,1",95,"5902,80",3013
Völkermarkt,Kärnten,"281,9",118,"8243,80",3451
Waidhofen an der Thaya,Niederösterreich,"97,3",25,"6366,30",1635
Waidhofen an der Ybbs,Niederösterreich,"187,1",21,"7494,20",841
Weiz,Steiermark,"177,6",161,"5962,20",5405
Wels,Oberösterreich,"302,5",189,"8053,50",5031
Wels-Land,Oberösterreich,"216,9",160,"6966,90",5140
Wien,Wien,"236,1",#ERROR!,"6689,70",127852
Wiener Neustadt,Niederösterreich,"159,3",73,"8107,30",3715
Wiener Neustadt (Land),Niederösterreich,"145,6",114,"6423,40",5030
Wolfsberg,Kärnten,"199,6",105,"6394,60",3364
Zell am See,Salzburg,"252,2",221,"7926,70",6946
Zwettl,Niederösterreich,"264,4",111,"7592,80",3188
