Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"623,1",726,"3572,80",4163
Baden,Niederösterreich,"191,50",281,"2137,00",3136
Bludenz,Vorarlberg,"357,2",229,3494,2240
Braunau am Inn,Oberösterreich,"524,90",554,2933,3096
Bregenz,Vorarlberg,"363,7",491,"3680,40",4968
Bruck an der Leitha,Niederösterreich,"193,8",201,"2005,10",2080
Bruck-Mürzzuschlag,Steiermark,"372,9",368,"2595,80",2562
Deutschlandsberg,Steiermark,"218,5",133,"1794,10",1092
Dornbirn,Vorarlberg,"298,1",268,"4518,90",4063
Eferding,Oberösterreich,"557,6",185,"5205,30",1727
Eisenstadt,Burgenland,"263,2",39,"2450,10",363
Eisenstadt-Umgebung,Burgenland,"238,2",103,"2234,20",966
Feldkirch,Vorarlberg,"405,1",438,3776,4083
Feldkirchen,Kärnten,"568,5",170,"2591,80",775
Freistadt,Oberösterreich,498,333,"4367,30",2920
Gänserndorf,Niederösterreich,"134,6",141,"1550,80",1625
Gmünd,Niederösterreich,"303,7",111,"2916,30",1066
Gmunden,Oberösterreich,"344,6",351,"3117,10",3175
Graz,Steiermark,"259,40",755,"2320,00",6753
Graz-Umgebung,Steiermark,"298,6",466,"2127,30",3320
Grieskirchen,Oberösterreich,"750,7",487,"4684,40",3039
Güssing,Burgenland,"276,3",71,"2720,00",699
Hallein,Salzburg,"596,8",363,"4381,50",2665
Hartberg-Fürstenfeld,Steiermark,"410,60",372,"2889,40",2618
Hermagor,Kärnten,"487,40",88,"2741,80",495
Hollabrunn,Niederösterreich,165,84,"1920,30",980
Horn,Niederösterreich,"151,90",47,"1512,80",468
Imst,Tirol,"340,60",206,"3732,20",2257
Innsbruck-Land,Tirol,"440,00",794,"3903,00",7043
Innsbruck-Stadt,Tirol,"335,70",443,"4121,70",5439
Jennersdorf,Burgenland,"339,20",58,"2842,60",486
Kirchdorf an der Krems,Oberösterreich,"434,50",248,"2915,70",1664
Kitzbühel,Tirol,"327,30",210,"3238,40",2078
Klagenfurt Land,Kärnten,500,300,"2549,40",1530
Klagenfurt Stadt,Kärnten,"431,40",437,"2676,20",2711
Korneuburg,Niederösterreich,"169,90",155,"2064,60",1884
