Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"399,9",466,"7556,60",8805
Baden,Niederösterreich,306,449,"6023,80",8840
Bludenz,Vorarlberg,"88,9",57,"5748,20",3685
Braunau am Inn,Oberösterreich,"377,1",398,"7310,10",7716
Bregenz,Vorarlberg,"114,1",154,"5830,20",7870
Bruck an der Leitha,Niederösterreich,"248,7",258,"5053,30",5242
Bruck-Mürzzuschlag,Steiermark,150,148,"5553,40",5481
Deutschlandsberg,Steiermark,"179,1",109,"5438,10",3310
Dornbirn,Vorarlberg,"179,1",161,"7219,30",6491
Eferding,Oberösterreich,"114,5",38,"7628,50",2531
Eisenstadt,Burgenland,"276,7",41,"5831,50",864
Eisenstadt-Umgebung,Burgenland,"182,7",79,"4891,80",2115
Feldkirch,Vorarlberg,123,133,"6459,60",6985
Feldkirchen,Kärnten,321,96,"6849,00",2048
Freistadt,Oberösterreich,"206,4",138,"7345,10",4911
Gänserndorf,Niederösterreich,251,263,"4792,80",5022
Gmünd,Niederösterreich,"311,9",114,"6642,40",2428
Gmunden,Oberösterreich,"253,3",258,"6841,80",6969
Graz,Steiermark,"140,5",409,"4645,90",13523
Graz-Umgebung,Steiermark,"158,3",247,"4738,90",7396
Grieskirchen,Oberösterreich,"121,8",79,"7277,10",4721
Güssing,Burgenland,"124,5",32,"6541,10",1681
Hallein,Salzburg,"213,7",130,"9652,40",5871
Hartberg-Fürstenfeld,Steiermark,"242,8",220,"6966,40",6312
Hermagor,Kärnten,"199,4",36,"10042,10",1813
Hollabrunn,Niederösterreich,"205,7",105,"4487,30",2290
Horn,Niederösterreich,223,69,"4092,30",1266
Imst,Tirol,"201,7",122,"7095,60",4291
Innsbruck-Land,Tirol,"254,4",459,"6512,50",11752
Innsbruck-Stadt,Tirol,241,318,"6161,70",8131
Jennersdorf,Burgenland,"216,4",37,"6936,90",1186
Kirchdorf an der Krems,Oberösterreich,"269,8",154,"6597,00",3765
Kitzbühel,Tirol,173,111,"6322,50",4057
Klagenfurt Land,Kärnten,"133,3",80,"6051,90",3632
Klagenfurt Stadt,Kärnten,"178,7",181,"5459,00",5530
Korneuburg,Niederösterreich,"192,9",176,"4282,60",3908
Krems (Land),Niederösterreich,170,96,"5156,90",2913
Krems an der Donau,Niederösterreich,"163,8",41,"4865,00",1218
Kufstein,Tirol,"218,5",241,"7530,40",8305
Landeck,Tirol,"182,5",81,"7493,40",3326
Leibnitz,Steiermark,"195,9",166,"5976,00",5065
Leoben,Steiermark,"130,7",78,"4969,80",2967
Lienz,Tirol,"365,2",178,"9165,30",4467
Liezen,Steiermark,"184,6",147,"6025,00",4799
Lilienfeld,Niederösterreich,"280,6",72,"5507,70",1413
Linz,Oberösterreich,"170,4",352,"5563,50",11494
