Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9630;25;72
Rust(Stadt);102;2021;1186;5;4
Eisenstadt-Umgebung;103;44488;27393;74;255
Güssing;104;25809;15462;101;101
Jennersdorf;105;17216;9545;44;65
Mattersburg;106;40731;24924;86;175
Neusiedl am See;107;61358;38480;85;370
Oberpullendorf;108;37556;22708;68;199
Oberwart;109;54682;32011;144;276
Klagenfurt Stadt;201;103297;56367;298;285
Villach Stadt;202;64125;34295;174;163
Hermagor;203;18069;10305;63;62
Klagenfurt Land;204;61114;34338;127;121
Sankt Veit an der Glan;205;53953;31718;167;113
Spittal an der Drau;206;75725;42923;275;141
Villach Land;207;65635;37170;205;178
Völkermarkt;208;41947;25400;121;90
Wolfsberg;209;52352;29259;198;140
Feldkirchen;210;29949;16783;83;46
Krems an der Donau(Stadt);301;24930;14565;74;110
Sankt Pölten(Stadt);302;56697;34990;145;329
Waidhofen an der Ybbs(Stadt);303;11187;7687;40;54
Wiener Neustadt(Stadt);304;47407;29039;208;216
Amstetten;305;117442;84476;309;410
Baden;306;148765;91185;343;785
Bruck an der Leitha;307;107297;66463;218;619
Gänserndorf;308;107504;63979;199;642
Gmünd;309;36152;21444;157;78
Hollabrunn;310;51879;30011;105;328
Horn;311;30875;17929;60;114
Korneuburg;312;92442;56695;145;551
Krems(Land);313;56840;36100;105;266
Lilienfeld;314;25491;16767;110;117
Melk;315;78779;55836;344;348
Mistelbach;316;76641;45475;106;458
Mödling;317;120412;72563;288;701
Neunkirchen;318;87048;53633;250;415
Sankt Pölten(Land);319;133497;87415;335;891
Scheibbs;320;41711;29880;95;160
Tulln;321;107723;65102;213;666
Waidhofen an der Thaya;322;25644;15832;77;84
Wiener Neustadt(Land);323;80020;50497;210;365
Zwettl;325;41757;28195;84;149
Linz(Stadt);401;208445;118348;459;592
Steyr(Stadt);402;37915;21806;72;92
Wels(Stadt);403;63542;37814;159;208
Braunau am Inn;404;108388;73503;265;170
Eferding;405;33715;21905;79;85
Freistadt;406;67638;45970;191;180
Gmunden;407;102765;66709;247;323
Grieskirchen;408;65929;45103;150;192
Kirchdorf an der Krems;409;57882;37209;158;144
Linz-Land;410;154320;94931;288;532
Perg;411;69905;47767;152;217
Ried im Innkreis;412;62535;42501;170;124
Rohrbach;413;57034;38594;164;134
Schärding;414;57750;38196;155;154
Steyr-Land;415;61494;40810;154;155
Urfahr-Umgebung;416;87466;58887;158;291
Vöcklabruck;417;139989;94797;336;396
Wels-Land;418;75514;50840;118;272
Salzburg(Stadt);501;155743;97568;312;441
Hallein;502;61262;44133;143;172
Salzburg-Umgebung;503;155982;112030;311;459
Sankt Johann im Pongau;504;81962;55433;184;164
Tamsweg;505;20327;13470;68;44
Zell am See;506;89017;54368;194;161
Graz(Stadt);601;293929;161881;566;953
Deutschlandsberg;603;61092;34856;180;139
Graz-Umgebung;606;161131;93559;425;574
Leibnitz;610;86399;50366;191;265
Leoben;611;59341;30017;191;140
Liezen;612;79739;44505;226;121
Murau;614;27343;14732;59;34
Voitsberg;616;51165;27139;186;118
Weiz;617;91844;54576;256;264
Murtal;620;71398;37604;291;143
Bruck-Mürzzuschlag;621;98394;49188;355;193
Hartberg-Fürstenfeld;622;91091;52495;298;309
Südoststeiermark;623;84024;47888;294;251
Innsbruck-Stadt;701;130599;81085;246;509
Imst;702;61843;41278;94;173
Innsbruck-Land;703;183827;118669;277;573
Kitzbühel;704;65482;40054;97;136
Kufstein;705;112301;72799;243;217
Landeck;706;44681;30911;90;164
Lienz;707;48854;32857;145;138
Reutte;708;33427;20899;29;61
Schwaz;709;85478;51888;216;145
Bludenz;801;64943;41947;95;181
Bregenz;802;136369;83114;237;404
Dornbirn;803;91344;57246;168;301
Feldkirch;804;110547;70254;176;370
Wien;900;1951354;1269838;4425;10999
