Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10385;25;81
Rust(Stadt);102;2021;1301;5;12
Eisenstadt-Umgebung;103;44488;29385;77;246
Güssing;104;25809;16620;101;125
Jennersdorf;105;17216;9977;44;35
Mattersburg;106;40731;26482;87;180
Neusiedl am See;107;61358;41471;85;423
Oberpullendorf;108;37556;24511;68;274
Oberwart;109;54682;34023;145;204
Klagenfurt Stadt;201;103297;58555;302;317
Villach Stadt;202;64125;35322;174;107
Hermagor;203;18069;10639;66;24
Klagenfurt Land;204;61114;35558;127;212
Sankt Veit an der Glan;205;53953;32646;167;127
Spittal an der Drau;206;75725;44235;276;115
Villach Land;207;65635;38170;205;112
Völkermarkt;208;41947;26312;121;218
Wolfsberg;209;52352;30090;201;96
Feldkirchen;210;29949;17202;83;66
Krems an der Donau(Stadt);301;24930;15473;75;130
Sankt Pölten(Stadt);302;56697;37165;146;220
Waidhofen an der Ybbs(Stadt);303;11187;7975;58;56
Wiener Neustadt(Stadt);304;47407;30579;218;147
Amstetten;305;117442;88560;309;661
Baden;306;148765;97421;361;712
Bruck an der Leitha;307;107297;72143;220;633
Gänserndorf;308;107504;69033;216;617
Gmünd;309;36152;22709;158;169
Hollabrunn;310;51879;32200;115;295
Horn;311;30875;18940;60;119
Korneuburg;312;92442;61549;145;544
Krems(Land);313;56840;38116;109;255
Lilienfeld;314;25491;17436;110;111
Melk;315;78779;58583;428;322
Mistelbach;316;76641;49019;107;406
Mödling;317;120412;78906;302;787
Neunkirchen;318;87048;56557;250;348
Sankt Pölten(Land);319;133497;93020;336;674
Scheibbs;320;41711;30986;98;179
Tulln;321;107723;70112;214;500
Waidhofen an der Thaya;322;25644;16797;80;125
Wiener Neustadt(Land);323;80020;53187;217;294
Zwettl;325;41757;29663;84;239
Linz(Stadt);401;208445;124790;469;778
Steyr(Stadt);402;37915;22846;77;167
Wels(Stadt);403;63542;39561;163;222
Braunau am Inn;404;108388;76371;269;306
Eferding;405;33715;23042;79;118
Freistadt;406;67638;47929;195;230
Gmunden;407;102765;70243;254;444
Grieskirchen;408;65929;47285;155;204
Kirchdorf an der Krems;409;57882;38896;161;196
Linz-Land;410;154320;99535;294;552
Perg;411;69905;50023;153;282
Ried im Innkreis;412;62535;44436;170;164
Rohrbach;413;57034;40343;165;196
Schärding;414;57750;39561;156;175
Steyr-Land;415;61494;42691;155;240
Urfahr-Umgebung;416;87466;61780;160;364
Vöcklabruck;417;139989;98956;340;552
Wels-Land;418;75514;53491;122;255
Salzburg(Stadt);501;155743;102217;329;488
Hallein;502;61262;45591;145;150
Salzburg-Umgebung;503;155982;116395;314;482
Sankt Johann im Pongau;504;81962;57142;184;183
Tamsweg;505;20327;13800;68;43
Zell am See;506;89017;56294;199;199
Graz(Stadt);601;293929;170782;586;783
Deutschlandsberg;603;61092;36050;182;132
Graz-Umgebung;606;161131;98340;434;447
Leibnitz;610;86399;52703;192;233
Leoben;611;59341;31222;195;199
Liezen;612;79739;46302;227;335
Murau;614;27343;14997;59;57
Voitsberg;616;51165;28117;190;84
Weiz;617;91844;56290;259;195
Murtal;620;71398;38858;294;171
Bruck-Mürzzuschlag;621;98394;51157;359;260
Hartberg-Fürstenfeld;622;91091;54603;305;193
Südoststeiermark;623;84024;49786;295;201
Innsbruck-Stadt;701;130599;85348;255;419
Imst;702;61843;42781;99;163
Innsbruck-Land;703;183827;124516;288;660
Kitzbühel;704;65482;41648;98;138
Kufstein;705;112301;75096;247;263
Landeck;706;44681;32048;93;95
Lienz;707;48854;33655;146;124
Reutte;708;33427;21494;29;84
Schwaz;709;85478;53811;219;167
Bludenz;801;64943;43086;96;146
Bregenz;802;136369;85553;240;270
Dornbirn;803;91344;59027;170;204
Feldkirch;804;110547;72251;179;200
Wien;900;1951354;1374108;4662;11212
