Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"218,80",255,"5718,30",6663
Baden,Niederösterreich,"175,8",258,"3264,70",4791
Bludenz,Vorarlberg,"132,60",85,"4614,20",2958
Braunau am Inn,Oberösterreich,"186,6",197,"4443,30",4690
Bregenz,Vorarlberg,"130,4",176,"4781,90",6455
Bruck an der Leitha,Niederösterreich,"121,5",126,"2899,70",3008
Bruck-Mürzzuschlag,Steiermark,"135,8",134,"3896,80",3846
Deutschlandsberg,Steiermark,"259,6",158,"3404,10",2072
Dornbirn,Vorarlberg,"144,6",130,"5922,50",5325
Eferding,Oberösterreich,"114,5",38,"6275,20",2082
Eisenstadt,Burgenland,"94,5",14,"3665,00",543
Eisenstadt-Umgebung,Burgenland,"62,4",27,"3029,90",1310
Feldkirch,Vorarlberg,"188,7",204,"5195,50",5618
Feldkirchen,Kärnten,"334,4",100,"4778,90",1429
Freistadt,Oberösterreich,"154,1",103,"5646,00",3775
Gänserndorf,Niederösterreich,"139,3",146,"2436,50",2553
Gmünd,Niederösterreich,"134,1",49,"4311,50",1576
Gmunden,Oberösterreich,"231,7",236,"4891,10",4982
Graz,Steiermark,"94,8",276,"3251,40",9464
Graz-Umgebung,Steiermark,"128,1",200,"3253,00",5077
Grieskirchen,Oberösterreich,"177,3",115,"6045,50",3922
Güssing,Burgenland,"229,6",59,"4054,60",1042
Hallein,Salzburg,"457,1",278,"7051,50",4289
Hartberg-Fürstenfeld,Steiermark,"179,9",163,"4327,50",3921
Hermagor,Kärnten,"337,9",61,"5727,30",1034
Hollabrunn,Niederösterreich,"54,9",28,"2394,50",1222
Horn,Niederösterreich,42,13,"2081,70",644
Imst,Tirol,"152,1",92,"5232,00",3164
Innsbruck-Land,Tirol,"97,5",176,"5194,70",9374
Innsbruck-Stadt,Tirol,"70,5",93,"4955,30",6539
Jennersdorf,Burgenland,"134,5",23,"3918,80",670
Kirchdorf an der Krems,Oberösterreich,"208,5",119,"4573,30",2610
Kitzbühel,Tirol,"232,2",149,"4637,80",2976
Klagenfurt Land,Kärnten,"218,3",131,"4179,00",2508
Klagenfurt Stadt,Kärnten,"138,2",140,"4015,80",4068
Korneuburg,Niederösterreich,91,83,"2637,70",2407
Krems (Land),Niederösterreich,"113,3",64,"3604,40",2036
Krems an der Donau,Niederösterreich,"83,9",21,"3602,80",902
Kufstein,Tirol,"114,2",126,"5977,10",6592
Landeck,Tirol,"171,2",76,"6222,70",2762
Leibnitz,Steiermark,"154,6",131,"3828,60",3245
Leoben,Steiermark,"110,6",66,"3598,00",2148
Lienz,Tirol,"190,8",93,"5656,80",2757
Liezen,Steiermark,"267,4",213,"4154,30",3309
Lilienfeld,Niederösterreich,78,20,"3839,40",985
Linz,Oberösterreich,"113,7",235,"4336,00",8958
Linz-Land,Oberösterreich,"129,5",196,"4383,90",6636
Mattersburg,Burgenland,"117,4",47,"3126,70",1252
Melk,Niederösterreich,133,104,"4220,40",3300
Mistelbach,Niederösterreich,"109,8",83,"2203,00",1666
Mödling,Niederösterreich,"111,7",133,"2990,40",3562
Murau,Steiermark,"196,1",54,"3979,20",1096
Murtal,Steiermark,"193,9",139,"4167,50",2988
Neunkirchen,Niederösterreich,"185,3",160,"3532,40",3050
Neusiedl am See,Burgenland,185,111,"2975,50",1785
Oberpullendorf,Burgenland,123,46,"3841,20",1436
Oberwart,Burgenland,"97,8",53,"3607,50",1955
Perg,Oberösterreich,"182,7",126,"5459,10",3765
Reutte,Tirol,"225,3",74,"3282,80",1078
Ried im Innkreis,Oberösterreich,"150,8",93,"6185,80",3816
