Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"288,4",336,"7088,90",8260
Baden,Niederösterreich,"328,4",482,"5670,10",8321
Bludenz,Vorarlberg,78,50,"5657,70",3627
Braunau am Inn,Oberösterreich,361,381,"6868,60",7250
Bregenz,Vorarlberg,"148,9",201,"5693,90",7686
Bruck an der Leitha,Niederösterreich,"256,4",266,"4774,70",4953
Bruck-Mürzzuschlag,Steiermark,"118,5",117,"5371,00",5301
Deutschlandsberg,Steiermark,"197,2",120,"5214,60",3174
Dornbirn,Vorarlberg,"115,7",104,"7024,60",6316
Eferding,Oberösterreich,205,68,"7511,00",2492
Eisenstadt,Burgenland,"236,2",35,"5568,30",825
Eisenstadt-Umgebung,Burgenland,"326,1",141,"4709,00",2036
Feldkirch,Vorarlberg,"121,1",131,"6324,60",6839
Feldkirchen,Kärnten,"250,8",75,"6511,30",1947
Freistadt,Oberösterreich,"270,7",181,"7107,30",4752
Gänserndorf,Niederösterreich,210,220,"4512,20",4728
Gmünd,Niederösterreich,"306,4",112,"6289,50",2299
Gmunden,Oberösterreich,"253,3",258,"6553,20",6675
Graz,Steiermark,"141,9",413,"4483,10",13049
Graz-Umgebung,Steiermark,"141,6",221,"4537,10",7081
Grieskirchen,Oberösterreich,"143,4",93,"7153,80",4641
Güssing,Burgenland,"315,2",81,"6408,80",1647
Hallein,Salzburg,"258,1",157,"9397,60",5716
Hartberg-Fürstenfeld,Steiermark,"269,3",244,"6661,80",6036
Hermagor,Kärnten,"138,5",25,"9809,50",1771
Hollabrunn,Niederösterreich,"268,5",137,"4252,20",2170
Horn,Niederösterreich,223,69,"3840,20",1188
Imst,Tirol,258,156,"6879,00",4160
Innsbruck-Land,Tirol,"233,9",422,"6231,00",11244
Innsbruck-Stadt,Tirol,"210,7",278,"5898,00",7783
Jennersdorf,Burgenland,"239,8",41,"6697,10",1145
Kirchdorf an der Krems,Oberösterreich,"283,9",162,"6311,40",3602
Kitzbühel,Tirol,"183,9",118,"6121,40",3928
Klagenfurt Land,Kärnten,"226,6",136,"5908,60",3546
Klagenfurt Stadt,Kärnten,151,153,"5281,30",5350
Korneuburg,Niederösterreich,"232,3",212,"4052,40",3698
Krems (Land),Niederösterreich,"152,2",86,"4976,40",2811
Krems an der Donau,Niederösterreich,"187,7",47,"4685,30",1173
Kufstein,Tirol,"275,6",304,"7290,10",8040
Landeck,Tirol,178,79,"7274,80",3229
Leibnitz,Steiermark,"215,9",183,"5735,30",4861
Leoben,Steiermark,"150,8",90,"4809,00",2871
Lienz,Tirol,"363,2",177,"8740,60",4260
Liezen,Steiermark,"200,9",160,"5788,90",4611
Lilienfeld,Niederösterreich,"257,3",66,"5180,30",1329
Linz,Oberösterreich,"140,4",290,"5375,70",11106
Linz-Land,Oberösterreich,"192,9",292,"5528,10",8368
Mattersburg,Burgenland,"364,6",146,"4972,30",1991
Melk,Niederösterreich,"328,7",257,"5820,40",4551
Mistelbach,Niederösterreich,"240,7",182,"4231,40",3200
Mödling,Niederösterreich,"240,9",287,"4498,20",5358
Murau,Steiermark,"275,9",76,"5511,40",1518
Murtal,Steiermark,"150,6",108,"5438,10",3899
Neunkirchen,Niederösterreich,"407,7",352,"5884,70",5081
Neusiedl am See,Burgenland,"181,7",109,"4650,80",2790
Oberpullendorf,Burgenland,"262,1",98,"5320,50",1989
Oberwart,Burgenland,"453,9",246,"5578,30",3023
Perg,Oberösterreich,"234,9",162,"7320,80",5049
Reutte,Tirol,"207,1",68,"4619,60",1517
Ried im Innkreis,Oberösterreich,"256,1",158,"8027,20",4952
Rohrbach,Oberösterreich,"107,9",61,"8448,10",4777
Rust,Burgenland,"50,5",1,"3585,90",71
Salzburg,Salzburg,"253,5",393,"6417,20",9948
Salzburg-Umgebung,Salzburg,"293,8",451,"6941,70",10655
Sankt Johann im Pongau,Salzburg,"284,5",231,"10684,30",8675
Sankt Pölten,Niederösterreich,"223,4",124,"5571,60",3093
Sankt Pölten (Land),Niederösterreich,246,324,"4853,90",6394
Sankt Veit an der Glan,Kärnten,"134,7",73,"6200,90",3360
Schärding,Oberösterreich,"174,2",100,"8027,40",4607
Scheibbs,Niederösterreich,"415,3",172,"7454,00",3087
Schwaz,Tirol,"257,3",217,"10193,40",8596
Spittal an der Drau,Kärnten,"274,2",208,"5936,60",4504
Steyr,Oberösterreich,"199,7",76,"5118,80",1948
Steyr-Land,Oberösterreich,"151,5",92,"6110,30",3710
Südoststeiermark,Steiermark,194,163,"5948,60",4999
Tamsweg,Salzburg,"286,4",58,"11150,10",2258
Tulln,Niederösterreich,"176,9",185,"4380,80",4582
Urfahr-Umgebung,Oberösterreich,"110,5",95,"6384,50",5491
Villach Land,Kärnten,212,137,"5809,50",3754
Villach Stadt,Kärnten,"192,4",121,"4882,20",3070
Vöcklabruck,Oberösterreich,"374,4",514,"6816,60",9359
Voitsberg,Steiermark,"182,2",93,"5197,50",2653
Völkermarkt,Kärnten,"219,8",92,"7522,30",3149
Waidhofen an der Thaya,Niederösterreich,"288,1",74,"5793,90",1488
Waidhofen an der Ybbs,Niederösterreich,"338,6",38,"6629,80",744
Weiz,Steiermark,"251,5",228,"5333,50",4835
Wels,Oberösterreich,"321,8",201,"7189,10",4491
Wels-Land,Oberösterreich,"268,4",198,"6212,00",4583
Wien,Wien,"333,1",#ERROR!,"5855,70",111914
Wiener Neustadt,Niederösterreich,"316,4",145,"7363,10",3374
Wiener Neustadt (Land),Niederösterreich,"349,9",274,"5649,60",4424
Wolfsberg,Kärnten,"182,5",96,"5670,30",2983
Zell am See,Salzburg,"253,3",222,"7198,60",6308
Zwettl,Niederösterreich,"240,6",101,"6702,10",2814
