Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10713;25;2
Rust(Stadt);102;2021;1331;5;2
Eisenstadt-Umgebung;103;44488;30236;78;4
Güssing;104;25809;16950;101;1
Jennersdorf;105;17216;10104;44;3
Mattersburg;106;40731;27021;88;6
Neusiedl am See;107;61358;42808;85;16
Oberpullendorf;108;37556;25187;68;2
Oberwart;109;54682;34759;145;3
Klagenfurt Stadt;201;103297;59517;304;5
Villach Stadt;202;64125;35838;174;4
Hermagor;203;18069;10717;66;1
Klagenfurt Land;204;61114;36073;127;2
Sankt Veit an der Glan;205;53953;33118;167;4
Spittal an der Drau;206;75725;44667;275;2
Villach Land;207;65635;38661;204;5
Völkermarkt;208;41947;26664;121;2
Wolfsberg;209;52352;30393;203;3
Feldkirchen;210;29949;17393;83;2
Krems an der Donau(Stadt);301;24930;15893;75;2
Sankt Pölten(Stadt);302;56697;38050;146;5
Waidhofen an der Ybbs(Stadt);303;11187;8142;59;2
Wiener Neustadt(Stadt);304;47407;31186;224;4
Amstetten;305;117442;90221;309;5
Baden;306;148765;100095;364;18
Bruck an der Leitha;307;107297;74323;220;18
Gänserndorf;308;107504;71105;305;20
Gmünd;309;36152;23183;158;1
Hollabrunn;310;51879;32931;116;10
Horn;311;30875;19224;60;1
Korneuburg;312;92442;63572;146;16
Krems(Land);313;56840;38912;163;3
Lilienfeld;314;25491;17789;111;1
Melk;315;78779;59591;512;13
Mistelbach;316;76641;50267;107;9
Mödling;317;120412;81860;309;23
Neunkirchen;318;87048;57818;251;8
Sankt Pölten(Land);319;133497;95326;336;17
Scheibbs;320;41711;31560;98;1
Tulln;321;107723;72102;214;25
Waidhofen an der Thaya;322;25644;17115;80;2
Wiener Neustadt(Land);323;80020;54209;219;4
Zwettl;325;41757;30283;84;2
Linz(Stadt);401;208445;127342;474;16
Steyr(Stadt);402;37915;23397;84;0
Wels(Stadt);403;63542;40441;165;6
Braunau am Inn;404;108388;77211;270;7
Eferding;405;33715;23394;81;1
Freistadt;406;67638;48569;202;5
Gmunden;407;102765;71168;256;3
Grieskirchen;408;65929;47916;158;4
Kirchdorf an der Krems;409;57882;39578;167;4
Linz-Land;410;154320;101305;296;9
Perg;411;69905;50800;155;2
Ried im Innkreis;412;62535;44985;170;5
Rohrbach;413;57034;40800;165;2
Schärding;414;57750;39940;156;1
Steyr-Land;415;61494;43498;158;3
Urfahr-Umgebung;416;87466;62781;161;9
Vöcklabruck;417;139989;100357;340;10
Wels-Land;418;75514;54562;123;6
Salzburg(Stadt);501;155743;103693;342;13
Hallein;502;61262;46002;148;4
Salzburg-Umgebung;503;155982;117700;318;8
Sankt Johann im Pongau;504;81962;57558;184;1
Tamsweg;505;20327;13948;68;0
Zell am See;506;89017;56714;202;5
Graz(Stadt);601;293929;173993;610;45
Deutschlandsberg;603;61092;36442;184;5
Graz-Umgebung;606;161131;100032;441;7
Leibnitz;610;86399;53520;195;7
Leoben;611;59341;31788;197;3
Liezen;612;79739;46836;229;2
Murau;614;27343;15172;60;0
Voitsberg;616;51165;28382;191;0
Weiz;617;91844;56867;260;4
Murtal;620;71398;39340;294;4
Bruck-Mürzzuschlag;621;98394;51871;359;9
Hartberg-Fürstenfeld;622;91091;55194;311;3
Südoststeiermark;623;84024;50500;296;4
Innsbruck-Stadt;701;130599;86604;261;8
Imst;702;61843;43194;103;1
Innsbruck-Land;703;183827;126184;292;22
Kitzbühel;704;65482;42045;102;4
Kufstein;705;112301;75625;256;6
Landeck;706;44681;32293;93;1
Lienz;707;48854;33990;148;2
Reutte;708;33427;21717;34;0
Schwaz;709;85478;54244;222;5
Bludenz;801;64943;43383;99;2
Bregenz;802;136369;86153;243;7
Dornbirn;803;91344;59567;171;5
Feldkirch;804;110547;72768;179;7
Wien;900;1951354;1420620;4815;446
