Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"22,3",26,"8587,40",10006
Baden,Niederösterreich,"30,7",45,"6755,00",9913
Bludenz,Vorarlberg,"31,2",20,"6612,40",4239
Braunau am Inn,Oberösterreich,"69,2",73,"8707,50",9191
Bregenz,Vorarlberg,"41,5",56,"7342,90",9912
Bruck an der Leitha,Niederösterreich,27,28,"5878,40",6098
Bruck-Mürzzuschlag,Steiermark,"21,3",21,"6180,50",6100
Deutschlandsberg,Steiermark,"27,9",17,"6675,20",4063
Dornbirn,Vorarlberg,"41,2",37,"8608,40",7740
Eferding,Oberösterreich,9,3,"8451,40",2804
Eisenstadt,Burgenland,"6,7",1,"6661,70",987
Eisenstadt-Umgebung,Burgenland,"13,9",6,"5479,20",2369
Feldkirch,Vorarlberg,"19,4",21,"7679,40",8304
Feldkirchen,Kärnten,"6,7",2,"8046,30",2406
Freistadt,Oberösterreich,9,6,"8279,90",5536
Gänserndorf,Niederösterreich,"40,1",42,"5707,10",5980
Gmünd,Niederösterreich,"16,4",6,"7479,60",2734
Gmunden,Oberösterreich,"8,8",9,"7695,00",7838
Graz,Steiermark,"25,8",75,"5603,10",16309
Graz-Umgebung,Steiermark,"19,2",30,"5619,90",8771
Grieskirchen,Oberösterreich,"3,1",2,"8044,70",5219
Güssing,Burgenland,"3,9",1,"7117,00",1829
Hallein,Salzburg,"27,9",17,"10998,90",6690
Hartberg-Fürstenfeld,Steiermark,"16,6",15,"8158,40",7392
Hermagor,Kärnten,"11,1",2,"10446,40",1886
Hollabrunn,Niederösterreich,"7,8",4,"5141,80",2624
Horn,Niederösterreich,"9,7",3,"4968,30",1537
Imst,Tirol,"119,1",72,"9036,90",5465
Innsbruck-Land,Tirol,51,92,"7697,30",13890
Innsbruck-Stadt,Tirol,"71,2",94,"7412,00",9781
Jennersdorf,Burgenland,"5,8",1,"7597,80",1299
Kirchdorf an der Krems,Oberösterreich,"3,5",2,"7438,10",4245
Kitzbühel,Tirol,"1,6",1,"6992,60",4487
Klagenfurt Land,Kärnten,15,9,"6980,00",4189
Klagenfurt Stadt,Kärnten,"18,8",19,"6168,80",6249
Korneuburg,Niederösterreich,"13,2",12,"4764,70",4348
Krems (Land),Niederösterreich,23,13,"5870,40",3316
Krems an der Donau,Niederösterreich,28,7,"5548,00",1389
Kufstein,Tirol,"23,6",26,"8519,60",9396
Landeck,Tirol,"24,8",11,"8308,90",3688
Leibnitz,Steiermark,"7,1",6,"6971,80",5909
Leoben,Steiermark,"6,7",4,"5629,80",3361
Lienz,Tirol,"4,1",2,"10901,10",5313
Liezen,Steiermark,"3,8",3,"6843,50",5451
Lilienfeld,Niederösterreich,"42,9",11,"6567,90",1685
Linz,Oberösterreich,"27,1",56,"6661,30",13762
Linz-Land,Oberösterreich,"15,9",24,"6714,00",10163
Mattersburg,Burgenland,"12,5",5,"5729,00",2294
Melk,Niederösterreich,"29,4",23,"7398,50",5785
Mistelbach,Niederösterreich,"30,4",23,"4998,30",3780
Mödling,Niederösterreich,"2,5",3,"5356,20",6380
Murau,Steiermark,"21,8",6,"7239,60",1994
Murtal,Steiermark,"29,3",21,"7128,50",5111
Neunkirchen,Niederösterreich,"41,7",36,"6921,20",5976
Neusiedl am See,Burgenland,"3,3",2,"5435,90",3261
Oberpullendorf,Burgenland,"10,7",4,"5962,40",2229
Oberwart,Burgenland,"22,1",12,"6740,80",3653
Perg,Oberösterreich,"40,6",28,"8530,00",5883
Reutte,Tirol,3,1,"6142,30",2017
Ried im Innkreis,Oberösterreich,"50,3",31,"9714,70",5993
Rohrbach,Oberösterreich,"7,1",4,"9037,10",5110
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,9,14,"7557,00",11715
Salzburg-Umgebung,Salzburg,"10,4",16,"8046,00",12350
Sankt Johann im Pongau,Salzburg,16,13,"11808,80",9588
Sankt Pölten,Niederösterreich,36,20,"7016,20",3895
Sankt Pölten (Land),Niederösterreich,"31,1",41,"6041,90",7959
Sankt Veit an der Glan,Kärnten,24,13,"7319,20",3966
Schärding,Oberösterreich,"10,5",6,"9281,90",5327
Scheibbs,Niederösterreich,"12,1",5,"9139,40",3785
Schwaz,Tirol,"1,2",1,"10680,80",9007
Spittal an der Drau,Kärnten,29,22,"7692,30",5836
Steyr,Oberösterreich,"44,7",17,"6493,10",2471
Steyr-Land,Oberösterreich,"8,2",5,"7037,60",4273
Südoststeiermark,Steiermark,"28,6",24,"7174,30",6029
Tamsweg,Salzburg,0,±0,"12271,00",2485
Tulln,Niederösterreich,"27,7",29,"5180,10",5418
Urfahr-Umgebung,Oberösterreich,"18,6",16,"7118,20",6122
Villach Land,Kärnten,"12,4",8,"6951,60",4492
Villach Stadt,Kärnten,"14,3",9,"6334,10",3983
Vöcklabruck,Oberösterreich,"15,3",21,"8405,90",11541
Voitsberg,Steiermark,"33,3",17,"6704,00",3422
Völkermarkt,Kärnten,"47,8",20,"8831,40",3697
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6541,50",1680
Waidhofen an der Ybbs,Niederösterreich,"89,1",10,"8109,10",910
Weiz,Steiermark,21,19,"6830,40",6192
Wels,Oberösterreich,24,15,"9029,90",5641
Wels-Land,Oberösterreich,23,17,"7724,60",5699
Wien,Wien,"31,2",596,"7209,80",137794
Wiener Neustadt,Niederösterreich,"17,5",8,"8508,80",3899
Wiener Neustadt (Land),Niederösterreich,14,11,"6710,80",5255
Wolfsberg,Kärnten,"28,5",15,"6628,40",3487
Zell am See,Salzburg,"6,8",6,"8275,90",7252
Zwettl,Niederösterreich,"7,1",3,"7952,50",3339
