Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1182;11;58
Rust(Stadt);102;2000;106;0;9
Eisenstadt-Umgebung;103;43861;3273;26;196
Güssing;104;25770;2345;61;170
Jennersdorf;105;17109;1634;26;76
Mattersburg;106;40316;3199;36;205
Neusiedl am See;107;60397;4336;47;264
Oberpullendorf;108;37453;2925;42;210
Oberwart;109;54209;4491;95;269
Klagenfurt Stadt;201;101765;8877;162;605
Villach Stadt;202;63236;5657;75;511
Hermagor;203;18052;2328;30;102
Klagenfurt Land;204;60503;5499;69;372
Sankt Veit an der Glan;205;53880;4897;104;208
Spittal an der Drau;206;75628;8113;131;535
Villach Land;207;64920;6333;96;570
Völkermarkt;208;41834;4479;64;266
Wolfsberg;209;52488;4778;79;412
Feldkirchen;210;29783;3014;53;133
Krems an der Donau(Stadt);301;24837;2065;31;143
Sankt Pölten(Stadt);302;55878;5413;69;390
Waidhofen an der Ybbs(Stadt);303;11134;1394;16;187
Wiener Neustadt(Stadt);304;46456;5185;102;322
Amstetten;305;116592;15072;133;1295
Baden;306;147113;13466;145;715
Bruck an der Leitha;307;105507;8639;96;486
Gänserndorf;308;105824;8039;74;411
Gmünd;309;36275;3431;50;235
Hollabrunn;310;51332;3264;56;193
Horn;311;30838;2165;27;152
Korneuburg;312;91777;6138;55;440
Krems(Land);313;56559;4655;44;354
Lilienfeld;314;25474;2871;50;309
Melk;315;78281;9898;111;866
Mistelbach;316;75655;5238;34;384
Mödling;317;119240;8617;130;437
Neunkirchen;318;86323;8588;109;768
Sankt Pölten(Land);319;132064;11850;151;1073
Scheibbs;320;41567;5716;52;437
Tulln;321;105762;7364;100;465
Waidhofen an der Thaya;322;25531;2598;14;312
Wiener Neustadt(Land);323;79033;7526;103;652
Zwettl;325;41827;4235;40;308
Linz(Stadt);401;206537;20530;255;1080
Steyr(Stadt);402;37952;3990;30;344
Wels(Stadt);403;62654;8024;97;447
Braunau am Inn;404;106492;15529;123;1545
Eferding;405;33368;3957;40;285
Freistadt;406;66922;7800;97;658
Gmunden;407;102102;12163;117;1125
Grieskirchen;408;65137;7753;80;667
Kirchdorf an der Krems;409;57163;6483;89;477
Linz-Land;410;152391;16028;107;1178
Perg;411;69241;8501;83;691
Ried im Innkreis;412;61850;8864;106;839
Rohrbach;413;56623;6815;103;672
Schärding;414;57438;7509;75;802
Steyr-Land;415;60936;6723;79;611
Urfahr-Umgebung;416;86235;8706;80;820
Vöcklabruck;417;137993;17745;169;2295
Wels-Land;418;74574;8548;66;728
Salzburg(Stadt);501;155416;17250;158;1216
Hallein;502;60992;9505;72;662
Salzburg-Umgebung;503;154624;19677;138;1945
Sankt Johann im Pongau;504;81392;12386;117;667
Tamsweg;505;20118;3128;45;312
Zell am See;506;88168;9415;111;495
Graz(Stadt);601;291134;24290;333;1295
Deutschlandsberg;603;60871;5310;115;301
Graz-Umgebung;606;157853;12323;267;840
Leibnitz;610;85294;7798;117;500
Leoben;611;59151;4424;115;313
Liezen;612;79592;7934;123;563
Murau;614;27449;2340;30;110
Voitsberg;616;50947;4278;123;200
Weiz;617;90916;8910;156;812
Murtal;620;71356;6597;187;344
Bruck-Mürzzuschlag;621;98054;7816;259;329
Hartberg-Fürstenfeld;622;90619;9383;197;597
Südoststeiermark;623;83841;8109;186;674
Innsbruck-Stadt;701;131059;12759;115;625
Imst;702;60922;6945;43;398
Innsbruck-Land;703;181698;17674;144;894
Kitzbühel;704;64676;5992;45;395
Kufstein;705;111080;12376;151;772
Landeck;706;44346;4996;49;340
Lienz;707;48814;6887;46;366
Reutte;708;33054;3138;6;297
Schwaz;709;84456;10261;133;364
Bludenz;801;64368;5740;53;331
Bregenz;802;135310;13157;115;822
Dornbirn;803;90502;9645;81;402
Feldkirch;804;109057;11117;84;711
Wien;900;1920949;188314;2534;7851
