Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"212,8",248,"8018,40",9343
Baden,Niederösterreich,"162,2",238,"6377,50",9359
Bludenz,Vorarlberg,"70,2",45,"5972,80",3829
Braunau am Inn,Oberösterreich,"263,4",278,"7866,20",8303
Bregenz,Vorarlberg,"217,1",293,"6204,30",8375
Bruck an der Leitha,Niederösterreich,"196,7",204,"5443,70",5647
Bruck-Mürzzuschlag,Steiermark,"88,1",87,"5755,00",5680
Deutschlandsberg,Steiermark,"216,9",132,"5811,00",3537
Dornbirn,Vorarlberg,"169,1",152,"7548,50",6787
Eferding,Oberösterreich,"141,7",47,"7969,10",2644
Eisenstadt,Burgenland,162,24,"6155,50",912
Eisenstadt-Umgebung,Burgenland,"104,1",45,"5153,10",2228
Feldkirch,Vorarlberg,"181,3",196,"6788,90",7341
Feldkirchen,Kärnten,"227,4",68,"7323,90",2190
Freistadt,Oberösterreich,"189,9",127,"7684,60",5138
Gänserndorf,Niederösterreich,"162,2",170,"5128,70",5374
Gmünd,Niederösterreich,"210,7",77,"7055,50",2579
Gmunden,Oberösterreich,"157,1",160,"7240,40",7375
Graz,Steiermark,"174,9",509,"4943,80",14390
Graz-Umgebung,Steiermark,"164,7",257,"5028,50",7848
Grieskirchen,Oberösterreich,148,96,"7528,30",4884
Güssing,Burgenland,"147,9",38,"6821,30",1753
Hallein,Salzburg,"207,2",126,"10002,60",6084
Hartberg-Fürstenfeld,Steiermark,"208,6",189,"7367,10",6675
Hermagor,Kärnten,"55,4",10,"10241,50",1849
Hollabrunn,Niederösterreich,"127,4",65,"4738,10",2418
Horn,Niederösterreich,"155,2",48,"4441,40",1374
Imst,Tirol,"191,8",116,"7396,60",4473
Innsbruck-Land,Tirol,"215,6",389,"6899,30",12450
Innsbruck-Stadt,Tirol,"231,1",305,"6593,60",8701
Jennersdorf,Burgenland,"152,1",26,"7252,70",1240
Kirchdorf an der Krems,Oberösterreich,"92,9",53,"6859,90",3915
Kitzbühel,Tirol,"127,8",82,"6578,00",4221
Klagenfurt Land,Kärnten,"206,6",124,"6415,20",3850
Klagenfurt Stadt,Kärnten,"169,8",172,"5788,70",5864
Korneuburg,Niederösterreich,"77,8",71,"4472,10",4081
Krems (Land),Niederösterreich,"134,5",76,"5426,00",3065
Krems an der Donau,Niederösterreich,"123,8",31,"5084,70",1273
Kufstein,Tirol,"244,8",270,"7981,90",8803
Landeck,Tirol,"108,1",48,"7711,90",3423
Leibnitz,Steiermark,"165,2",140,"6324,00",5360
Leoben,Steiermark,"127,3",76,"5259,60",3140
Lienz,Tirol,"367,3",179,"10008,60",4878
Liezen,Steiermark,"145,6",116,"6374,00",5077
Lilienfeld,Niederösterreich,"93,5",24,"5788,30",1485
Linz,Oberösterreich,212,438,"5957,50",12308
Linz-Land,Oberösterreich,"196,9",298,"6130,60",9280
Mattersburg,Burgenland,"92,4",37,"5356,90",2145
Melk,Niederösterreich,"227,6",178,"6876,80",5377
Mistelbach,Niederösterreich,115,87,"4670,40",3532
Mödling,Niederösterreich,"132,6",158,"5096,80",6071
Murau,Steiermark,"188,8",52,"6302,90",1736
Murtal,Steiermark,"154,8",111,"6082,50",4361
Neunkirchen,Niederösterreich,"134,3",116,"6581,90",5683
Neusiedl am See,Burgenland,"106,7",64,"5159,20",3095
Oberpullendorf,Burgenland,"80,2",30,"5788,60",2164
Oberwart,Burgenland,"177,1",96,"6458,50",3500
Perg,Oberösterreich,"197,2",136,"7929,80",5469
Reutte,Tirol,"347,2",114,"5377,90",1766
Ried im Innkreis,Oberösterreich,"296,6",183,"8897,70",5489
Rohrbach,Oberösterreich,"111,4",63,"8759,40",4953
Rust,Burgenland,0,±0,"3636,40",72
Salzburg,Salzburg,"172,9",268,"7035,80",10907
Salzburg-Umgebung,Salzburg,"183,7",282,"7623,20",11701
Sankt Johann im Pongau,Salzburg,"177,4",144,"11233,60",9121
Sankt Pölten,Niederösterreich,"178,3",99,"6241,70",3465
Sankt Pölten (Land),Niederösterreich,"143,5",189,"5465,00",7199
Sankt Veit an der Glan,Kärnten,"204,8",111,"6811,70",3691
Schärding,Oberösterreich,"266,6",153,"8731,30",5011
Scheibbs,Niederösterreich,"265,6",110,"8591,30",3558
Schwaz,Tirol,"67,6",57,"10507,70",8861
Spittal an der Drau,Kärnten,"243,8",185,"6829,00",5181
Steyr,Oberösterreich,"160,3",61,"5778,30",2199
Steyr-Land,Oberösterreich,168,102,"6559,90",3983
Südoststeiermark,Steiermark,"129,7",109,"6522,20",5481
Tamsweg,Salzburg,"182,7",37,"11688,30",2367
Tulln,Niederösterreich,"105,2",110,"4856,00",5079
Urfahr-Umgebung,Oberösterreich,"120,9",104,"6757,70",5812
Villach Land,Kärnten,"191,9",124,"6399,10",4135
Villach Stadt,Kärnten,"186,1",117,"5513,50",3467
Vöcklabruck,Oberösterreich,"284,1",390,"7657,10",10513
