Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"417,1",486,"7506,00",8746
Baden,Niederösterreich,"331,9",487,"6000,00",8805
Bludenz,Vorarlberg,"88,9",57,"5743,50",3682
Braunau am Inn,Oberösterreich,"377,1",398,"7245,60",7648
Bregenz,Vorarlberg,"128,2",173,"5822,00",7859
Bruck an der Leitha,Niederösterreich,"259,3",269,"5033,00",5221
Bruck-Mürzzuschlag,Steiermark,"169,2",167,"5541,20",5469
Deutschlandsberg,Steiermark,"208,7",127,"5421,70",3300
Dornbirn,Vorarlberg,"183,5",165,"7207,00",6480
Eferding,Oberösterreich,"105,5",35,"7616,50",2527
Eisenstadt,Burgenland,297,44,"5824,80",863
Eisenstadt-Umgebung,Burgenland,"210,5",91,"4898,70",2118
Feldkirch,Vorarlberg,"135,9",147,"6457,80",6983
Feldkirchen,Kärnten,"327,7",98,"6822,30",2040
Freistadt,Oberösterreich,"234,8",157,"7318,20",4893
Gänserndorf,Niederösterreich,"254,8",267,"4764,20",4992
Gmünd,Niederösterreich,"339,2",124,"6615,10",2418
Gmunden,Oberösterreich,"260,2",265,"6813,30",6940
Graz,Steiermark,"154,3",449,"4626,70",13467
Graz-Umgebung,Steiermark,"179,4",280,"4715,20",7359
Grieskirchen,Oberösterreich,111,72,"7266,30",4714
Güssing,Burgenland,"128,4",33,"6537,20",1680
Hallein,Salzburg,"226,9",138,"9636,00",5861
Hartberg-Fürstenfeld,Steiermark,"289,2",262,"6951,00",6298
Hermagor,Kärnten,"221,6",40,"10031,00",1811
Hollabrunn,Niederösterreich,"201,8",103,"4455,90",2274
Horn,Niederösterreich,236,73,"4076,20",1261
Imst,Tirol,"196,8",119,"7065,80",4273
Innsbruck-Land,Tirol,"253,3",457,"6479,80",11693
Innsbruck-Stadt,Tirol,"243,3",321,"6135,10",8096
Jennersdorf,Burgenland,"239,8",41,"6931,00",1185
Kirchdorf an der Krems,Oberösterreich,"254,1",145,"6565,50",3747
Kitzbühel,Tirol,"179,2",115,"6297,50",4041
Klagenfurt Land,Kärnten,"138,3",83,"6038,60",3624
