Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9756;25;75
Rust(Stadt);102;2021;1213;5;11
Eisenstadt-Umgebung;103;44488;27758;74;201
Güssing;104;25809;15614;101;93
Jennersdorf;105;17216;9620;44;39
Mattersburg;106;40731;25252;86;201
Neusiedl am See;107;61358;39054;85;326
Oberpullendorf;108;37556;23039;68;189
Oberwart;109;54682;32415;144;224
Klagenfurt Stadt;201;103297;56734;299;207
Villach Stadt;202;64125;34493;174;110
Hermagor;203;18069;10356;63;22
Klagenfurt Land;204;61114;34560;127;125
Sankt Veit an der Glan;205;53953;31852;167;67
Spittal an der Drau;206;75725;43106;275;100
Villach Land;207;65635;37357;205;109
Völkermarkt;208;41947;25534;121;69
Wolfsberg;209;52352;29388;200;85
Feldkirchen;210;29949;16840;83;25
Krems an der Donau(Stadt);301;24930;14714;74;81
Sankt Pölten(Stadt);302;56697;35402;146;243
Waidhofen an der Ybbs(Stadt);303;11187;7718;41;16
Wiener Neustadt(Stadt);304;47407;29339;210;158
Amstetten;305;117442;84992;309;301
Baden;306;148765;92387;343;731
Bruck an der Leitha;307;107297;67435;218;548
Gänserndorf;308;107504;64921;201;516
Gmünd;309;36152;21531;157;50
Hollabrunn;310;51879;30464;105;258
Horn;311;30875;18075;60;78
Korneuburg;312;92442;57481;145;446
Krems(Land);313;56840;36399;105;149
Lilienfeld;314;25491;16875;110;50
Melk;315;78779;56235;346;223
Mistelbach;316;76641;46030;107;283
Mödling;317;120412;73725;293;651
Neunkirchen;318;87048;54211;250;331
Sankt Pölten(Land);319;133497;88389;336;559
Scheibbs;320;41711;30087;95;117
Tulln;321;107723;66120;213;600
Waidhofen an der Thaya;322;25644;15930;77;54
Wiener Neustadt(Land);323;80020;51094;211;355
Zwettl;325;41757;28401;84;119
Linz(Stadt);401;208445;119239;459;477
Steyr(Stadt);402;37915;21934;74;66
Wels(Stadt);403;63542;38048;161;133
Braunau am Inn;404;108388;73752;266;160
Eferding;405;33715;22045;79;80
Freistadt;406;67638;46269;191;161
Gmunden;407;102765;67227;250;294
Grieskirchen;408;65929;45377;150;149
Kirchdorf an der Krems;409;57882;37432;159;131
Linz-Land;410;154320;95556;289;342
Perg;411;69905;47980;152;124
Ried im Innkreis;412;62535;42659;170;108
Rohrbach;413;57034;38781;164;107
Schärding;414;57750;38334;155;71
Steyr-Land;415;61494;41035;154;123
Urfahr-Umgebung;416;87466;59224;159;197
Vöcklabruck;417;139989;95291;336;261
Wels-Land;418;75514;51214;120;199
Salzburg(Stadt);501;155743;98246;315;393
Hallein;502;61262;44364;144;117
Salzburg-Umgebung;503;155982;112660;312;347
Sankt Johann im Pongau;504;81962;55613;184;94
Tamsweg;505;20327;13527;68;35
Zell am See;506;89017;54566;194;113
Graz(Stadt);601;293929;163389;568;883
Deutschlandsberg;603;61092;35087;180;126
Graz-Umgebung;606;161131;94330;425;414
Leibnitz;610;86399;50663;191;168
Leoben;611;59341;30185;192;103
Liezen;612;79739;44694;226;130
Murau;614;27343;14773;59;20
Voitsberg;616;51165;27303;189;76
Weiz;617;91844;54874;256;151
Murtal;620;71398;37830;293;140
Bruck-Mürzzuschlag;621;98394;49488;357;173
Hartberg-Fürstenfeld;622;91091;52860;299;233
Südoststeiermark;623;84024;48196;294;157
Innsbruck-Stadt;701;130599;81765;249;347
Imst;702;61843;41456;94;97
Innsbruck-Land;703;183827;119372;277;411
Kitzbühel;704;65482;40229;97;94
Kufstein;705;112301;73049;243;153
Landeck;706;44681;31066;90;96
Lienz;707;48854;32954;146;49
Reutte;708;33427;20962;29;30
Schwaz;709;85478;52073;216;93
Bludenz;801;64943;42176;95;138
Bregenz;802;136369;83544;238;235
Dornbirn;803;91344;57608;169;182
Feldkirch;804;110547;70757;176;272
Wien;900;1951354;1288711;4472;10456
