Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9905;25;26
Rust(Stadt);102;2021;1224;5;0
Eisenstadt-Umgebung;103;44488;28099;75;63
Güssing;104;25809;15810;101;36
Jennersdorf;105;17216;9718;44;22
Mattersburg;106;40731;25585;87;53
Neusiedl am See;107;61358;39619;85;119
Oberpullendorf;108;37556;23400;68;67
Oberwart;109;54682;32821;144;86
Klagenfurt Stadt;201;103297;57144;300;107
Villach Stadt;202;64125;34727;174;54
Hermagor;203;18069;10420;65;17
Klagenfurt Land;204;61114;34750;127;33
Sankt Veit an der Glan;205;53953;31990;167;28
Spittal an der Drau;206;75725;43377;275;62
Villach Land;207;65635;37591;205;48
Völkermarkt;208;41947;25669;121;31
Wolfsberg;209;52352;29567;200;39
Feldkirchen;210;29949;16908;83;12
Krems an der Donau(Stadt);301;24930;14885;74;41
Sankt Pölten(Stadt);302;56697;35849;146;91
Waidhofen an der Ybbs(Stadt);303;11187;7766;41;17
Wiener Neustadt(Stadt);304;47407;29665;213;60
Amstetten;305;117442;85644;309;180
Baden;306;148765;93738;353;285
Bruck an der Leitha;307;107297;68402;220;214
Gänserndorf;308;107504;65862;209;189
Gmünd;309;36152;21720;157;48
Hollabrunn;310;51879;30898;109;96
Horn;311;30875;18231;60;38
Korneuburg;312;92442;58301;145;209
Krems(Land);313;56840;36817;106;89
Lilienfeld;314;25491;16958;110;17
Melk;315;78779;56706;351;111
Mistelbach;316;76641;46589;107;131
Mödling;317;120412;74910;295;266
Neunkirchen;318;87048;54855;250;141
Sankt Pölten(Land);319;133497;89404;336;207
Scheibbs;320;41711;30348;96;102
Tulln;321;107723;67140;213;219
Waidhofen an der Thaya;322;25644;16080;78;39
Wiener Neustadt(Land);323;80020;51679;216;116
Zwettl;325;41757;28630;84;41
Linz(Stadt);401;208445;120283;461;262
Steyr(Stadt);402;37915;22077;75;34
Wels(Stadt);403;63542;38355;163;85
Braunau am Inn;404;108388;74161;266;149
Eferding;405;33715;22197;79;26
Freistadt;406;67638;46590;192;72
Gmunden;407;102765;67779;251;144
Grieskirchen;408;65929;45734;152;81
Kirchdorf an der Krems;409;57882;37691;160;61
Linz-Land;410;154320;96229;290;137
Perg;411;69905;48217;152;46
Ried im Innkreis;412;62535;42902;170;70
Rohrbach;413;57034;38971;164;47
Schärding;414;57750;38547;155;56
Steyr-Land;415;61494;41291;154;57
Urfahr-Umgebung;416;87466;59605;160;111
Vöcklabruck;417;139989;95895;336;187
Wels-Land;418;75514;51590;120;98
Salzburg(Stadt);501;155743;99144;321;234
Hallein;502;61262;44583;143;73
Salzburg-Umgebung;503;155982;113412;314;252
Sankt Johann im Pongau;504;81962;55919;184;80
Tamsweg;505;20327;13606;68;16
Zell am See;506;89017;54948;194;138
Graz(Stadt);601;293929;165216;575;515
Deutschlandsberg;603;61092;35344;180;71
Graz-Umgebung;606;161131;95210;427;212
Leibnitz;610;86399;51162;191;121
Leoben;611;59341;30406;193;42
Liezen;612;79739;45020;226;92
Murau;614;27343;14815;59;9
Voitsberg;616;51165;27537;189;69
Weiz;617;91844;55178;259;72
Murtal;620;71398;38080;293;69
Bruck-Mürzzuschlag;621;98394;49869;357;93
Hartberg-Fürstenfeld;622;91091;53350;300;92
Südoststeiermark;623;84024;48556;295;92
Innsbruck-Stadt;701;130599;82436;254;169
Imst;702;61843;41700;95;78
Innsbruck-Land;703;183827;120266;283;220
Kitzbühel;704;65482;40453;98;62
Kufstein;705;112301;73378;245;81
Landeck;706;44681;31262;91;53
Lienz;707;48854;33079;146;41
Reutte;708;33427;21091;29;37
Schwaz;709;85478;52347;216;52
Bludenz;801;64943;42363;95;42
Bregenz;802;136369;83933;238;98
Dornbirn;803;91344;57871;170;55
Feldkirch;804;110547;71102;177;63
Wien;900;1951354;1307389;4555;4229
