Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"18,9",22,"8593,40",10013
Baden,Niederösterreich,30,44,"6759,10",9919
Bludenz,Vorarlberg,"23,4",15,"6620,20",4244
Braunau am Inn,Oberösterreich,"62,5",66,"8721,70",9206
Bregenz,Vorarlberg,"37,8",51,"7345,20",9915
Bruck an der Leitha,Niederösterreich,"16,4",17,"5880,40",6100
Bruck-Mürzzuschlag,Steiermark,"14,2",14,"6180,50",6100
Deutschlandsberg,Steiermark,"21,4",13,"6675,20",4063
Dornbirn,Vorarlberg,"43,4",39,"8615,10",7746
Eferding,Oberösterreich,6,2,"8451,40",2804
Eisenstadt,Burgenland,0,±0,"6661,70",987
Eisenstadt-Umgebung,Burgenland,"6,9",3,"5479,20",2369
Feldkirch,Vorarlberg,"19,4",21,"7683,10",8308
Feldkirchen,Kärnten,"6,7",2,"8046,30",2406
Freistadt,Oberösterreich,9,6,"8282,90",5538
Gänserndorf,Niederösterreich,"29,6",31,"5716,60",5990
Gmünd,Niederösterreich,"16,4",6,"7487,80",2737
Gmunden,Oberösterreich,"6,9",7,"7694,00",7837
Graz,Steiermark,"22,3",65,"5604,80",16314
Graz-Umgebung,Steiermark,"13,5",21,"5623,10",8776
Grieskirchen,Oberösterreich,"3,1",2,"8047,80",5221
Güssing,Burgenland,"3,9",1,"7113,10",1828
Hallein,Salzburg,"16,4",10,"11000,60",6691
Hartberg-Fürstenfeld,Steiermark,"14,3",13,"8160,60",7394
Hermagor,Kärnten,"11,1",2,"10446,40",1886
Hollabrunn,Niederösterreich,"7,8",4,"5143,70",2625
Horn,Niederösterreich,"6,5",2,"4968,30",1537
Imst,Tirol,"82,7",50,"9041,90",5468
Innsbruck-Land,Tirol,"47,7",86,"7706,70",13907
Innsbruck-Stadt,Tirol,"59,1",78,"7422,60",9795
Jennersdorf,Burgenland,"5,8",1,"7597,80",1299
Kirchdorf an der Krems,Oberösterreich,"3,5",2,"7436,40",4244
Kitzbühel,Tirol,0,±0,"6992,60",4487
Klagenfurt Land,Kärnten,"11,7",7,"6981,70",4190
Klagenfurt Stadt,Kärnten,"14,8",15,"6170,80",6251
Korneuburg,Niederösterreich,"15,3",14,"4769,10",4352
Krems (Land),Niederösterreich,23,13,"5870,40",3316
Krems an der Donau,Niederösterreich,32,8,"5556,00",1391
Kufstein,Tirol,"23,6",26,"8523,20",9400
Landeck,Tirol,"20,3",9,"8313,40",3690
Leibnitz,Steiermark,"8,3",7,"6976,50",5913
Leoben,Steiermark,"6,7",4,"5629,80",3361
Lienz,Tirol,"14,4",7,"10911,40",5318
Liezen,Steiermark,5,4,"6846,00",5453
Lilienfeld,Niederösterreich,39,10,"6579,60",1688
Linz,Oberösterreich,31,64,"6669,10",13778
Linz-Land,Oberösterreich,"15,9",24,"6717,90",10169
Mattersburg,Burgenland,5,2,"5724,00",2292
Melk,Niederösterreich,"24,3",19,"7401,10",5787
Mistelbach,Niederösterreich,"29,1",22,"5003,60",3784
Mödling,Niederösterreich,"5,9",7,"5359,50",6384
Murau,Steiermark,"14,5",4,"7236,00",1993
Murtal,Steiermark,"13,9",10,"7128,50",5111
Neunkirchen,Niederösterreich,"35,9",31,"6927,00",5981
Neusiedl am See,Burgenland,"8,3",5,"5440,90",3264
Oberpullendorf,Burgenland,"10,7",4,"5965,10",2230
Oberwart,Burgenland,"27,7",15,"6750,10",3658
Perg,Oberösterreich,"27,5",19,"8528,60",5882
Reutte,Tirol,0,±0,"6142,30",2017
Ried im Innkreis,Oberösterreich,"43,8",27,"9716,30",5994
Rohrbach,Oberösterreich,"10,6",6,"9042,40",5113
