Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6298;14;195
Rust(Stadt);102;2000;763;2;41
Eisenstadt-Umgebung;103;43861;17738;44;536
Güssing;104;25770;10731;77;265
Jennersdorf;105;17109;7309;35;134
Mattersburg;106;40316;16430;65;485
Neusiedl am See;107;60397;24407;68;864
Oberpullendorf;108;37453;14757;54;456
Oberwart;109;54209;22382;111;538
Klagenfurt Stadt;201;101765;39655;222;615
Villach Stadt;202;63236;25197;126;364
Hermagor;203;18052;7844;43;108
Klagenfurt Land;204;60503;25072;91;391
Sankt Veit an der Glan;205;53880;22814;136;377
Spittal an der Drau;206;75628;33572;194;531
Villach Land;207;64920;27711;144;416
Völkermarkt;208;41834;19020;94;294
Wolfsberg;209;52488;22667;144;309
Feldkirchen;210;29783;13065;74;214
Krems an der Donau(Stadt);301;24837;10140;55;269
Sankt Pölten(Stadt);302;55878;24691;101;543
Waidhofen an der Ybbs(Stadt);303;11134;5892;27;103
Wiener Neustadt(Stadt);304;46456;20906;155;425
Amstetten;305;116592;65226;208;1260
Baden;306;147113;63064;246;1487
Bruck an der Leitha;307;105507;43776;151;1236
Gänserndorf;308;105824;41578;120;1440
Gmünd;309;36275;15772;117;543
Hollabrunn;310;51332;19961;77;692
Horn;311;30838;12859;50;344
Korneuburg;312;91777;35418;107;1130
Krems(Land);313;56559;25729;79;705
Lilienfeld;314;25474;12830;90;308
Melk;315;78281;42131;196;783
Mistelbach;316;75655;29808;72;982
Mödling;317;119240;46671;198;1536
Neunkirchen;318;86323;38761;195;780
Sankt Pölten(Land);319;132064;60171;212;1487
Scheibbs;320;41567;23474;85;344
Tulln;321;105762;42210;149;1384
Waidhofen an der Thaya;322;25531;11438;47;268
Wiener Neustadt(Land);323;79033;36533;160;742
Zwettl;325;41827;21073;65;611
Linz(Stadt);401;206537;86434;377;1639
Steyr(Stadt);402;37952;16087;55;323
Wels(Stadt);403;62654;29446;135;525
Braunau am Inn;404;106492;57373;207;986
Eferding;405;33368;16080;60;271
Freistadt;406;66922;35163;138;599
Gmunden;407;102102;50825;186;698
Grieskirchen;408;65137;33940;121;627
Kirchdorf an der Krems;409;57163;27886;124;608
Linz-Land;410;152391;69891;218;1311
Perg;411;69241;36265;128;728
Ried im Innkreis;412;61850;32529;133;584
Rohrbach;413;56623;29382;136;458
Schärding;414;57438;29229;123;495
Steyr-Land;415;60936;30039;127;589
Urfahr-Umgebung;416;86235;42248;114;835
Vöcklabruck;417;137993;72177;279;1270
Wels-Land;418;74574;38423;102;782
Salzburg(Stadt);501;155416;71033;246;1173
Hallein;502;60992;34833;98;334
Salzburg-Umgebung;503;154624;85297;231;1490
Sankt Johann im Pongau;504;81392;45218;144;456
Tamsweg;505;20118;10604;54;160
Zell am See;506;88168;43366;156;380
Graz(Stadt);601;291134;114741;459;2294
Deutschlandsberg;603;60871;27013;146;392
Graz-Umgebung;606;157853;68232;349;1257
Leibnitz;610;85294;38432;156;617
Leoben;611;59151;22194;149;400
Liezen;612;79592;34875;174;537
Murau;614;27449;11340;47;268
Voitsberg;616;50947;21289;160;268
Weiz;617;90916;43006;217;616
Murtal;620;71356;29375;241;396
Bruck-Mürzzuschlag;621;98054;37145;293;668
Hartberg-Fürstenfeld;622;90619;40937;241;507
Südoststeiermark;623;83841;37384;235;556
Innsbruck-Stadt;701;131059;58460;176;987
Imst;702;60922;32609;63;376
Innsbruck-Land;703;181698;87447;190;1259
Kitzbühel;704;64676;31343;59;325
Kufstein;705;111080;56796;184;697
Landeck;706;44346;24807;69;275
Lienz;707;48814;25303;95;372
Reutte;708;33054;15231;18;253
Schwaz;709;84456;41084;163;443
Bludenz;801;64368;33204;76;543
Bregenz;802;135310;64729;191;1470
Dornbirn;803;90502;44963;125;859
Feldkirch;804;109057;54183;136;1151
Wien;900;1920949;838107;3354;22947
