Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9796;25;73
Rust(Stadt);102;2021;1218;5;7
Eisenstadt-Umgebung;103;44488;27849;74;181
Güssing;104;25809;15661;101;98
Jennersdorf;105;17216;9647;44;43
Mattersburg;106;40731;25343;86;187
Neusiedl am See;107;61358;39200;85;280
Oberpullendorf;108;37556;23149;68;201
Oberwart;109;54682;32528;144;213
Klagenfurt Stadt;201;103297;56844;299;234
Villach Stadt;202;64125;34540;174;101
Hermagor;203;18069;10373;63;27
Klagenfurt Land;204;61114;34600;127;88
Sankt Veit an der Glan;205;53953;31883;167;55
Spittal an der Drau;206;75725;43163;275;106
Villach Land;207;65635;37416;205;102
Völkermarkt;208;41947;25578;121;64
Wolfsberg;209;52352;29435;200;81
Feldkirchen;210;29949;16852;83;20
Krems an der Donau(Stadt);301;24930;14765;74;82
Sankt Pölten(Stadt);302;56697;35542;146;248
Waidhofen an der Ybbs(Stadt);303;11187;7729;41;19
Wiener Neustadt(Stadt);304;47407;29418;212;149
Amstetten;305;117442;85141;309;296
Baden;306;148765;92743;343;681
Bruck an der Leitha;307;107297;67693;218;495
Gänserndorf;308;107504;65166;202;478
Gmünd;309;36152;21566;157;56
Hollabrunn;310;51879;30605;105;264
Horn;311;30875;18124;60;86
Korneuburg;312;92442;57650;145;385
Krems(Land);313;56840;36482;105;151
Lilienfeld;314;25491;16892;110;43
Melk;315;78779;56362;347;225
Mistelbach;316;76641;46177;107;278
Mödling;317;120412;74025;293;599
Neunkirchen;318;87048;54354;250;271
Sankt Pölten(Land);319;133497;88671;336;522
Scheibbs;320;41711;30136;95;113
Tulln;321;107723;66384;213;586
Waidhofen an der Thaya;322;25644;15958;77;53
Wiener Neustadt(Land);323;80020;51234;214;304
Zwettl;325;41757;28462;84;122
Linz(Stadt);401;208445;119480;460;452
Steyr(Stadt);402;37915;21955;74;58
Wels(Stadt);403;63542;38107;162;121
Braunau am Inn;404;108388;73817;266;137
Eferding;405;33715;22082;79;70
Freistadt;406;67638;46366;191;164
Gmunden;407;102765;67360;250;265
Grieskirchen;408;65929;45455;150;145
Kirchdorf an der Krems;409;57882;37480;160;109
Linz-Land;410;154320;95736;289;331
Perg;411;69905;48045;152;126
Ried im Innkreis;412;62535;42712;170;118
Rohrbach;413;57034;38835;164;98
Schärding;414;57750;38363;155;67
Steyr-Land;415;61494;41094;154;115
Urfahr-Umgebung;416;87466;59325;160;170
Vöcklabruck;417;139989;95427;336;245
Wels-Land;418;75514;51298;120;175
Salzburg(Stadt);501;155743;98418;315;347
Hallein;502;61262;44406;144;102
Salzburg-Umgebung;503;155982;112786;312;287
Sankt Johann im Pongau;504;81962;55663;184;98
Tamsweg;505;20327;13546;67;33
Zell am See;506;89017;54634;194;129
Graz(Stadt);601;293929;163822;570;813
Deutschlandsberg;603;61092;35155;180;117
Graz-Umgebung;606;161131;94555;425;402
Leibnitz;610;86399;50791;191;215
Leoben;611;59341;30234;193;87
Liezen;612;79739;44762;226;124
Murau;614;27343;14784;59;19
Voitsberg;616;51165;27352;189;80
Weiz;617;91844;54973;257;154
Murtal;620;71398;37901;293;121
Bruck-Mürzzuschlag;621;98394;49571;357;147
Hartberg-Fürstenfeld;622;91091;53011;299;243
Südoststeiermark;623;84024;48283;294;145
Innsbruck-Stadt;701;130599;81898;251;284
Imst;702;61843;41516;94;108
Innsbruck-Land;703;183827;119547;279;378
Kitzbühel;704;65482;40269;97;87
Kufstein;705;112301;73101;244;127
Landeck;706;44681;31112;90;91
Lienz;707;48854;32983;146;55
Reutte;708;33427;20988;29;35
Schwaz;709;85478;52128;216;115
Bludenz;801;64943;42223;95;102
Bregenz;802;136369;83647;238;191
Dornbirn;803;91344;57685;169;141
Feldkirch;804;110547;70839;176;183
Wien;900;1951354;1293219;4489;9474
