Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;6846;22;33
Rust(Stadt);102;2000;866;2;1
Eisenstadt-Umgebung;103;43861;19404;68;90
Güssing;104;25770;11393;94;42
Jennersdorf;105;17109;7599;41;13
Mattersburg;106;40316;17793;82;87
Neusiedl am See;107;60397;26968;83;135
Oberpullendorf;108;37453;16155;63;54
Oberwart;109;54209;23826;145;68
Klagenfurt Stadt;201;101765;41607;274;82
Villach Stadt;202;63236;26201;172;66
Hermagor;203;18052;8310;61;19
Klagenfurt Land;204;60503;26323;126;44
Sankt Veit an der Glan;205;53880;23955;163;85
Spittal an der Drau;206;75628;34840;262;65
Villach Land;207;64920;29033;189;85
Völkermarkt;208;41834;20080;116;46
Wolfsberg;209;52488;23716;178;63
Feldkirchen;210;29783;13542;82;26
Krems an der Donau(Stadt);301;24837;10745;72;54
Sankt Pölten(Stadt);302;55878;26201;134;105
Waidhofen an der Ybbs(Stadt);303;11134;6120;39;9
Wiener Neustadt(Stadt);304;46456;21986;177;96
Amstetten;305;116592;67486;301;109
Baden;306;147113;67287;313;305
Bruck an der Leitha;307;105507;47200;216;336
Gänserndorf;308;105824;45085;167;238
Gmünd;309;36275;16657;152;51
Hollabrunn;310;51332;21512;90;138
Horn;311;30838;13494;60;63
Korneuburg;312;91777;38582;141;230
Krems(Land);313;56559;27303;97;133
Lilienfeld;314;25474;13534;113;36
Melk;315;78281;43512;273;120
Mistelbach;316;75655;32269;100;233
Mödling;317;119240;50632;265;321
Neunkirchen;318;86323;40552;246;141
Sankt Pölten(Land);319;132064;64048;293;317
Scheibbs;320;41567;24235;94;54
Tulln;321;105762;45693;205;253
Waidhofen an der Thaya;322;25531;11992;67;32
Wiener Neustadt(Land);323;79033;38250;195;124
Zwettl;325;41827;22270;84;74
Linz(Stadt);401;206537;90325;426;263
Steyr(Stadt);402;37952;16987;65;46
Wels(Stadt);403;62654;30500;155;83
Braunau am Inn;404;106492;60021;252;150
Eferding;405;33368;16779;73;36
Freistadt;406;66922;36526;182;71
Gmunden;407;102102;52874;228;132
Grieskirchen;408;65137;35400;142;50
Kirchdorf an der Krems;409;57163;29202;147;98
Linz-Land;410;152391;73392;275;232
Perg;411;69241;37946;148;121
Ried im Innkreis;412;61850;33948;166;67
Rohrbach;413;56623;30438;156;63
Schärding;414;57438;30639;153;56
Steyr-Land;415;60936;31681;145;77
Urfahr-Umgebung;416;86235;44603;153;153
Vöcklabruck;417;137993;75281;327;193
Wels-Land;418;74574;39921;114;77
Salzburg(Stadt);501;155416;74857;286;294
Hallein;502;60992;36064;137;99
Salzburg-Umgebung;503;154624;89259;298;329
Sankt Johann im Pongau;504;81392;46260;184;82
Tamsweg;505;20118;10924;64;34
Zell am See;506;88168;44817;183;96
Graz(Stadt);601;291134;120567;533;378
Deutschlandsberg;603;60871;28124;176;59
Graz-Umgebung;606;157853;71660;414;190
Leibnitz;610;85294;39957;180;54
Leoben;611;59151;23293;184;68
Liezen;612;79592;36304;215;89
Murau;614;27449;11727;59;21
Voitsberg;616;50947;22162;177;32
Weiz;617;90916;44482;250;74
Murtal;620;71356;30685;270;102
Bruck-Mürzzuschlag;621;98054;39049;350;113
Hartberg-Fürstenfeld;622;90619;42162;300;86
Südoststeiermark;623;83841;38757;284;54
Innsbruck-Stadt;701;131059;61210;219;218
Imst;702;60922;33487;86;50
Innsbruck-Land;703;181698;91343;260;221
Kitzbühel;704;64676;32356;95;85
Kufstein;705;111080;58824;236;126
Landeck;706;44346;25472;84;38
Lienz;707;48814;26206;133;55
Reutte;708;33054;16261;24;86
Schwaz;709;84456;42486;201;111
Bludenz;801;64368;34345;87;83
Bregenz;802;135310;68025;225;205
Dornbirn;803;90502;46660;159;116
Feldkirch;804;109057;56573;166;173
Wien;900;1920949;902230;3984;5169
