Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9779;25;77
Rust(Stadt);102;2021;1217;5;12
Eisenstadt-Umgebung;103;44488;27822;74;194
Güssing;104;25809;15645;101;102
Jennersdorf;105;17216;9633;44;39
Mattersburg;106;40731;25316;86;195
Neusiedl am See;107;61358;39162;85;314
Oberpullendorf;108;37556;23122;68;207
Oberwart;109;54682;32497;144;223
Klagenfurt Stadt;201;103297;56805;299;217
Villach Stadt;202;64125;34521;174;102
Hermagor;203;18069;10366;63;24
Klagenfurt Land;204;61114;34590;127;94
Sankt Veit an der Glan;205;53953;31873;167;59
Spittal an der Drau;206;75725;43145;275;102
Villach Land;207;65635;37400;205;100
Völkermarkt;208;41947;25570;121;66
Wolfsberg;209;52352;29424;200;88
Feldkirchen;210;29949;16849;83;24
Krems an der Donau(Stadt);301;24930;14752;74;83
Sankt Pölten(Stadt);302;56697;35500;146;249
Waidhofen an der Ybbs(Stadt);303;11187;7726;41;18
Wiener Neustadt(Stadt);304;47407;29402;212;162
Amstetten;305;117442;85087;309;300
Baden;306;148765;92617;343;698
Bruck an der Leitha;307;107297;67590;218;494
Gänserndorf;308;107504;65082;202;494
Gmünd;309;36152;21551;157;55
Hollabrunn;310;51879;30558;105;260
Horn;311;30875;18097;60;71
Korneuburg;312;92442;57593;145;401
Krems(Land);313;56840;36450;105;149
Lilienfeld;314;25491;16888;110;51
Melk;315;78779;56327;346;236
Mistelbach;316;76641;46122;107;280
Mödling;317;120412;73924;293;640
Neunkirchen;318;87048;54303;250;289
Sankt Pölten(Land);319;133497;88573;336;553
Scheibbs;320;41711;30122;95;111
Tulln;321;107723;66284;213;589
Waidhofen an der Thaya;322;25644;15947;77;55
Wiener Neustadt(Land);323;80020;51201;212;331
Zwettl;325;41757;28443;84;120
Linz(Stadt);401;208445;119402;460;455
Steyr(Stadt);402;37915;21949;74;58
Wels(Stadt);403;63542;38097;161;138
Braunau am Inn;404;108388;73797;266;142
Eferding;405;33715;22067;79;72
Freistadt;406;67638;46329;191;168
Gmunden;407;102765;67312;250;262
Grieskirchen;408;65929;45426;150;148
Kirchdorf an der Krems;409;57882;37463;160;113
Linz-Land;410;154320;95675;289;334
Perg;411;69905;48012;152;110
Ried im Innkreis;412;62535;42699;170;113
Rohrbach;413;57034;38810;164;93
Schärding;414;57750;38359;155;71
Steyr-Land;415;61494;41071;154;115
Urfahr-Umgebung;416;87466;59292;159;193
Vöcklabruck;417;139989;95385;336;275
Wels-Land;418;75514;51289;120;195
Salzburg(Stadt);501;155743;98380;315;373
Hallein;502;61262;44387;144;99
Salzburg-Umgebung;503;155982;112748;312;315
Sankt Johann im Pongau;504;81962;55654;184;105
Tamsweg;505;20327;13544;67;37
Zell am See;506;89017;54615;194;119
Graz(Stadt);601;293929;163669;569;847
Deutschlandsberg;603;61092;35129;180;108
Graz-Umgebung;606;161131;94494;425;433
Leibnitz;610;86399;50753;191;207
Leoben;611;59341;30219;192;97
Liezen;612;79739;44747;226;132
Murau;614;27343;14780;59;18
Voitsberg;616;51165;27334;189;78
Weiz;617;91844;54951;257;169
Murtal;620;71398;37882;293;147
Bruck-Mürzzuschlag;621;98394;49556;357;171
Hartberg-Fürstenfeld;622;91091;52985;299;266
Südoststeiermark;623;84024;48253;294;149
Innsbruck-Stadt;701;130599;81843;250;301
Imst;702;61843;41493;94;99
Innsbruck-Land;703;183827;119497;279;397
Kitzbühel;704;65482;40254;97;86
Kufstein;705;112301;73082;244;125
Landeck;706;44681;31093;90;90
Lienz;707;48854;32976;146;57
Reutte;708;33427;20979;29;34
Schwaz;709;85478;52103;216;99
Bludenz;801;64943;42207;95;117
Bregenz;802;136369;83609;238;208
Dornbirn;803;91344;57663;169;158
Feldkirch;804;110547;70811;176;194
Wien;900;1951354;1291833;4476;9819
