Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8077;24;102
Rust(Stadt);102;2021;990;4;19
Eisenstadt-Umgebung;103;44488;23206;72;284
Güssing;104;25809;13261;100;105
Jennersdorf;105;17216;8380;42;70
Mattersburg;106;40731;20802;83;260
Neusiedl am See;107;61358;32169;86;398
Oberpullendorf;108;37556;19159;63;200
Oberwart;109;54682;27090;146;222
Klagenfurt Stadt;201;103297;46802;280;509
Villach Stadt;202;64125;28927;172;308
Hermagor;203;18069;9020;62;56
Klagenfurt Land;204;61114;29105;126;248
Sankt Veit an der Glan;205;53953;26395;166;175
Spittal an der Drau;206;75725;37644;267;254
Villach Land;207;65635;31708;195;264
Völkermarkt;208;41947;21930;121;168
Wolfsberg;209;52352;25676;182;166
Feldkirchen;210;29949;14585;83;102
Krems an der Donau(Stadt);301;24930;12296;73;121
Sankt Pölten(Stadt);302;56697;29425;139;287
Waidhofen an der Ybbs(Stadt);303;11187;6662;40;32
Wiener Neustadt(Stadt);304;47407;25064;186;254
Amstetten;305;117442;73745;308;524
Baden;306;148765;77900;329;735
Bruck an der Leitha;307;107297;55909;216;763
Gänserndorf;308;107504;53486;177;591
Gmünd;309;36152;18577;152;116
Hollabrunn;310;51879;25030;95;257
Horn;311;30875;15310;60;101
Korneuburg;312;92442;46229;142;619
Krems(Land);313;56840;30861;100;223
Lilienfeld;314;25491;14622;113;87
Melk;315;78779;47554;299;331
Mistelbach;316;76641;37795;101;379
Mödling;317;120412;60293;271;690
Neunkirchen;318;87048;45860;248;431
Sankt Pölten(Land);319;133497;72634;311;660
Scheibbs;320;41711;26208;95;172
Tulln;321;107723;53675;207;637
Waidhofen an der Thaya;322;25644;13392;72;93
Wiener Neustadt(Land);323;80020;43410;199;420
Zwettl;325;41757;24670;84;150
Linz(Stadt);401;208445;101452;438;762
Steyr(Stadt);402;37915;18600;67;117
Wels(Stadt);403;63542;33194;156;181
Braunau am Inn;404;108388;64891;255;273
Eferding;405;33715;18708;73;132
Freistadt;406;67638;39858;185;207
Gmunden;407;102765;57852;235;299
Grieskirchen;408;65929;38907;146;188
Kirchdorf an der Krems;409;57882;32006;147;210
Linz-Land;410;154320;81550;281;545
Perg;411;69905;41309;152;195
Ried im Innkreis;412;62535;37198;167;178
Rohrbach;413;57034;33731;158;157
Schärding;414;57750;33186;155;177
Steyr-Land;415;61494;34789;147;230
Urfahr-Umgebung;416;87466;49962;155;298
Vöcklabruck;417;139989;82684;333;562
Wels-Land;418;75514;43959;116;272
Salzburg(Stadt);501;155743;85306;298;590
Hallein;502;61262;39089;143;242
Salzburg-Umgebung;503;155982;98350;301;572
Sankt Johann im Pongau;504;81962;50133;188;287
Tamsweg;505;20327;11915;67;75
Zell am See;506;89017;48649;188;270
Graz(Stadt);601;293929;138309;541;1358
Deutschlandsberg;603;61092;30582;178;194
Graz-Umgebung;606;161131;79862;418;621
Leibnitz;610;86399;43346;184;331
Leoben;611;59341;25803;186;215
Liezen;612;79739;39292;219;196
Murau;614;27343;12785;60;89
Voitsberg;616;51165;23864;179;142
Weiz;617;91844;48223;254;311
Murtal;620;71398;33190;273;162
Bruck-Mürzzuschlag;621;98394;43010;355;269
Hartberg-Fürstenfeld;622;91091;45987;306;297
Südoststeiermark;623;84024;42096;290;245
Innsbruck-Stadt;701;130599;69848;227;596
Imst;702;61843;36525;86;230
Innsbruck-Land;703;183827;102293;266;729
Kitzbühel;704;65482;35192;98;266
Kufstein;705;112301;64107;238;387
Landeck;706;44681;27647;86;148
Lienz;707;48854;28505;138;167
Reutte;708;33427;18353;28;142
Schwaz;709;85478;46142;210;292
Bludenz;801;64943;37691;94;115
Bregenz;802;136369;74854;230;243
Dornbirn;803;91344;51248;164;171
Feldkirch;804;110547;62543;171;262
Wien;900;1951354;1081390;4151;12822
