Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Scheibbs,Niederösterreich,"2,4",1,"9146,70",3788
Schwaz,Tirol,"1,2",1,"10689,10",9014
Spittal an der Drau,Kärnten,"2,6",2,"7701,50",5843
Steyr,Oberösterreich,0,±0,"6495,70",2472
Steyr-Land,Oberösterreich,0,±0,"7042,50",4276
Südoststeiermark,Steiermark,"1,2",1,"7180,30",6034
Tamsweg,Salzburg,"4,9",1,"12285,80",2488
Tulln,Niederösterreich,"9,6",10,"5203,00",5442
Urfahr-Umgebung,Oberösterreich,"3,5",3,"7128,70",6131
Villach Land,Kärnten,"4,6",3,"6925,30",4475
Villach Stadt,Kärnten,"1,6",1,"6270,50",3943
Vöcklabruck,Oberösterreich,"0,7",1,"8411,00",11548
Voitsberg,Steiermark,"3,9",2,"6704,00",3422
Völkermarkt,Kärnten,"4,8",2,"8848,10",3704
Waidhofen an der Thaya,Niederösterreich,"7,8",2,"6553,20",1683
Waidhofen an der Ybbs,Niederösterreich,"17,8",2,"8162,50",916
Weiz,Steiermark,"6,6",6,"6843,60",6204
Wels,Oberösterreich,"3,2",2,"9047,50",5652
Wels-Land,Oberösterreich,"2,7",2,"7736,80",5708
Wien,Wien,"19,6",374,"7256,10",138678
Wiener Neustadt,Niederösterreich,"6,5",3,"8517,60",3903
Wiener Neustadt (Land),Niederösterreich,"5,1",4,"6723,50",5265
Wolfsberg,Kärnten,"3,8",2,"6641,70",3494
Zell am See,Salzburg,0,±0,"8282,70",7258
Zwettl,Niederösterreich,"2,4",1,"7962,00",3343
