Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"237,7",277,"7849,30",9146
Baden,Niederösterreich,"189,4",278,"6273,20",9206
Bludenz,Vorarlberg,"129,5",83,"5916,70",3793
Braunau am Inn,Oberösterreich,"282,3",298,"7686,20",8113
Bregenz,Vorarlberg,"185,9",251,"6051,00",8168
Bruck an der Leitha,Niederösterreich,"230,4",239,"5314,50",5513
Bruck-Mürzzuschlag,Steiermark,"108,4",107,"5688,10",5614
Deutschlandsberg,Steiermark,"182,4",111,"5651,70",3440
Dornbirn,Vorarlberg,"162,4",146,"7425,00",6676
Eferding,Oberösterreich,"174,8",58,"7872,70",2612
Eisenstadt,Burgenland,162,24,"6094,80",903
Eisenstadt-Umgebung,Burgenland,"166,5",72,"5099,90",2205
Feldkirch,Vorarlberg,"170,2",184,"6657,50",7199
Feldkirchen,Kärnten,"224,1",67,"7166,70",2143
Freistadt,Oberösterreich,175,117,"7556,00",5052
Gänserndorf,Niederösterreich,"164,2",172,"5022,80",5263
Gmünd,Niederösterreich,249,91,"6937,90",2536
Gmunden,Oberösterreich,"225,8",230,"7137,30",7270
Graz,Steiermark,"126,1",367,"4806,00",13989
Graz-Umgebung,Steiermark,"133,3",208,"4908,10",7660
Grieskirchen,Oberösterreich,"90,9",59,"7415,80",4811
Güssing,Burgenland,"151,8",39,"6739,60",1732
Hallein,Salzburg,171,104,"9859,60",5997
Hartberg-Fürstenfeld,Steiermark,"196,5",178,"7228,00",6549
Hermagor,Kärnten,"127,4",23,"10208,30",1843
Hollabrunn,Niederösterreich,"156,8",80,"4665,60",2381
Horn,Niederösterreich,"190,7",59,"4328,30",1339
Imst,Tirol,"143,9",87,"7254,40",4387
Innsbruck-Land,Tirol,"190,1",343,"6764,60",12207
Innsbruck-Stadt,Tirol,"209,2",276,"6439,00",8497
Jennersdorf,Burgenland,"146,2",25,"7141,60",1221
Kirchdorf an der Krems,Oberösterreich,"140,2",80,"6782,80",3871
Kitzbühel,Tirol,120,77,"6478,30",4157
Klagenfurt Land,Kärnten,170,102,"6258,50",3756
Klagenfurt Stadt,Kärnten,"190,5",193,"5679,20",5753
Korneuburg,Niederösterreich,"130,4",119,"4442,50",4054
Krems (Land),Niederösterreich,"136,3",77,"5318,00",3004
Krems an der Donau,Niederösterreich,"131,8",33,"5020,80",1257
