Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9891;25;33
Rust(Stadt);102;2021;1224;5;2
Eisenstadt-Umgebung;103;44488;28068;75;89
Güssing;104;25809;15791;101;63
Jennersdorf;105;17216;9710;44;36
Mattersburg;106;40731;25556;87;84
Neusiedl am See;107;61358;39557;85;173
Oberpullendorf;108;37556;23371;68;102
Oberwart;109;54682;32776;144;109
Klagenfurt Stadt;201;103297;57087;299;108
Villach Stadt;202;64125;34691;174;55
Hermagor;203;18069;10412;63;22
Klagenfurt Land;204;61114;34733;127;47
Sankt Veit an der Glan;205;53953;31980;167;46
Spittal an der Drau;206;75725;43343;275;87
Villach Land;207;65635;37561;205;53
Völkermarkt;208;41947;25654;121;36
Wolfsberg;209;52352;29551;200;49
Feldkirchen;210;29949;16902;83;25
Krems an der Donau(Stadt);301;24930;14867;74;49
Sankt Pölten(Stadt);302;56697;35807;146;116
Waidhofen an der Ybbs(Stadt);303;11187;7757;41;14
Wiener Neustadt(Stadt);304;47407;29634;212;86
Amstetten;305;117442;85549;309;199
Baden;306;148765;93593;353;381
Bruck an der Leitha;307;107297;68282;219;280
Gänserndorf;308;107504;65757;209;244
Gmünd;309;36152;21694;157;66
Hollabrunn;310;51879;30861;109;114
Horn;311;30875;18213;60;37
Korneuburg;312;92442;58201;145;261
Krems(Land);313;56840;36774;106;113
Lilienfeld;314;25491;16951;110;28
Melk;315;78779;56642;349;126
Mistelbach;316;76641;46528;107;167
Mödling;317;120412;74784;295;356
Neunkirchen;318;87048;54791;250;196
Sankt Pölten(Land);319;133497;89301;336;273
Scheibbs;320;41711;30267;96;51
Tulln;321;107723;67039;213;289
Waidhofen an der Thaya;322;25644;16054;78;43
Wiener Neustadt(Land);323;80020;51622;216;177
Zwettl;325;41757;28611;84;51
Linz(Stadt);401;208445;120145;461;302
Steyr(Stadt);402;37915;22059;75;44
Wels(Stadt);403;63542;38302;163;92
Braunau am Inn;404;108388;74086;266;137
Eferding;405;33715;22180;79;43
Freistadt;406;67638;46556;191;72
Gmunden;407;102765;67698;251;157
Grieskirchen;408;65929;45696;152;107
Kirchdorf an der Krems;409;57882;37659;160;72
Linz-Land;410;154320;96163;290;169
Perg;411;69905;48196;152;68
Ried im Innkreis;412;62535;42854;170;59
Rohrbach;413;57034;38955;164;57
Schärding;414;57750;38511;155;72
Steyr-Land;415;61494;41265;154;92
Urfahr-Umgebung;416;87466;59548;160;105
Vöcklabruck;417;139989;95816;336;187
Wels-Land;418;75514;51531;120;106
Salzburg(Stadt);501;155743;99003;321;284
Hallein;502;61262;44546;144;79
Salzburg-Umgebung;503;155982;113249;313;231
Sankt Johann im Pongau;504;81962;55882;184;105
Tamsweg;505;20327;13602;68;25
Zell am See;506;89017;54877;194;140
Graz(Stadt);601;293929;164959;575;577
Deutschlandsberg;603;61092;35307;180;73
Graz-Umgebung;606;161131;95109;426;269
Leibnitz;610;86399;51117;191;177
Leoben;611;59341;30385;193;51
Liezen;612;79739;44981;226;130
Murau;614;27343;14811;59;12
Voitsberg;616;51165;27511;189;88
Weiz;617;91844;55146;259;95
Murtal;620;71398;38045;293;62
Bruck-Mürzzuschlag;621;98394;49817;357;103
Hartberg-Fürstenfeld;622;91091;53304;300;119
Südoststeiermark;623;84024;48509;295;101
Innsbruck-Stadt;701;130599;82341;254;200
Imst;702;61843;41671;95;86
Innsbruck-Land;703;183827;120150;282;303
Kitzbühel;704;65482;40426;98;78
Kufstein;705;112301;73344;245;123
Landeck;706;44681;31239;90;64
Lienz;707;48854;33055;146;43
Reutte;708;33427;21067;29;37
Schwaz;709;85478;52323;216;92
Bludenz;801;64943;42343;95;52
Bregenz;802;136369;83889;238;123
Dornbirn;803;91344;57844;170;75
Feldkirch;804;110547;71069;177;88
Wien;900;1951354;1305003;4541;5348
