Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;9311;24;63
Rust(Stadt);102;2021;1138;4;18
Eisenstadt-Umgebung;103;44488;26402;73;200
Güssing;104;25809;14965;100;86
Jennersdorf;105;17216;9344;43;42
Mattersburg;106;40731;24049;86;156
Neusiedl am See;107;61358;36834;85;225
Oberpullendorf;108;37556;21971;66;112
Oberwart;109;54682;30897;144;186
Klagenfurt Stadt;201;103297;54855;297;363
Villach Stadt;202;64125;33448;174;156
Hermagor;203;18069;10100;63;25
Klagenfurt Land;204;61114;33616;127;166
Sankt Veit an der Glan;205;53953;31193;167;93
Spittal an der Drau;206;75725;42292;275;105
Villach Land;207;65635;36336;207;156
Völkermarkt;208;41947;24919;121;78
Wolfsberg;209;52352;28708;194;92
Feldkirchen;210;29949;16549;83;57
Krems an der Donau(Stadt);301;24930;14126;74;101
Sankt Pölten(Stadt);302;56697;33663;145;241
Waidhofen an der Ybbs(Stadt);303;11187;7495;40;30
Wiener Neustadt(Stadt);304;47407;28028;202;164
Amstetten;305;117442;82603;309;374
Baden;306;148765;87974;339;576
Bruck an der Leitha;307;107297;63972;216;431
Gänserndorf;308;107504;61091;193;553
Gmünd;309;36152;20904;157;125
Hollabrunn;310;51879;28647;104;201
Horn;311;30875;17343;60;98
Korneuburg;312;92442;53999;145;531
Krems(Land);313;56840;34995;105;199
Lilienfeld;314;25491;16319;110;102
Melk;315;78779;54272;327;293
Mistelbach;316;76641;43330;105;446
Mödling;317;120412;69388;276;484
Neunkirchen;318;87048;51946;250;260
Sankt Pölten(Land);319;133497;83924;326;609
Scheibbs;320;41711;29149;94;103
Tulln;321;107723;62228;212;467
Waidhofen an der Thaya;322;25644;15309;75;119
Wiener Neustadt(Land);323;80020;48837;207;299
Zwettl;325;41757;27602;84;122
Linz(Stadt);401;208445;115638;457;543
Steyr(Stadt);402;37915;21175;71;149
Wels(Stadt);403;63542;37057;159;152
Braunau am Inn;404;108388;72625;264;239
Eferding;405;33715;21486;77;73
Freistadt;406;67638;45146;191;189
Gmunden;407;102765;65466;245;249
Grieskirchen;408;65929;44374;150;155
Kirchdorf an der Krems;409;57882;36527;156;191
Linz-Land;410;154320;92836;285;376
Perg;411;69905;46811;151;173
Ried im Innkreis;412;62535;41894;170;135
Rohrbach;413;57034;37722;160;171
Schärding;414;57750;37488;155;102
Steyr-Land;415;61494;39879;152;193
Urfahr-Umgebung;416;87466;57583;158;259
Vöcklabruck;417;139989;93214;336;341
Wels-Land;418;75514;49749;118;194
Salzburg(Stadt);501;155743;95447;310;410
Hallein;502;61262;43446;143;122
Salzburg-Umgebung;503;155982;110062;310;385
Sankt Johann im Pongau;504;81962;54578;184;138
Tamsweg;505;20327;13294;67;32
Zell am See;506;89017;53618;192;138
Graz(Stadt);601;293929;158005;559;624
Deutschlandsberg;603;61092;34308;179;147
Graz-Umgebung;606;161131;91270;422;395
Leibnitz;610;86399;49203;187;258
Leoben;611;59341;29390;189;101
Liezen;612;79739;43982;224;131
Murau;614;27343;14569;59;40
Voitsberg;616;51165;26639;185;88
Weiz;617;91844;53327;254;238
Murtal;620;71398;36953;279;168
Bruck-Mürzzuschlag;621;98394;48155;353;181
Hartberg-Fürstenfeld;622;91091;51128;297;247
Südoststeiermark;623;84024;46821;293;198
Innsbruck-Stadt;701;130599;79002;247;294
Imst;702;61843;40478;92;128
Innsbruck-Land;703;183827;116011;275;498
Kitzbühel;704;65482;39546;97;78
Kufstein;705;112301;71872;243;205
Landeck;706;44681;30238;90;84
Lienz;707;48854;32373;145;116
Reutte;708;33427;20415;29;89
Schwaz;709;85478;51087;216;158
Bludenz;801;64943;41185;95;93
Bregenz;802;136369;81322;234;306
Dornbirn;803;91344;55790;168;221
Feldkirch;804;110547;68874;174;221
Wien;900;1951354;1221424;4348;6466
