Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederöstereich,"40,5",47,"376,4",437
Baden,Niederöstereich,"75,9",111,"495,9",725
Bludenz,Vorarlberg,"43,9",28,"743,9",474
Braunau am Inn,Oberösterreich,"31,6",33,"351,5",367
Bregenz,Vorarlberg,64,86,"485,2",652
Bruck an der Leitha,Niederöstereich,"91,2",93,"477,4",487
Bruck-Mürzzuschlag,Steiermark,"51,5",51,"208,1",206
Deutschlandsberg,Steiermark,"16,4",10,"185,8",113
Dornbirn,Vorarlberg,64,57,"582,9",519
Eferding,Oberösterreich,6,2,"389,1",129
Eisenstadt,Burgenland,"27,3",4,"327,9",48
Eisenstadt-Umgebung,Burgenland,"37,3",16,"298,2",128
Feldkirch,Vorarlberg,"124,1",133,"551,5",591
Feldkirchen,Kärnten,"3,3",1,"123,6",37
Freistadt,Oberösterreich,39,26,"492,3",328
Gänserndorf,Niederöstereich,"72,3",75,"476,4",494
Gmünd,Niederöstereich,"97,9",36,"369,8",136
Gmunden,Oberösterreich,"84,6",86,365,371
Graz,Steiermark,37,107,"471,6",1.362
Graz-Umgebung,Steiermark,"26,6",41,"323,5",499
Grieskirchen,Oberösterreich,"23,2",15,"315,2",204
Güssing,Burgenland,"69,8",18,376,97
Hallein,Salzburg,"132,5",80,"483,7",292
Hartberg-Fürstenfeld,Steiermark,"13,2",12,"453,5",411
Hermagor,Kärnten,"71,3",13,"312,8",57
Hollabrunn,Niederöstereich,"62,9",32,"228,1",116
Horn,Niederöstereich,"28,9",9,"395,6",123
Imst,Tirol,"63,3",38,"764,3",459
Innsbruck-Land,Tirol,"89,2",160,"601,7",1.079
Innsbruck-Stadt,Tirol,"160,5",212,"1.092,30",1.443
Jennersdorf,Burgenland,0,0,"111,3",19
Kirchdorf an der Krems,Oberösterreich,"15,8",9,"265,5",151
Kitzbühel,Tirol,25,16,"754,5",482
Klagenfurt Land,Kärnten,"25,1",15,"183,9",110
Klagenfurt Stadt,Kärnten,"20,8",21,"225,2",227
Korneuburg,Niederöstereich,"84,7",77,"540,2",491
Krems (Land),Niederöstereich,"81,3",46,"607,8",344
Krems an der Donau,Niederöstereich,"64,3",16,"574,9",143
Kufstein,Tirol,"58,4",64,"912,6",1.001
Landeck,Tirol,"92,4",41,"2.689,20",1.193
Leibnitz,Steiermark,"14,5",12,"334,6",276
Leoben,Steiermark,"56,6",34,"214,8",129
Lienz,Tirol,"4,1",2,"379,5",185
Liezen,Steiermark,"36,3",29,"269,1",215
Lilienfeld,Niederöstereich,"42,6",11,"418,4",108
Linz,Oberösterreich,87,179,735,1.512
Linz-Land,Oberösterreich,"73,2",110,"688,7",1.035
Mattersburg,Burgenland,"35,1",14,"380,7",152
Melk,Niederöstereich,50,39,"496,4",387
Mistelbach,Niederöstereich,"72,9",55,"487,5",368
Mödling,Niederöstereich,"94,1",112,"551,3",656
Murau,Steiermark,"10,8",3,"144,6",40
Murtal,Steiermark,"23,6",17,"186,1",134
Neunkirchen,Niederöstereich,"48,7",42,"594,5",513
Neusiedl am See,Burgenland,"99,1",59,"414,8",247
Oberpullendorf,Burgenland,"69,3",26,"231,9",87
Oberwart,Burgenland,"46,2",25,"453,1",245
Perg,Oberösterreich,"33,6",23,"686,5",470
Reutte,Tirol,"12,2",4,"376,5",123
Ried im Innkreis,Oberösterreich,"91,5",56,"501,6",307
Rohrbach,Oberösterreich,"95,5",54,"511,3",289
Rust,Burgenland,0,0,"154,6",3
Salzburg,Salzburg,"49,3",76,"396,9",612
Salzburg-Umgebung,Salzburg,"50,6",77,"355,9",542
Sankt Johann im Pongau,Salzburg,"54,6",44,"778,2",627
Sankt Pölten,Niederöstereich,"139,9",77,"572,3",315
Sankt Pölten (Land),Niederöstereich,"72,5",95,"470,8",617
Sankt Veit an der Glan,Kärnten,"42,2",23,"183,3",100
Schärding,Oberösterreich,"43,6",25,"265,2",152
Scheibbs,Niederöstereich,"16,9",7,"408,2",169
Schwaz,Tirol,"103,7",87,"906,1",760
Spittal an der Drau,Kärnten,"10,5",8,"115,7",88
Steyr,Oberösterreich,34,13,"479,1",183
Steyr-Land,Oberösterreich,"26,5",16,"478,3",289
Südoststeiermark,Steiermark,7,6,"116,4",100
Tamsweg,Salzburg,"59,1",12,"231,3",47
Tulln,Niederöstereich,"58,8",61,"411,5",427
Urfahr-Umgebung,Oberösterreich,"58,5",50,"580,1",496
Villach Land,Kärnten,"10,8",7,"197,9",128
Villach Stadt,Kärnten,"30,5",19,196,122
Vöcklabruck,Oberösterreich,"77,8",106,411,560
Voitsberg,Steiermark,45,23,"338,1",173
Völkermarkt,Kärnten,"114,6",48,"300,9",126
Waidhofen an der Thaya,Niederöstereich,85,22,"610,3",158
Waidhofen an der Ybbs,Niederöstereich,"8,9",1,"275,3",31
Weiz,Steiermark,"18,8",17,"337,6",305
Wels,Oberösterreich,"92,3",57,"685,3",423
Wels-Land,Oberösterreich,"35,6",26,"451,5",330
Wien,Wien,153,#ERROR!,"1.020,70",19.368
Wiener Neustadt,Niederöstereich,"66,3",30,"605,2",274
Wiener Neustadt (Land),Niederöstereich,"43,6",34,"373,1",291
Wolfsberg,Kärnten,"5,7",3,"168,8",89
Zell am See,Salzburg,"22,9",20,550,481
Zwettl,Niederöstereich,"47,4",20,"459,5",194
