Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Urfahr-Umgebung,Oberösterreich,"27,8",24,"7153,70",6169
Villach Land,Kärnten,"49,3",32,"6947,00",4510
Villach Stadt,Kärnten,"17,4",11,"6251,20",3953
Vöcklabruck,Oberösterreich,"18,8",26,"8394,60",11584
Voitsberg,Steiermark,"19,6",10,"6787,40",3458
Völkermarkt,Kärnten,12,5,"8875,60",3713
Waidhofen an der Thaya,Niederösterreich,"19,6",5,"6615,50",1689
Waidhofen an der Ybbs,Niederösterreich,9,1,"8227,10",916
Weiz,Steiermark,"8,8",8,"6853,60",6231
Wels,Oberösterreich,"36,7",23,"9096,00",5699
Wels-Land,Oberösterreich,"26,8",20,"7710,50",5750
Wien,Wien,"37,9",728,"7320,90",140631
Wiener Neustadt,Niederösterreich,"12,9",6,"8440,20",3921
Wiener Neustadt (Land),Niederösterreich,"12,7",10,"6714,90",5307
Wolfsberg,Kärnten,"13,3",7,"6681,50",3507
Zell am See,Salzburg,"162,2",143,"8490,60",7486
Zwettl,Niederösterreich,"2,4",1,"8021,10",3355
