Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"36,9",43,"8475,80",9876
Baden,Niederösterreich,"45,7",67,"6690,20",9818
Bludenz,Vorarlberg,64,41,"6461,10",4142
Braunau am Inn,Oberösterreich,"52,1",55,"8551,20",9026
Bregenz,Vorarlberg,"107,4",145,"7122,90",9615
Bruck an der Leitha,Niederösterreich,"39,5",41,"5812,90",6030
Bruck-Mürzzuschlag,Steiermark,"44,6",44,"6099,50",6020
Deutschlandsberg,Steiermark,"55,9",34,"6612,80",4025
Dornbirn,Vorarlberg,"82,3",74,"8378,20",7533
Eferding,Oberösterreich,"87,4",29,"8397,10",2786
Eisenstadt,Burgenland,"20,2",3,"6634,70",983
Eisenstadt-Umgebung,Burgenland,"32,4",14,"5426,00",2346
Feldkirch,Vorarlberg,"80,5",87,"7550,00",8164
Feldkirchen,Kärnten,"53,5",16,"7986,10",2388
Freistadt,Oberösterreich,"59,8",40,"8199,10",5482
Gänserndorf,Niederösterreich,"69,7",73,"5544,80",5810
Gmünd,Niederösterreich,"62,9",23,"7386,50",2700
Gmunden,Oberösterreich,55,56,"7617,40",7759
Graz,Steiermark,"57,4",167,"5516,50",16057
Graz-Umgebung,Steiermark,"39,7",62,"5553,30",8667
Grieskirchen,Oberösterreich,"38,5",25,"7996,90",5188
Güssing,Burgenland,"23,3",6,"7082,00",1820
Hallein,Salzburg,"70,7",43,"10911,80",6637
Hartberg-Fürstenfeld,Steiermark,"73,9",67,"8027,10",7273
Hermagor,Kärnten,"33,2",6,"10413,20",1880
Hollabrunn,Niederösterreich,"33,3",17,"5081,00",2593
Horn,Niederösterreich,"29,1",9,"4910,10",1519
Imst,Tirol,"170,3",103,"8565,70",5180
Innsbruck-Land,Tirol,"97,5",176,"7540,50",13607
Innsbruck-Stadt,Tirol,"71,2",94,"7249,10",9566
Jennersdorf,Burgenland,"29,2",5,"7592,00",1298
Kirchdorf an der Krems,Oberösterreich,"77,1",44,"7373,30",4208
Kitzbühel,Tirol,"85,7",55,"6947,40",4458
Klagenfurt Land,Kärnten,"31,7",19,"6933,40",4161
Klagenfurt Stadt,Kärnten,"40,5",41,"6104,60",6184
Korneuburg,Niederösterreich,"36,2",33,"4728,60",4315
Krems (Land),Niederösterreich,"33,6",19,"5810,20",3282
Krems an der Donau,Niederösterreich,20,5,"5468,10",1369
Kufstein,Tirol,"31,7",35,"8444,30",9313
Landeck,Tirol,"90,1",40,"8216,60",3647
Leibnitz,Steiermark,"54,3",46,"6923,40",5868
Leoben,Steiermark,"48,6",29,"5604,70",3346
Lienz,Tirol,"51,3",25,"10831,40",5279
Liezen,Steiermark,"43,9",35,"6814,60",5428
Lilienfeld,Niederösterreich,78,20,"6419,80",1647
Linz,Oberösterreich,"64,4",133,"6566,00",13565
Linz-Land,Oberösterreich,"42,3",64,"6668,40",10094
Mattersburg,Burgenland,"54,9",22,"5659,10",2266
Melk,Niederösterreich,"39,6",31,"7314,10",5719
Mistelbach,Niederösterreich,"23,8",18,"4924,30",3724
Mödling,Niederösterreich,"28,5",34,"5340,20",6361
Murau,Steiermark,"72,6",20,"7167,00",1974
Murtal,Steiermark,"94,8",68,"6996,00",5016
Neunkirchen,Niederösterreich,"16,2",14,"6842,50",5908
Neusiedl am See,Burgenland,"38,3",23,"5410,90",3246
Oberpullendorf,Burgenland,"10,7",4,"5930,30",2217
Oberwart,Burgenland,"36,9",20,"6678,10",3619
Perg,Oberösterreich,"73,9",51,"8421,30",5808
Reutte,Tirol,"39,6",13,"6111,80",2007
Ried im Innkreis,Oberösterreich,"69,7",43,"9520,20",5873
Rohrbach,Oberösterreich,"21,2",12,"9012,30",5096
Rust,Burgenland,0,±0,"3787,90",75
Salzburg,Salzburg,"32,9",51,"7497,70",11623
Salzburg-Umgebung,Salzburg,"35,8",55,"8037,60",12337
