Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;1063;11;6
Rust(Stadt);102;2000;84;0;1
Eisenstadt-Umgebung;103;43861;2672;26;36
Güssing;104;25770;2001;58;14
Jennersdorf;105;17109;1344;26;5
Mattersburg;106;40316;2696;34;55
Neusiedl am See;107;60397;3530;45;31
Oberpullendorf;108;37453;2504;41;20
Oberwart;109;54209;3921;95;22
Klagenfurt Stadt;201;101765;7049;162;125
Villach Stadt;202;63236;4376;69;54
Hermagor;203;18052;2018;30;22
Klagenfurt Land;204;60503;4466;69;54
Sankt Veit an der Glan;205;53880;4333;102;64
Spittal an der Drau;206;75628;6584;124;127
Villach Land;207;64920;4853;89;66
Völkermarkt;208;41834;3844;64;11
Wolfsberg;209;52488;3708;73;37
Feldkirchen;210;29783;2654;53;21
Krems an der Donau(Stadt);301;24837;1701;31;38
Sankt Pölten(Stadt);302;55878;4509;63;75
Waidhofen an der Ybbs(Stadt);303;11134;987;15;19
Wiener Neustadt(Stadt);304;46456;4436;88;97
Amstetten;305;116592;11070;133;189
Baden;306;147113;11396;138;136
Bruck an der Leitha;307;105507;7020;94;127
Gänserndorf;308;105824;6794;73;94
Gmünd;309;36275;2889;44;40
Hollabrunn;310;51332;2859;55;28
Horn;311;30838;1768;27;36
Korneuburg;312;91777;4998;52;71
Krems(Land);313;56559;3773;41;71
Lilienfeld;314;25474;1978;50;74
Melk;315;78281;6473;105;136
Mistelbach;316;75655;4131;34;56
Mödling;317;119240;7339;126;94
Neunkirchen;318;86323;6682;104;70
Sankt Pölten(Land);319;132064;9038;141;166
Scheibbs;320;41567;4251;46;79
Tulln;321;105762;6198;97;95
Waidhofen an der Thaya;322;25531;1796;14;24
Wiener Neustadt(Land);323;79033;5981;96;117
Zwettl;325;41827;3541;39;31
Linz(Stadt);401;206537;16846;239;372
Steyr(Stadt);402;37952;2928;21;95
Wels(Stadt);403;62654;6781;86;116
Braunau am Inn;404;106492;11000;114;321
Eferding;405;33368;3241;37;40
Freistadt;406;66922;5941;94;115
Gmunden;407;102102;8779;115;166
Grieskirchen;408;65137;5810;74;71
Kirchdorf an der Krems;409;57163;4942;86;119
Linz-Land;410;152391;12273;96;291
Perg;411;69241;6541;77;99
Ried im Innkreis;412;61850;6864;103;201
Rohrbach;413;56623;5476;97;54
Schärding;414;57438;5821;72;126
Steyr-Land;415;60936;4872;71;108
Urfahr-Umgebung;416;86235;6750;76;96
Vöcklabruck;417;137993;12942;165;191
Wels-Land;418;74574;6677;65;143
Salzburg(Stadt);501;155416;13997;146;272
Hallein;502;60992;7310;68;78
Salzburg-Umgebung;503;154624;14068;130;243
Sankt Johann im Pongau;504;81392;10458;114;68
Tamsweg;505;20118;2575;43;31
Zell am See;506;88168;8298;110;67
Graz(Stadt);601;291134;19717;323;415
Deutschlandsberg;603;60871;4407;112;39
Graz-Umgebung;606;157853;9957;255;154
Leibnitz;610;85294;6305;112;57
Leoben;611;59151;3611;113;35
Liezen;612;79592;6109;116;65
Murau;614;27449;2116;30;15
Voitsberg;616;50947;3740;122;39
Weiz;617;90916;6762;149;121
Murtal;620;71356;5496;173;46
Bruck-Mürzzuschlag;621;98054;6620;252;73
Hartberg-Fürstenfeld;622;90619;7851;192;65
Südoststeiermark;623;83841;6381;174;73
Innsbruck-Stadt;701;131059;10904;107;130
Imst;702;60922;5854;40;48
Innsbruck-Land;703;181698;15179;138;188
Kitzbühel;704;64676;4958;43;34
Kufstein;705;111080;10412;140;183
Landeck;706;44346;3918;49;21
Lienz;707;48814;6218;43;30
Reutte;708;33054;2332;6;28
Schwaz;709;84456;9383;132;48
Bludenz;801;64368;4772;50;49
Bregenz;802;135310;11244;110;147
Dornbirn;803;90502;8600;80;96
Feldkirch;804;109057;9255;78;83
Wien;900;1920949;163660;2421;3449
