Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;10047;25;75
Rust(Stadt);102;2021;1260;5;16
Eisenstadt-Umgebung;103;44488;28396;75;159
Güssing;104;25809;16057;101;109
Jennersdorf;105;17216;9824;44;51
Mattersburg;106;40731;25805;87;101
Neusiedl am See;107;61358;40106;85;180
Oberpullendorf;108;37556;23585;68;74
Oberwart;109;54682;33135;144;135
Klagenfurt Stadt;201;103297;57471;300;152
Villach Stadt;202;64125;34873;174;71
Hermagor;203;18069;10518;66;48
Klagenfurt Land;204;61114;34953;127;96
Sankt Veit an der Glan;205;53953;32104;167;57
Spittal an der Drau;206;75725;43677;276;155
Villach Land;207;65635;37739;205;53
Völkermarkt;208;41947;25767;121;55
Wolfsberg;209;52352;29756;201;61
Feldkirchen;210;29949;16965;83;29
Krems an der Donau(Stadt);301;24930;15019;75;77
Sankt Pölten(Stadt);302;56697;36174;146;160
Waidhofen an der Ybbs(Stadt);303;11187;7796;58;10
Wiener Neustadt(Stadt);304;47407;29932;215;124
Amstetten;305;117442;86227;309;279
Baden;306;148765;94759;358;520
Bruck an der Leitha;307;107297;69413;220;454
Gänserndorf;308;107504;66635;212;344
Gmünd;309;36152;21941;157;107
Hollabrunn;310;51879;31169;109;129
Horn;311;30875;18402;60;92
Korneuburg;312;92442;59222;145;414
Krems(Land);313;56840;37119;106;157
Lilienfeld;314;25491;17017;110;34
Melk;315;78779;57209;401;208
Mistelbach;316;76641;47208;107;327
Mödling;317;120412;75968;295;533
Neunkirchen;318;87048;55319;250;224
Sankt Pölten(Land);319;133497;90286;336;464
Scheibbs;320;41711;30481;96;73
Tulln;321;107723;68006;214;405
Waidhofen an der Thaya;322;25644;16273;80;87
Wiener Neustadt(Land);323;80020;52056;217;186
Zwettl;325;41757;28822;84;78
Linz(Stadt);401;208445;121417;462;569
Steyr(Stadt);402;37915;22244;76;75
Wels(Stadt);403;63542;38650;163;141
Braunau am Inn;404;108388;74791;266;248
Eferding;405;33715;22402;79;94
Freistadt;406;67638;46862;192;161
Gmunden;407;102765;68368;252;294
Grieskirchen;408;65929;46145;152;210
Kirchdorf an der Krems;409;57882;38002;160;142
Linz-Land;410;154320;97097;290;432
Perg;411;69905;48585;152;192
Ried im Innkreis;412;62535;43379;170;262
Rohrbach;413;57034;39263;164;167
Schärding;414;57750;38845;156;139
Steyr-Land;415;61494;41621;154;180
Urfahr-Umgebung;416;87466;60118;160;235
Vöcklabruck;417;139989;96700;336;343
Wels-Land;418;75514;52159;120;285
Salzburg(Stadt);501;155743;99942;325;452
Hallein;502;61262;44848;144;126
Salzburg-Umgebung;503;155982;114154;314;415
Sankt Johann im Pongau;504;81962;56263;184;198
Tamsweg;505;20327;13664;68;30
Zell am See;506;89017;55378;196;210
Graz(Stadt);601;293929;167049;582;817
Deutschlandsberg;603;61092;35546;180;90
Graz-Umgebung;606;161131;96211;432;427
Leibnitz;610;86399;51561;192;205
Leoben;611;59341;30574;193;79
Liezen;612;79739;45264;226;109
Murau;614;27343;14861;59;23
Voitsberg;616;51165;27757;190;88
Weiz;617;91844;55442;259;115
Murtal;620;71398;38282;293;77
Bruck-Mürzzuschlag;621;98394;50208;357;126
Hartberg-Fürstenfeld;622;91091;53688;302;156
Südoststeiermark;623;84024;48824;295;123
Innsbruck-Stadt;701;130599;83312;254;353
Imst;702;61843;41952;95;100
Innsbruck-Land;703;183827;121434;285;513
Kitzbühel;704;65482;40868;98;175
Kufstein;705;112301;73838;245;254
Landeck;706;44681;31544;92;148
Lienz;707;48854;33199;146;53
Reutte;708;33427;21186;29;40
Schwaz;709;85478;52727;218;211
Bludenz;801;64943;42525;96;97
Bregenz;802;136369;84416;238;272
Dornbirn;803;91344;58212;170;205
Feldkirch;804;110547;71393;177;151
Wien;900;1951354;1326109;4603;8764
