Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;14895;3599;13;296
Rust(Stadt);102;2000;362;1;26
Eisenstadt-Umgebung;103;43861;10160;41;863
Güssing;104;25770;6506;72;442
Jennersdorf;105;17109;4070;31;346
Mattersburg;106;40316;10167;58;788
Neusiedl am See;107;60397;14737;59;1283
Oberpullendorf;108;37453;8801;50;940
Oberwart;109;54209;13916;103;1401
Klagenfurt Stadt;201;101765;28497;203;1750
Villach Stadt;202;63236;18344;122;1018
Hermagor;203;18052;5758;38;305
Klagenfurt Land;204;60503;17906;86;1182
Sankt Veit an der Glan;205;53880;15152;129;1201
Spittal an der Drau;206;75628;24979;174;1391
Villach Land;207;64920;20258;137;1262
Völkermarkt;208;41834;14013;86;840
Wolfsberg;209;52488;15639;132;1283
Feldkirchen;210;29783;9402;70;453
Krems an der Donau(Stadt);301;24837;6179;38;524
Sankt Pölten(Stadt);302;55878;15622;89;1172
Waidhofen an der Ybbs(Stadt);303;11134;3845;24;252
Wiener Neustadt(Stadt);304;46456;14137;121;978
Amstetten;305;116592;43724;154;3770
Baden;306;147113;40992;207;3224
Bruck an der Leitha;307;105507;27445;107;2410
Gänserndorf;308;105824;24642;90;2119
Gmünd;309;36275;9709;73;998
Hollabrunn;310;51332;11254;67;1063
Horn;311;30838;7137;33;789
Korneuburg;312;91777;21381;73;1829
Krems(Land);313;56559;15450;49;1480
Lilienfeld;314;25474;7891;56;751
Melk;315;78281;28126;142;2448
Mistelbach;316;75655;17175;43;1922
Mödling;317;119240;28416;151;2433
Neunkirchen;318;86323;25499;131;2054
Sankt Pölten(Land);319;132064;38431;187;3405
Scheibbs;320;41567;15964;71;1433
Tulln;321;105762;24223;111;2192
Waidhofen an der Thaya;322;25531;7082;28;675
Wiener Neustadt(Land);323;79033;23584;135;2170
Zwettl;325;41827;13413;55;1000
Linz(Stadt);401;206537;59424;328;3597
Steyr(Stadt);402;37952;11354;50;717
Wels(Stadt);403;62654;21221;122;1264
Braunau am Inn;404;106492;41251;194;2339
Eferding;405;33368;10786;57;837
Freistadt;406;66922;24572;120;2125
Gmunden;407;102102;35610;172;2487
Grieskirchen;408;65137;23547;114;1672
Kirchdorf an der Krems;409;57163;18786;111;1449
Linz-Land;410;152391;48752;191;3032
Perg;411;69241;24243;116;1831
Ried im Innkreis;412;61850;22792;125;1586
Rohrbach;413;56623;21201;126;1339
Schärding;414;57438;19923;116;1287
Steyr-Land;415;60936;20180;116;1598
Urfahr-Umgebung;416;86235;28432;100;2155
Vöcklabruck;417;137993;50948;252;3394
Wels-Land;418;74574;26997;95;2015
Salzburg(Stadt);501;155416;49442;221;2945
Hallein;502;60992;26602;93;1292
Salzburg-Umgebung;503;154624;58812;210;4052
Sankt Johann im Pongau;504;81392;35819;136;1495
Tamsweg;505;20118;8403;52;472
Zell am See;506;88168;33533;143;2103
Graz(Stadt);601;291134;73122;415;5353
Deutschlandsberg;603;60871;16363;135;1490
Graz-Umgebung;606;157853;41913;318;3344
Leibnitz;610;85294;24608;145;1934
Leoben;611;59151;13918;142;1127
Liezen;612;79592;23832;159;1404
Murau;614;27449;7094;40;640
Voitsberg;616;50947;14107;147;1201
Weiz;617;90916;28267;194;2172
Murtal;620;71356;20651;224;1684
Bruck-Mürzzuschlag;621;98054;24680;284;1740
Hartberg-Fürstenfeld;622;90619;27730;225;2296
Südoststeiermark;623;83841;23006;219;2016
Innsbruck-Stadt;701;131059;41740;145;2755
Imst;702;60922;25120;54;1553
Innsbruck-Land;703;181698;63002;177;4784
Kitzbühel;704;64676;24387;53;1383
Kufstein;705;111080;44317;170;2456
Landeck;706;44346;19499;60;1042
Lienz;707;48814;19430;73;1199
Reutte;708;33054;10471;13;686
Schwaz;709;84456;31781;143;1964
Bludenz;801;64368;22710;74;1504
Bregenz;802;135310;44109;174;2989
Dornbirn;803;90502;31636;117;2276
Feldkirch;804;109057;36517;127;2522
Wien;900;1920949;575583;3060;37353
