Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8291;24;56
Rust(Stadt);102;2021;1009;4;6
Eisenstadt-Umgebung;103;44488;23853;72;197
Güssing;104;25809;13470;100;62
Jennersdorf;105;17216;8537;43;40
Mattersburg;106;40731;21378;84;192
Neusiedl am See;107;61358;33532;87;521
Oberpullendorf;108;37556;19679;63;187
Oberwart;109;54682;27702;146;200
Klagenfurt Stadt;201;103297;48228;284;419
Villach Stadt;202;64125;29888;173;155
Hermagor;203;18069;9184;62;31
Klagenfurt Land;204;61114;29876;128;211
Sankt Veit an der Glan;205;53953;27155;166;218
Spittal an der Drau;206;75725;38541;267;237
Villach Land;207;65635;32621;197;213
Völkermarkt;208;41947;22404;121;153
Wolfsberg;209;52352;26146;182;151
Feldkirchen;210;29949;14955;83;103
Krems an der Donau(Stadt);301;24930;12585;73;85
Sankt Pölten(Stadt);302;56697;30190;144;275
Waidhofen an der Ybbs(Stadt);303;11187;6809;41;65
Wiener Neustadt(Stadt);304;47407;25642;190;170
Amstetten;305;117442;75337;309;568
Baden;306;148765;79692;331;493
Bruck an der Leitha;307;107297;57659;216;526
Gänserndorf;308;107504;54952;183;472
Gmünd;309;36152;18876;153;87
Hollabrunn;310;51879;25860;97;239
Horn;311;30875;15564;60;86
Korneuburg;312;92442;47643;142;410
Krems(Land);313;56840;31406;102;176
Lilienfeld;314;25491;14889;113;83
Melk;315;78779;48967;307;557
Mistelbach;316;76641;38695;102;275
Mödling;317;120412;61994;272;492
Neunkirchen;318;87048;46946;248;346
Sankt Pölten(Land);319;133497;74594;318;644
Scheibbs;320;41711;26831;95;219
Tulln;321;107723;55320;210;465
Waidhofen an der Thaya;322;25644;13713;72;131
Wiener Neustadt(Land);323;80020;44351;199;248
Zwettl;325;41757;25066;84;149
Linz(Stadt);401;208445;103597;444;629
Steyr(Stadt);402;37915;18950;69;145
Wels(Stadt);403;63542;33900;156;205
Braunau am Inn;404;108388;65781;255;285
Eferding;405;33715;19055;73;132
Freistadt;406;67638;40825;188;321
Gmunden;407;102765;58831;236;271
Grieskirchen;408;65929;39598;147;236
Kirchdorf an der Krems;409;57882;32620;150;219
Linz-Land;410;154320;82964;282;445
Perg;411;69905;42118;152;291
Ried im Innkreis;412;62535;37744;168;178
Rohrbach;413;57034;34186;158;163
Schärding;414;57750;33554;155;121
Steyr-Land;415;61494;35385;148;209
Urfahr-Umgebung;416;87466;50884;155;314
Vöcklabruck;417;139989;84092;333;482
Wels-Land;418;75514;44713;116;229
Salzburg(Stadt);501;155743;86912;299;432
Hallein;502;61262;39668;144;169
Salzburg-Umgebung;503;155982;99726;305;414
Sankt Johann im Pongau;504;81962;50886;188;226
Tamsweg;505;20327;12174;67;62
Zell am See;506;89017;49323;188;212
Graz(Stadt);601;293929;141871;547;1037
Deutschlandsberg;603;61092;31140;179;164
Graz-Umgebung;606;161131;81508;419;529
Leibnitz;610;86399;44191;185;260
Leoben;611;59341;26308;187;150
Liezen;612;79739;39957;220;228
Murau;614;27343;13056;60;88
Voitsberg;616;51165;24216;181;112
Weiz;617;91844;49004;254;233
Murtal;620;71398;33738;274;199
Bruck-Mürzzuschlag;621;98394;43850;357;227
Hartberg-Fürstenfeld;622;91091;46802;306;228
Südoststeiermark;623;84024;42741;293;186
Innsbruck-Stadt;701;130599;71231;235;395
Imst;702;61843;37088;88;164
Innsbruck-Land;703;183827;104157;271;541
Kitzbühel;704;65482;35846;98;166
Kufstein;705;112301;65235;239;296
Landeck;706;44681;28035;87;112
Lienz;707;48854;29112;140;166
Reutte;708;33427;18671;28;97
Schwaz;709;85478;46912;214;274
Bludenz;801;64943;38094;94;115
Bregenz;802;136369;75747;231;258
Dornbirn;803;91344;51966;166;208
Feldkirch;804;110547;63360;172;249
Wien;900;1951354;1114657;4211;8766
