Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8995;24;166
Rust(Stadt);102;2021;1084;4;14
Eisenstadt-Umgebung;103;44488;25575;73;409
Güssing;104;25809;14552;100;258
Jennersdorf;105;17216;9166;43;145
Mattersburg;106;40731;23410;83;369
Neusiedl am See;107;61358;35856;87;512
Oberpullendorf;108;37556;21493;64;273
Oberwart;109;54682;30159;145;499
Klagenfurt Stadt;201;103297;53214;292;1030
Villach Stadt;202;64125;32644;174;515
Hermagor;203;18069;9929;62;144
Klagenfurt Land;204;61114;32766;127;551
Sankt Veit an der Glan;205;53953;30476;167;656
Spittal an der Drau;206;75725;41621;274;590
Villach Land;207;65635;35488;198;512
Völkermarkt;208;41947;24512;122;309
Wolfsberg;209;52352;28181;190;358
Feldkirchen;210;29949;16265;83;213
Krems an der Donau(Stadt);301;24930;13654;74;231
Sankt Pölten(Stadt);302;56697;32692;144;527
Waidhofen an der Ybbs(Stadt);303;11187;7364;41;75
Wiener Neustadt(Stadt);304;47407;27336;197;365
Amstetten;305;117442;81114;311;1048
Baden;306;148765;85661;331;1219
Bruck an der Leitha;307;107297;62198;216;902
Gänserndorf;308;107504;59193;185;897
Gmünd;309;36152;20392;157;316
Hollabrunn;310;51879;27794;102;401
Horn;311;30875;16860;60;310
Korneuburg;312;92442;52095;145;1041
Krems(Land);313;56840;34071;105;541
Lilienfeld;314;25491;15968;113;181
Melk;315;78779;53067;327;790
Mistelbach;316;76641;41929;103;655
Mödling;317;120412;67447;273;1092
Neunkirchen;318;87048;50799;248;784
Sankt Pölten(Land);319;133497;81359;324;1276
Scheibbs;320;41711;28673;94;380
Tulln;321;107723;60385;209;1006
Waidhofen an der Thaya;322;25644;14873;73;186
Wiener Neustadt(Land);323;80020;47622;204;667
Zwettl;325;41757;26988;85;368
Linz(Stadt);401;208445;113038;455;2082
Steyr(Stadt);402;37915;20555;71;363
Wels(Stadt);403;63542;36427;157;497
Braunau am Inn;404;108388;71426;261;961
Eferding;405;33715;21036;77;335
Freistadt;406;67638;44291;189;704
Gmunden;407;102765;64122;239;931
Grieskirchen;408;65929;43568;146;629
Kirchdorf an der Krems;409;57882;35650;153;561
Linz-Land;410;154320;90840;291;1504
Perg;411;69905;46019;151;713
Ried im Innkreis;412;62535;41127;169;677
Rohrbach;413;57034;36997;160;549
Schärding;414;57750;37007;155;446
Steyr-Land;415;61494;38938;151;696
Urfahr-Umgebung;416;87466;56382;157;1163
Vöcklabruck;417;139989;91527;336;1531
Wels-Land;418;75514;48738;118;750
Salzburg(Stadt);501;155743;93826;304;1185
Hallein;502;61262;42776;143;563
Salzburg-Umgebung;503;155982;108322;308;1418
Sankt Johann im Pongau;504;81962;54063;188;464
Tamsweg;505;20327;13077;67;156
Zell am See;506;89017;52878;188;737
Graz(Stadt);601;293929;154785;558;2499
Deutschlandsberg;603;61092;33568;179;541
Graz-Umgebung;606;161131;89251;422;1595
Leibnitz;610;86399;48121;187;745
Leoben;611;59341;28803;189;454
Liezen;612;79739;43162;224;775
Murau;614;27343;14235;60;414
Voitsberg;616;51165;26155;185;430
Weiz;617;91844;52290;255;671
Murtal;620;71398;36152;278;541
Bruck-Mürzzuschlag;621;98394;47121;354;709
Hartberg-Fürstenfeld;622;91091;50062;308;771
Südoststeiermark;623;84024;45787;293;566
Innsbruck-Stadt;701;130599;77645;239;1141
Imst;702;61843;39825;90;516
Innsbruck-Land;703;183827;114002;273;1862
Kitzbühel;704;65482;39099;99;544
Kufstein;705;112301;70879;243;827
Landeck;706;44681;29883;89;340
Lienz;707;48854;31875;143;388
Reutte;708;33427;20098;28;239
Schwaz;709;85478;50413;213;583
Bludenz;801;64943;40727;95;432
Bregenz;802;136369;80083;232;965
Dornbirn;803;91344;54870;168;651
Feldkirch;804;110547;67942;173;776
Wien;900;1951354;1195502;4309;14815
