Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"94,4",110,"6601,40",7692
Baden,Niederösterreich,"327,1",480,"5005,80",7346
Bludenz,Vorarlberg,"65,5",42,"5529,80",3545
Braunau am Inn,Oberösterreich,"258,6",273,"6210,20",6555
Bregenz,Vorarlberg,"54,1",73,"5479,00",7396
Bruck an der Leitha,Niederösterreich,"297,9",309,"4235,80",4394
Bruck-Mürzzuschlag,Steiermark,"142,9",141,"5091,30",5025
Deutschlandsberg,Steiermark,"169,2",103,"4800,60",2922
Dornbirn,Vorarlberg,"54,5",49,"6876,70",6183
Eferding,Oberösterreich,"156,7",52,"7086,00",2351
Eisenstadt,Burgenland,"222,7",33,"4636,90",687
Eisenstadt-Umgebung,Burgenland,"256,7",111,"4066,10",1758
Feldkirch,Vorarlberg,"96,2",104,"6122,10",6620
Feldkirchen,Kärnten,"190,6",57,"6026,40",1802
Freistadt,Oberösterreich,"189,9",127,"6537,40",4371
Gänserndorf,Niederösterreich,"203,3",213,"4057,90",4252
Gmünd,Niederösterreich,"273,6",100,"5736,90",2097
Gmunden,Oberösterreich,"176,7",180,"6126,10",6240
Graz,Steiermark,"142,9",416,"4201,00",12228
Graz-Umgebung,Steiermark,"126,9",198,"4226,30",6596
Grieskirchen,Oberösterreich,"90,9",59,"6864,00",4453
Güssing,Burgenland,"303,5",78,"5731,70",1473
Hallein,Salzburg,222,135,"8833,70",5373
Hartberg-Fürstenfeld,Steiermark,"246,1",223,"6133,10",5557
Hermagor,Kärnten,"282,5",51,"9571,30",1728
Hollabrunn,Niederösterreich,"174,4",89,"3791,70",1935
Horn,Niederösterreich,"268,3",83,"3365,00",1041
Imst,Tirol,"271,2",164,"6268,80",3791
Innsbruck-Land,Tirol,"111,9",202,"5805,90",10477
Innsbruck-Stadt,Tirol,"95,5",126,"5504,70",7264
Jennersdorf,Burgenland,"350,9",60,"6141,40",1050
Kirchdorf an der Krems,Oberösterreich,"329,4",188,"5649,10",3224
Kitzbühel,Tirol,"95,1",61,"5734,90",3680
Klagenfurt Land,Kärnten,195,117,"5522,00",3314
Klagenfurt Stadt,Kärnten,"192,5",195,"5045,40",5111
Korneuburg,Niederösterreich,"204,9",187,"3603,10",3288
Krems (Land),Niederösterreich,"182,3",103,"4654,20",2629
Krems an der Donau,Niederösterreich,"159,8",40,"4269,90",1069
Kufstein,Tirol,"110,6",122,"6826,70",7529
Landeck,Tirol,"105,9",47,"6943,60",3082
Leibnitz,Steiermark,"305,6",259,"5255,10",4454
Leoben,Steiermark,"154,1",92,"4470,70",2669
Lienz,Tirol,"371,4",181,"8034,80",3916
Liezen,Steiermark,"170,7",136,"5419,80",4317
Lilienfeld,Niederösterreich,"140,3",36,"4743,70",1217
Linz,Oberösterreich,"128,8",266,"5078,50",10492
Linz-Land,Oberösterreich,"120,2",182,"5170,70",7827
Mattersburg,Burgenland,"202,3",81,"4283,00",1715
Melk,Niederösterreich,"162,4",127,"5285,80",4133
Mistelbach,Niederösterreich,205,155,"3803,00",2876
Mödling,Niederösterreich,"187,2",223,"4018,00",4786
Murau,Steiermark,"156,1",43,"5137,40",1415
Murtal,Steiermark,"146,4",105,"5125,70",3675
Neunkirchen,Niederösterreich,"357,9",309,"5080,90",4387
Neusiedl am See,Burgenland,"223,4",134,"4195,70",2517
Oberpullendorf,Burgenland,"189,9",71,"4718,60",1764
Oberwart,Burgenland,"308,2",167,"4840,20",2623
Perg,Oberösterreich,"369,7",255,"6826,40",4708
Reutte,Tirol,"15,2",5,"4290,80",1409
Ried im Innkreis,Oberösterreich,"259,4",160,"7502,00",4628
Rohrbach,Oberösterreich,"169,8",96,"8211,20",4643
Rust,Burgenland,0,±0,"3484,80",69
Salzburg,Salzburg,"244,5",379,"5900,50",9147
Salzburg-Umgebung,Salzburg,"216,3",332,"6429,70",9869
Sankt Johann im Pongau,Salzburg,516,419,"10022,90",8138
Sankt Pölten,Niederösterreich,"257,6",143,"5157,30",2863
Sankt Pölten (Land),Niederösterreich,208,274,"4373,40",5761
Sankt Veit an der Glan,Kärnten,"186,4",101,"5933,30",3215
Schärding,Oberösterreich,"123,7",71,"7746,90",4446
Scheibbs,Niederösterreich,"229,4",95,"6703,00",2776
Schwaz,Tirol,121,102,"9716,70",8194
Spittal an der Drau,Kärnten,"224,1",170,"5340,90",4052
Steyr,Oberösterreich,"86,7",33,"4800,80",1827
Steyr-Land,Oberösterreich,"95,5",58,"5810,60",3528
Südoststeiermark,Steiermark,"192,8",162,"5575,00",4685
Tamsweg,Salzburg,"281,5",57,"10572,30",2141
Tulln,Niederösterreich,"150,1",157,"4044,20",4230
Urfahr-Umgebung,Oberösterreich,"148,8",128,"6174,10",5310
Villach Land,Kärnten,"270,8",175,"5362,30",3465
Villach Stadt,Kärnten,"214,7",135,"4525,90",2846
Vöcklabruck,Oberösterreich,"218,5",300,"6195,30",8506
Voitsberg,Steiermark,"162,6",83,"4743,00",2421
Völkermarkt,Kärnten,"234,1",98,"7144,90",2991
Waidhofen an der Thaya,Niederösterreich,"311,5",80,"5221,60",1341
Waidhofen an der Ybbs,Niederösterreich,"124,8",14,"6139,70",689
Weiz,Steiermark,"294,5",267,"4865,80",4411
Wels,Oberösterreich,"208,1",130,"6617,60",4134
Wels-Land,Oberösterreich,"292,8",216,"5665,70",4180
Wien,Wien,"259,5",#ERROR!,"5240,70",100159
Wiener Neustadt,Niederösterreich,"541,2",248,"6603,70",3026
Wiener Neustadt (Land),Niederösterreich,"454,6",356,"4897,40",3835
Wolfsberg,Kärnten,"121,7",64,"5409,90",2846
Zell am See,Salzburg,"184,9",162,"6686,20",5859
Zwettl,Niederösterreich,"138,1",58,"6225,70",2614
