Bezirk,Bundesland,Δ 7 Tage / 100.000 EW,Δ 7 Tage,Gesamt pro 100.000 EW,Gesamt
Amstetten,Niederösterreich,"375,90",438,"4452,50",5188
Baden,Niederösterreich,"146,50",215,"2597,60",3812
Bludenz,Vorarlberg,"162,20",104,"4096,30",2626
Braunau am Inn,Oberösterreich,"296,50",313,"3771,60",3981
Bregenz,Vorarlberg,"187,40",253,"4192,30",5659
Bruck an der Leitha,Niederösterreich,167,173,"2482,30",2575
Bruck-Mürzzuschlag,Steiermark,"300,90",297,"3384,10",3340
Deutschlandsberg,Steiermark,"345,00",210,"2472,60",1505
Dornbirn,Vorarlberg,"235,80",212,"5126,10",4609
Eferding,Oberösterreich,"205,00",68,"5853,30",1942
Eisenstadt,Burgenland,"74,20",11,"2915,80",432
Eisenstadt-Umgebung,Burgenland,"161,90",70,"2645,90",1144
Feldkirch,Vorarlberg,"228,40",247,"4427,00",4787
Feldkirchen,Kärnten,"351,10",105,"3571,70",1068
Freistadt,Oberösterreich,"245,30",164,"4979,00",3329
Gänserndorf,Niederösterreich,"114,50",120,"1852,40",1941
Gmünd,Niederösterreich,"249,00",91,"3693,30",1350
Gmunden,Oberösterreich,"355,40",362,"3886,70",3959
Graz,Steiermark,"181,40",528,"2841,20",8270
Graz-Umgebung,Steiermark,"203,80",318,"2745,60",4285
Grieskirchen,Oberösterreich,261,169,"5404,20",3506
Güssing,Burgenland,"151,80",39,"3190,80",820
Hallein,Salzburg,"471,90",287,"5361,40",3261
Hartberg-Fürstenfeld,Steiermark,"332,20",301,"3678,60",3333
Hermagor,Kärnten,"559,4",101,"3893,90",703
Hollabrunn,Niederösterreich,96,49,"2151,50",1098
Horn,Niederösterreich,"164,9",51,1852,573
Imst,Tirol,"228,2",138,"4496,10",2719
Innsbruck-Land,Tirol,"176,2",318,4688,8460
Innsbruck-Stadt,Tirol,"128,8",170,4619,6095
Jennersdorf,Burgenland,"122,8",21,"3357,30",574
Kirchdorf an der Krems,Oberösterreich,"289,1",165,"3639,30",2077
Kitzbühel,Tirol,"127,8",82,"3783,80",2428
Klagenfurt Land,Kärnten,"271,6",163,"3280,90",1969
Klagenfurt Stadt,Kärnten,"249,8",253,"3386,00",3430
Korneuburg,Niederösterreich,"98,6",90,2346,2141
Krems (Land),Niederösterreich,"141,6",80,"3202,50",1809
Krems an der Donau,Niederösterreich,"107,8",27,"3271,30",819
Kufstein,Tirol,146,161,"5389,60",5944
Landeck,Tirol,"196,00",87,"5179,60",2299
Leibnitz,Steiermark,223,189,"3215,10",2725
Leoben,Steiermark,"241,2",144,"3167,50",1891
Lienz,Tirol,"422,7",206,"4938,70",2407
Liezen,Steiermark,"170,7",136,"3192,60",2543
Lilienfeld,Niederösterreich,"183,20",47,"3449,60",885
Linz,Oberösterreich,198,409,"3893,60",8044
Linz-Land,Oberösterreich,"214,7",325,3946,5973
Mattersburg,Burgenland,"94,9",38,"2722,10",1090
Melk,Niederösterreich,"254,50",199,"3587,40",2805
Mistelbach,Niederösterreich,"105,8",80,"1865,80",1411
Mödling,Niederösterreich,"168,70",201,"2540,40",3026
Murau,Steiermark,"359,4",99,"3311,20",912
Murtal,Steiermark,"338,90",243,"3346,00",2399
Neunkirchen,Niederösterreich,"237,4",205,"2794,70",2413
Neusiedl am See,Burgenland,"126,70",76,"2390,40",1434
Oberpullendorf,Burgenland,"141,8",53,"3389,20",1267
Oberwart,Burgenland,"173,50",94,"3242,20",1757
Perg,Oberösterreich,"214,6",148,"4767,40",3288
Reutte,Tirol,"76,1",25,"2564,10",842
Ried im Innkreis,Oberösterreich,"275,6",170,"5511,40",3400
Rohrbach,Oberösterreich,"286,5",162,"6439,10",3641
Rust,Burgenland,0,±0,"2525,30",50
Salzburg,Salzburg,"279,3",433,"3620,20",5612
Salzburg-Umgebung,Salzburg,"321,2",493,"4142,90",6359
Sankt Johann im Pongau,Salzburg,"344,9",280,"5966,00",4844
Sankt Pölten,Niederösterreich,"239,6",133,"3709,00",2059
Sankt Pölten (Land),Niederösterreich,"179,9",237,"2928,70",3858
Sankt Veit an der Glan,Kärnten,"238,1",129,"3942,00",2136
Schärding,Oberösterreich,507,291,"5720,40",3283
Scheibbs,Niederösterreich,"188,3",78,"4520,20",1872
Schwaz,Tirol,"168,4",142,"7639,10",6442
Spittal an der Drau,Kärnten,"212,2",161,"2218,30",1683
Steyr,Oberösterreich,"218,1",83,"3794,40",1444
Steyr-Land,Oberösterreich,"304,7",185,"4578,60",2780
Südoststeiermark,Steiermark,"243,9",205,"3412,80",2868
Tamsweg,Salzburg,"503,7",102,"6320,70",1280
Tulln,Niederösterreich,"123,3",129,"2529,80",2646
Urfahr-Umgebung,Oberösterreich,"196,5",169,"5159,00",4437
Villach Land,Kärnten,"338,9",219,"3119,90",2016
Villach Stadt,Kärnten,"259,2",163,"2773,40",1744
Vöcklabruck,Oberösterreich,"367,1",504,"4332,90",5949
Voitsberg,Steiermark,"182,2",93,"3547,90",1811
Völkermarkt,Kärnten,"525,5",220,"4916,20",2058
Waidhofen an der Thaya,Niederösterreich,"151,9",39,"3068,30",788
Waidhofen an der Ybbs,Niederösterreich,"240,6",27,"3617,90",406
Weiz,Steiermark,"220,6",200,"2814,00",2551
Wels,Oberösterreich,"214,5",134,"4645,40",2902
Wels-Land,Oberösterreich,"234,5",173,"3774,90",2785
Wien,Wien,"154,8",#ERROR!,"3512,70",67134
Wiener Neustadt,Niederösterreich,"157,1",72,"3210,20",1471
Wiener Neustadt (Land),Niederösterreich,"122,6",96,"2428,90",1902
Wolfsberg,Kärnten,"323,2",170,"3990,00",2099
Zell am See,Salzburg,"268,2",235,"4384,40",3842
Zwettl,Niederösterreich,"264,4",111,"3555,90",1493
