Bezirk;GKZ;AnzEinwohner;Anzahl;AnzahlTot;AnzahlFaelle7Tage
Eisenstadt(Stadt);101;15374;8657;24;159
Rust(Stadt);102;2021;1056;4;8
Eisenstadt-Umgebung;103;44488;24821;72;435
Güssing;104;25809;14026;100;262
Jennersdorf;105;17216;8868;43;135
Mattersburg;106;40731;22635;83;446
Neusiedl am See;107;61358;34872;87;421
Oberpullendorf;108;37556;20948;63;359
Oberwart;109;54682;29045;145;502
Klagenfurt Stadt;201;103297;51010;289;1074
Villach Stadt;202;64125;31581;174;713
Hermagor;203;18069;9642;62;212
Klagenfurt Land;204;61114;31633;127;680
Sankt Veit an der Glan;205;53953;28972;167;778
Spittal an der Drau;206;75725;40392;271;732
Villach Land;207;65635;34406;197;667
Völkermarkt;208;41947;23856;122;428
Wolfsberg;209;52352;27437;187;441
Feldkirchen;210;29949;15754;83;347
Krems an der Donau(Stadt);301;24930;13165;74;247
Sankt Pölten(Stadt);302;56697;31642;143;554
Waidhofen an der Ybbs(Stadt);303;11187;7223;41;110
Wiener Neustadt(Stadt);304;47407;26626;193;336
Amstetten;305;117442;79118;309;1165
Baden;306;148765;83067;330;1424
Bruck an der Leitha;307;107297;60347;215;1041
Gänserndorf;308;107504;57393;182;894
Gmünd;309;36152;19647;151;322
Hollabrunn;310;51879;26982;98;486
Horn;311;30875;16162;60;302
Korneuburg;312;92442;50053;145;958
Krems(Land);313;56840;32884;105;559
Lilienfeld;314;25491;15532;113;236
Melk;315;78779;51590;314;790
Mistelbach;316;76641;40703;103;673
Mödling;317;120412;65153;269;1287
Neunkirchen;318;87048;49177;248;857
Sankt Pölten(Land);319;133497;78808;320;1443
Scheibbs;320;41711;27971;94;367
Tulln;321;107723;58287;209;1139
Waidhofen an der Thaya;322;25644;14417;73;252
Wiener Neustadt(Land);323;80020;46205;201;756
Zwettl;325;41757;26228;85;431
Linz(Stadt);401;208445;108993;452;2062
Steyr(Stadt);402;37915;19877;70;344
Wels(Stadt);403;63542;35446;157;584
Braunau am Inn;404;108388;69383;258;1341
Eferding;405;33715;20346;75;466
Freistadt;406;67638;42882;189;694
Gmunden;407;102765;62070;238;1244
Grieskirchen;408;65929;42140;146;911
Kirchdorf an der Krems;409;57882;34446;151;781
Linz-Land;410;154320;87862;289;1917
Perg;411;69905;44502;150;803
Ried im Innkreis;412;62535;39741;168;891
Rohrbach;413;57034;35812;160;660
Schärding;414;57750;35970;155;824
Steyr-Land;415;61494;37569;151;739
Urfahr-Umgebung;416;87466;54148;157;1139
Vöcklabruck;417;139989;88422;334;1722
Wels-Land;418;75514;47157;117;872
Salzburg(Stadt);501;155743;91091;303;1761
Hallein;502;61262;41559;143;791
Salzburg-Umgebung;503;155982;105037;306;2052
Sankt Johann im Pongau;504;81962;52926;188;769
Tamsweg;505;20327;12740;67;205
Zell am See;506;89017;51391;188;903
Graz(Stadt);601;293929;149674;550;3122
Deutschlandsberg;603;61092;32525;179;643
Graz-Umgebung;606;161131;86046;420;1712
Leibnitz;610;86399;46629;186;943
Leoben;611;59341;27853;188;570
Liezen;612;79739;41666;223;727
Murau;614;27343;13621;60;215
Voitsberg;616;51165;25336;184;427
Weiz;617;91844;50921;255;767
Murtal;620;71398;35102;274;526
Bruck-Mürzzuschlag;621;98394;45714;354;709
Hartberg-Fürstenfeld;622;91091;48572;306;822
Südoststeiermark;623;84024;44615;292;792
Innsbruck-Stadt;701;130599;75133;237;1528
Imst;702;61843;38727;88;640
Innsbruck-Land;703;183827;110110;273;2281
Kitzbühel;704;65482;37871;97;886
Kufstein;705;112301;68986;241;1470
Landeck;706;44681;29126;89;437
Lienz;707;48854;30907;142;757
Reutte;708;33427;19552;28;328
Schwaz;709;85478;49169;213;847
Bludenz;801;64943;39762;94;646
Bregenz;802;136369;78175;230;1106
Dornbirn;803;91344;53652;167;688
Feldkirch;804;110547;66306;173;1102
Wien;900;1951354;1165034;4264;16877
